Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.3
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     4.6,    -0.1,     0.0,     0.0,     0.0,     2.0,     0.0,     0.0,     2.6
291.465010, 0.023200, 7.123415e-07, 1.000462e-08,     8.3,    -0.6,     0.0,     0.0,     0.0,     4.5,     0.0,     0.0,     4.5
437.225947, 0.023200, 7.123415e-07, 1.000462e-08,    11.5,    -0.5,     0.0,     0.0,     0.0,     6.3,     0.0,     0.0,     5.7
583.059692, 0.023200, 7.124601e-07, 1.000693e-08,    14.9,    -0.8,     0.0,     0.0,     0.0,     8.6,     0.0,     0.0,     7.2
728.960929, 0.023200, 7.125786e-07, 1.000924e-08,    18.4,    -1.4,     0.0,     0.0,     0.0,    11.0,     0.1,     0.0,     8.8
874.929661, 0.023200, 7.126971e-07, 1.001155e-08,    21.7,    -1.5,     0.0,     0.0,     0.0,    12.9,     0.1,     0.0,    10.2
1020.965886, 0.023200, 7.128156e-07, 1.001261e-08,    25.2,    -1.8,     0.0,     0.0,     0.0,    15.1,     0.1,     0.0,    11.8
1166.997553, 0.023200, 7.128156e-07, 1.001261e-08,    28.0,    -1.7,     0.0,     0.0,     0.0,    16.8,     0.1,     0.0,    12.8
1313.029221, 0.023200, 7.128156e-07, 1.001261e-08,    31.0,    -1.6,     0.0,     0.0,     0.0,    18.5,     0.1,     0.0,    14.0
1459.133685, 0.023200, 7.129340e-07, 1.001492e-08,    34.6,    -1.9,     0.0,     0.0,     0.0,    20.7,     0.1,     0.0,    15.7
1605.305641, 0.023200, 7.130524e-07, 1.001723e-08,    38.2,    -2.0,     0.0,     0.0,     0.0,    22.7,     0.1,     0.0,    17.5
1751.472298, 0.023200, 7.130524e-07, 1.001723e-08,    41.3,    -1.9,     0.0,     0.0,     0.0,    24.4,     0.1,     0.0,    18.6
1897.711747, 0.023200, 7.131707e-07, 1.001954e-08,    44.5,    -2.0,     0.0,     0.0,     0.0,    26.3,     0.2,     0.0,    20.1
2043.945899, 0.023200, 7.131707e-07, 1.001954e-08,    47.6,    -1.9,     0.0,     0.0,     0.0,    28.1,     0.2,     0.0,    21.2
2190.180051, 0.023200, 7.131707e-07, 1.001954e-08,    50.8,    -1.8,     0.0,     0.0,     0.0,    29.8,     0.2,     0.0,    22.6
2336.486993, 0.023200, 7.132891e-07, 1.002185e-08,    54.1,    -2.2,     0.0,     0.0,     0.0,    32.0,     0.2,     0.0,    24.1
2482.788641, 0.023200, 7.132891e-07, 1.002185e-08,    57.4,    -2.0,     0.0,     0.0,     0.0,    34.1,     0.2,     0.0,    25.1
2629.163076, 0.023200, 7.134073e-07, 1.002416e-08,    61.1,    -2.6,     0.0,     0.0,     0.0,    36.5,     0.2,     0.0,    26.9
2775.605005, 0.023200, 7.135256e-07, 1.002647e-08,    64.5,    -2.7,     0.0,     0.0,     0.0,    38.5,     0.2,     0.0,    28.5
2922.114428, 0.023200, 7.136437e-07, 1.002878e-08,    68.2,    -3.0,     0.0,     0.0,     0.0,    40.6,     0.2,     0.0,    30.3
3068.691345, 0.023200, 7.137619e-07, 1.003109e-08,    71.7,    -3.4,     0.0,     0.0,     0.0,    42.8,     0.3,     0.0,    32.0
3215.335758, 0.023200, 7.138800e-07, 1.003340e-08,    74.9,    -3.5,     0.0,     0.0,     0.0,    44.8,     0.3,     0.0,    33.4
3361.974893, 0.023200, 7.138800e-07, 1.003340e-08,    78.0,    -3.4,     0.0,     0.0,     0.0,    46.5,     0.3,     0.0,    34.6
3508.614028, 0.023200, 7.138800e-07, 1.003340e-08,    81.0,    -3.3,     0.0,     0.0,     0.0,    48.2,     0.3,     0.0,    35.7
3655.253163, 0.023200, 7.138800e-07, 1.003340e-08,    83.8,    -3.2,     0.0,     0.0,     0.0,    50.0,     0.3,     0.0,    36.7
3801.965072, 0.023200, 7.139981e-07, 1.003571e-08,    87.3,    -3.5,     0.0,     0.0,     0.0,    52.2,     0.3,     0.0,    38.3
3948.744476, 0.023200, 7.141161e-07, 1.003802e-08,    90.5,    -3.6,     0.0,     0.0,     0.0,    54.1,     0.3,     0.0,    39.7
4095.518609, 0.023200, 7.141161e-07, 1.003802e-08,    93.8,    -3.5,     0.0,     0.0,     0.0,    55.8,     0.4,     0.0,    41.1
4242.292742, 0.023200, 7.141161e-07, 1.003802e-08,    97.2,    -3.4,     0.0,     0.0,     0.0,    57.6,     0.4,     0.0,    42.7
4389.139644, 0.023200, 7.142341e-07, 1.004033e-08,   100.5,    -3.5,     0.0,     0.0,     0.0,    59.5,     0.4,     0.0,    44.1
4536.054042, 0.023200, 7.143521e-07, 1.004264e-08,   104.2,    -4.1,     0.0,     0.0,     0.0,    62.0,     0.4,     0.0,    45.9
4683.035939, 0.023200, 7.144700e-07, 1.004495e-08,   107.3,    -4.2,     0.0,     0.0,     0.0,    63.9,     0.4,     0.0,    47.2
