Clock, Solids Loading, Box Size, AAR, average X Loc, average Y Loc, average Z Loc, Largest Particle Radius, lengthOfSubparticleList, Total Ellipsoids that Merged, Max. WillFit retries, maxLenNpHoldAreClose, Viscosity Scaler
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0.496928, 0.496928, 0.501234, 1.000000e-08, 2000, 0, 0, 0, 0.000000
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 0.509703, 0.509703, 0.498020, 1.462009e-08, 2000, 0, 0, 0, 0.000000
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 0.491961, 0.491961, 0.503870, 1.462009e-08, 2000, 0, 0, 0, 0.000000
437.225947, 0.023200, 7.123415e-07, 1.000462e-08, 0.509695, 0.509695, 0.496581, 1.462009e-08, 2000, 0, 0, 0, 0.000000
583.059692, 0.023200, 7.124601e-07, 1.000693e-08, 0.496893, 0.496893, 0.496359, 1.462009e-08, 2000, 0, 0, 0, 0.000000
728.960929, 0.023200, 7.125786e-07, 1.000924e-08, 0.482517, 0.482517, 0.497932, 1.462009e-08, 2000, 0, 0, 0, 0.000000
874.929661, 0.023200, 7.126971e-07, 1.001155e-08, 0.495999, 0.495999, 0.499346, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1020.965886, 0.023200, 7.128156e-07, 1.001261e-08, 0.511373, 0.511373, 0.494004, 1.673582e-08, 2000, 0, 0, 0, 0.000000
1166.997553, 0.023200, 7.128156e-07, 1.001261e-08, 0.507016, 0.507016, 0.507508, 1.673582e-08, 2000, 0, 0, 0, 0.000000
1313.029221, 0.023200, 7.128156e-07, 1.001261e-08, 0.507077, 0.507077, 0.498936, 1.673582e-08, 2000, 0, 0, 0, 0.000000
1459.133685, 0.023200, 7.129340e-07, 1.001492e-08, 0.495210, 0.495210, 0.503489, 1.673582e-08, 2000, 0, 0, 0, 0.000000
1605.305641, 0.023200, 7.130524e-07, 1.001723e-08, 0.508880, 0.508880, 0.497802, 1.673582e-08, 2000, 0, 0, 0, 0.000000
1751.472298, 0.023200, 7.130524e-07, 1.001723e-08, 0.504006, 0.504006, 0.501936, 1.673582e-08, 2000, 0, 0, 0, 0.000000
1897.711747, 0.023200, 7.131707e-07, 1.001954e-08, 0.499511, 0.499511, 0.496659, 1.673582e-08, 2000, 0, 0, 0, 0.000000
2043.945899, 0.023200, 7.131707e-07, 1.001954e-08, 0.494975, 0.494975, 0.487420, 1.673582e-08, 2000, 0, 0, 0, 0.000000
2190.180051, 0.023200, 7.131707e-07, 1.001954e-08, 0.494463, 0.494463, 0.505489, 1.673582e-08, 2000, 0, 0, 0, 0.000000
2336.486993, 0.023200, 7.132891e-07, 1.002185e-08, 0.501162, 0.501162, 0.495009, 1.673582e-08, 2000, 0, 0, 0, 0.000000
2482.788641, 0.023200, 7.132891e-07, 1.002185e-08, 0.494667, 0.494667, 0.501266, 1.673582e-08, 2000, 0, 0, 0, 0.000000
2629.163076, 0.023200, 7.134073e-07, 1.002416e-08, 0.500615, 0.500615, 0.502789, 1.673582e-08, 2000, 0, 0, 0, 0.000000
2775.605005, 0.023200, 7.135256e-07, 1.002647e-08, 0.503600, 0.503600, 0.490244, 1.673582e-08, 2000, 0, 0, 0, 0.000000
2922.114428, 0.023200, 7.136437e-07, 1.002878e-08, 0.495609, 0.495609, 0.500828, 1.673582e-08, 2000, 0, 0, 0, 0.000000
3068.691345, 0.023200, 7.137619e-07, 1.003109e-08, 0.505187, 0.505187, 0.499064, 1.673582e-08, 2000, 0, 0, 0, 0.000000
3215.335758, 0.023200, 7.138800e-07, 1.003340e-08, 0.498472, 0.498472, 0.509453, 1.673582e-08, 2000, 0, 0, 0, 0.000000
3361.974893, 0.023200, 7.138800e-07, 1.003340e-08, 0.500303, 0.500303, 0.499288, 1.673582e-08, 2000, 0, 0, 0, 0.000000
3508.614028, 0.023200, 7.138800e-07, 1.003340e-08, 0.488086, 0.488086, 0.497843, 1.673582e-08, 2000, 0, 0, 0, 0.000000
3655.253163, 0.023200, 7.138800e-07, 1.003340e-08, 0.506581, 0.506581, 0.492077, 1.673582e-08, 2000, 0, 0, 0, 0.000000
3801.965072, 0.023200, 7.139981e-07, 1.003571e-08, 0.493354, 0.493354, 0.501363, 1.673582e-08, 2000, 0, 0, 0, 0.000000
3948.744476, 0.023200, 7.141161e-07, 1.003802e-08, 0.505878, 0.505878, 0.505754, 1.673582e-08, 2000, 0, 0, 0, 0.000000
4095.518609, 0.023200, 7.141161e-07, 1.003802e-08, 0.503952, 0.503952, 0.502211, 1.673582e-08, 2000, 0, 0, 0, 0.000000
4242.292742, 0.023200, 7.141161e-07, 1.003802e-08, 0.504452, 0.504452, 0.501585, 1.673582e-08, 2000, 0, 0, 0, 0.000000
4389.139644, 0.023200, 7.142341e-07, 1.004033e-08, 0.497613, 0.497613, 0.508985, 1.673582e-08, 2000, 0, 0, 0, 0.000000
4536.054042, 0.023200, 7.143521e-07, 1.004264e-08, 0.498589, 0.498589, 0.498251, 1.673582e-08, 2000, 0, 0, 0, 0.000000
4683.035939, 0.023200, 7.144700e-07, 1.004495e-08, 0.497524, 0.497524, 0.493980, 1.673582e-08, 2000, 0, 0, 0, 0.000000
4830.012573, 0.023200, 7.144700e-07, 1.004495e-08, 0.497841, 0.497841, 0.493430, 1.673582e-08, 2000, 0, 0, 0, 0.000000
4976.989207, 0.023200, 7.144700e-07, 1.004495e-08, 0.511601, 0.511601, 0.493862, 1.673582e-08, 2000, 0, 0, 0, 0.000000
5123.965841, 0.023200, 7.144700e-07, 1.004495e-08, 0.503931, 0.503931, 0.498395, 1.673582e-08, 2000, 0, 0, 0, 0.000000
5270.942475, 0.023200, 7.144700e-07, 1.004495e-08, 0.502385, 0.502385, 0.496188, 1.673582e-08, 2000, 0, 0, 0, 0.000000
5417.919109, 0.023200, 7.144700e-07, 1.004495e-08, 0.499255, 0.499255, 0.499880, 1.673582e-08, 2000, 0, 0, 0, 0.000000
5564.895743, 0.023200, 7.144700e-07, 1.004495e-08, 0.495653, 0.495653, 0.513816, 1.673582e-08, 2000, 0, 0, 0, 0.000000
5711.945137, 0.023200, 7.145879e-07, 1.004601e-08, 0.499737, 0.499737, 0.494179, 1.673582e-08, 2000, 0, 0, 0, 0.000000
5858.989972, 0.023200, 7.145879e-07, 1.004601e-08, 0.499663, 0.499663, 0.509688, 1.673582e-08, 2000, 0, 0, 0, 0.000000
6006.034807, 0.023200, 7.145879e-07, 1.004601e-08, 0.497160, 0.497160, 0.483976, 1.673582e-08, 2000, 0, 0, 0, 0.000000
6153.152401, 0.023200, 7.147057e-07, 1.004832e-08, 0.508443, 0.508443, 0.518643, 1.673582e-08, 2000, 0, 0, 0, 0.000000
6300.264735, 0.023200, 7.147057e-07, 1.004832e-08, 0.494868, 0.494868, 0.506770, 1.673582e-08, 2000, 0, 0, 0, 0.000000
6447.449824, 0.023200, 7.148235e-07, 1.005063e-08, 0.496117, 0.496117, 0.501585, 1.673582e-08, 2000, 0, 0, 0, 0.000000
6594.629658, 0.023200, 7.148235e-07, 1.005063e-08, 0.506051, 0.506051, 0.502490, 1.673582e-08, 2000, 0, 0, 0, 0.000000
6741.809491, 0.023200, 7.148235e-07, 1.005063e-08, 0.506512, 0.506512, 0.496067, 1.673582e-08, 2000, 0, 0, 0, 0.000000
6888.989324, 0.023200, 7.148235e-07, 1.005063e-08, 0.499624, 0.499624, 0.486258, 1.673582e-08, 2000, 0, 0, 0, 0.000000
7036.169157, 0.023200, 7.148235e-07, 1.005063e-08, 0.492924, 0.492924, 0.509267, 1.673582e-08, 2000, 0, 0, 0, 0.000000
7183.348991, 0.023200, 7.148235e-07, 1.005063e-08, 0.504523, 0.504523, 0.513969, 1.673582e-08, 2000, 0, 0, 0, 0.000000
7330.528824, 0.023200, 7.148235e-07, 1.005063e-08, 0.500432, 0.500432, 0.495831, 1.673582e-08, 2000, 0, 0, 0, 0.000000
7477.708657, 0.023200, 7.148235e-07, 1.005063e-08, 0.501978, 0.501978, 0.501192, 1.673582e-08, 2000, 0, 0, 0, 0.000000
7624.888490, 0.023200, 7.148235e-07, 1.005063e-08, 0.503659, 0.503659, 0.485981, 1.673582e-08, 2000, 0, 0, 0, 0.000000
7772.068323, 0.023200, 7.148235e-07, 1.005063e-08, 0.500245, 0.500245, 0.492996, 1.673582e-08, 2000, 0, 0, 0, 0.000000
7919.248157, 0.023200, 7.148235e-07, 1.005063e-08, 0.511646, 0.511646, 0.499251, 1.673582e-08, 2000, 0, 0, 0, 0.000000
8066.427990, 0.023200, 7.148235e-07, 1.005063e-08, 0.495338, 0.495338, 0.497740, 1.673582e-08, 2000, 0, 0, 0, 0.000000
8213.607823, 0.023200, 7.148235e-07, 1.005063e-08, 0.503590, 0.503590, 0.503428, 1.673582e-08, 2000, 0, 0, 0, 0.000000
8360.787656, 0.023200, 7.148235e-07, 1.005063e-08, 0.499855, 0.499855, 0.497121, 1.673582e-08, 2000, 0, 0, 0, 0.000000
8507.967490, 0.023200, 7.148235e-07, 1.005063e-08, 0.506900, 0.506900, 0.509486, 1.673582e-08, 2000, 0, 0, 0, 0.000000
8655.147323, 0.023200, 7.148235e-07, 1.005063e-08, 0.502386, 0.502386, 0.505332, 1.673582e-08, 2000, 0, 0, 0, 0.000000
8802.327156, 0.023200, 7.148235e-07, 1.005063e-08, 0.505533, 0.505533, 0.497764, 1.673582e-08, 2000, 0, 0, 0, 0.000000
8949.506989, 0.023200, 7.148235e-07, 1.005063e-08, 0.509004, 0.509004, 0.505306, 1.673582e-08, 2000, 0, 0, 0, 0.000000
9096.686822, 0.023200, 7.148235e-07, 1.005063e-08, 0.492219, 0.492219, 0.495274, 1.673582e-08, 2000, 0, 0, 0, 0.000000
9243.866656, 0.023200, 7.148235e-07, 1.005063e-08, 0.499074, 0.499074, 0.499352, 1.673582e-08, 2000, 0, 0, 0, 0.000000
9391.046489, 0.023200, 7.148235e-07, 1.005063e-08, 0.501550, 0.501550, 0.506866, 1.673582e-08, 2000, 0, 0, 0, 0.000000
9538.226322, 0.023200, 7.148235e-07, 1.005063e-08, 0.506032, 0.506032, 0.503835, 1.673582e-08, 2000, 0, 0, 0, 0.000000
9685.406155, 0.023200, 7.148235e-07, 1.005063e-08, 0.494681, 0.494681, 0.485386, 1.673582e-08, 2000, 0, 0, 0, 0.000000
9832.585989, 0.023200, 7.148235e-07, 1.005063e-08, 0.499909, 0.499909, 0.496065, 1.673582e-08, 2000, 0, 0, 0, 0.000000
9979.765822, 0.023200, 7.148235e-07, 1.005063e-08, 0.496054, 0.496054, 0.502537, 1.673582e-08, 2000, 0, 0, 0, 0.000000
10126.945655, 0.023200, 7.148235e-07, 1.005063e-08, 0.508398, 0.508398, 0.497575, 1.673582e-08, 2000, 0, 0, 0, 0.000000
10274.125488, 0.023200, 7.148235e-07, 1.005063e-08, 0.505806, 0.505806, 0.496208, 1.673582e-08, 2000, 0, 0, 0, 0.000000
10421.305321, 0.023200, 7.148235e-07, 1.005063e-08, 0.515240, 0.515240, 0.497279, 1.673582e-08, 2000, 0, 0, 0, 0.000000
10568.485155, 0.023200, 7.148235e-07, 1.005063e-08, 0.500599, 0.500599, 0.510982, 1.673582e-08, 2000, 0, 0, 0, 0.000000
10715.664988, 0.023200, 7.148235e-07, 1.005063e-08, 0.514081, 0.514081, 0.498647, 1.673582e-08, 2000, 0, 0, 0, 0.000000
10862.844821, 0.023200, 7.148235e-07, 1.005063e-08, 0.493773, 0.493773, 0.495711, 1.673582e-08, 2000, 0, 0, 0, 0.000000
11010.024654, 0.023200, 7.148235e-07, 1.005063e-08, 0.491613, 0.491613, 0.489437, 1.673582e-08, 2000, 0, 0, 0, 0.000000
11157.204487, 0.023200, 7.148235e-07, 1.005063e-08, 0.492886, 0.492886, 0.493791, 1.673582e-08, 2000, 0, 0, 0, 0.000000
11304.384321, 0.023200, 7.148235e-07, 1.005063e-08, 0.487899, 0.487899, 0.492740, 1.673582e-08, 2000, 0, 0, 0, 0.000000
11451.564154, 0.023200, 7.148235e-07, 1.005063e-08, 0.501589, 0.501589, 0.500951, 1.673582e-08, 2000, 0, 0, 0, 0.000000
11598.743987, 0.023200, 7.148235e-07, 1.005063e-08, 0.499286, 0.499286, 0.491563, 1.673582e-08, 2000, 0, 0, 0, 0.000000
11745.923820, 0.023200, 7.148235e-07, 1.005063e-08, 0.500305, 0.500305, 0.492304, 1.673582e-08, 2000, 0, 0, 0, 0.000000
11893.103654, 0.023200, 7.148235e-07, 1.005063e-08, 0.494927, 0.494927, 0.505441, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12040.283487, 0.023200, 7.148235e-07, 1.005063e-08, 0.494660, 0.494660, 0.495023, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12187.463320, 0.023200, 7.148235e-07, 1.005063e-08, 0.497765, 0.497765, 0.493029, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12334.643153, 0.023200, 7.148235e-07, 1.005063e-08, 0.507006, 0.507006, 0.505236, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12481.822986, 0.023200, 7.148235e-07, 1.005063e-08, 0.496750, 0.496750, 0.493758, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12629.002820, 0.023200, 7.148235e-07, 1.005063e-08, 0.508877, 0.508877, 0.512958, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12776.182653, 0.023200, 7.148235e-07, 1.005063e-08, 0.494378, 0.494378, 0.493583, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12923.362486, 0.023200, 7.148235e-07, 1.005063e-08, 0.499822, 0.499822, 0.491895, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13070.542319, 0.023200, 7.148235e-07, 1.005063e-08, 0.506340, 0.506340, 0.503203, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13217.867659, 0.023200, 7.150590e-07, 1.005525e-08, 0.483854, 0.483854, 0.508117, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13365.182493, 0.023200, 7.150590e-07, 1.005525e-08, 0.498206, 0.498206, 0.509384, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13512.497326, 0.023200, 7.150590e-07, 1.005525e-08, 0.494082, 0.494082, 0.492371, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13659.812160, 0.023200, 7.150590e-07, 1.005525e-08, 0.511539, 0.511539, 0.498136, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13807.126994, 0.023200, 7.150590e-07, 1.005525e-08, 0.497258, 0.497258, 0.493257, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13954.441827, 0.023200, 7.150590e-07, 1.005525e-08, 0.488950, 0.488950, 0.492426, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14101.902157, 0.023200, 7.152943e-07, 1.005987e-08, 0.491385, 0.491385, 0.495174, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14249.351993, 0.023200, 7.152943e-07, 1.005987e-08, 0.494686, 0.494686, 0.493618, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14396.801829, 0.023200, 7.152943e-07, 1.005987e-08, 0.494575, 0.494575, 0.497281, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14544.251666, 0.023200, 7.152943e-07, 1.005987e-08, 0.505425, 0.505425, 0.508943, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14691.701502, 0.023200, 7.152943e-07, 1.005987e-08, 0.498360, 0.498360, 0.496119, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14839.151338, 0.023200, 7.152943e-07, 1.005987e-08, 0.508272, 0.508272, 0.495544, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14986.601175, 0.023200, 7.152943e-07, 1.005987e-08, 0.490368, 0.490368, 0.495587, 1.673582e-08, 2000, 0, 0, 0, 0.000000
15134.051011, 0.023200, 7.152943e-07, 1.005987e-08, 0.501331, 0.501331, 0.495047, 1.673582e-08, 2000, 0, 0, 0, 0.000000
15281.500847, 0.023200, 7.152943e-07, 1.005987e-08, 0.503428, 0.503428, 0.498041, 1.673582e-08, 2000, 0, 0, 0, 0.000000
