Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.020000, 7.482204e-05, 1.000000e-06,    15.1,     1.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,    13.2
169010560.300015, 0.020000, 7.483451e-05, 1.000231e-06,    39.5,    -0.5,     0.0,     0.0,     0.0,    15.0,     0.1,     0.0,    25.0
