Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.020000, 1.870551e-04, 2.500000e-06,     6.0,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     5.8
2640790005.667464, 0.020000, 1.870863e-04, 2.500578e-06,    31.2,    -1.8,     0.0,     0.0,     0.0,    14.7,     0.1,     0.0,    18.1
