Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.7,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.6
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     5.3,    -0.1,     0.0,     0.0,     0.0,     2.4,     0.0,     0.0,     3.0
291.465010, 0.023200, 7.123415e-07, 1.000462e-08,     9.4,    -0.3,     0.0,     0.0,     0.0,     4.8,     0.0,     0.0,     4.8
437.298755, 0.023200, 7.124601e-07, 1.000693e-08,    14.9,    -0.5,     0.0,     0.0,     0.0,     8.0,     0.1,     0.0,     7.4
583.127187, 0.023200, 7.124601e-07, 1.000693e-08,    21.0,    -0.1,     0.0,     0.0,     0.0,    11.3,     0.1,     0.0,     9.8
729.028425, 0.023200, 7.125786e-07, 1.000924e-08,    28.2,    -0.7,     0.0,     0.0,     0.0,    15.7,     0.1,     0.0,    13.1
874.997156, 0.023200, 7.126971e-07, 1.001155e-08,    31.9,    -0.8,     0.0,     0.0,     0.0,    18.1,     0.1,     0.0,    14.5
1021.033382, 0.023200, 7.128156e-07, 1.001386e-08,    36.0,    -0.9,     0.0,     0.0,     0.0,    20.5,     0.1,     0.0,    16.3
1167.064305, 0.023200, 7.128156e-07, 1.001386e-08,    39.7,    -0.8,     0.0,     0.0,     0.0,    22.8,     0.2,     0.0,    17.5
1313.168025, 0.023200, 7.129340e-07, 1.001617e-08,    43.8,    -0.9,     0.0,     0.0,     0.0,    25.5,     0.2,     0.0,    19.1
1459.266446, 0.023200, 7.129340e-07, 1.001617e-08,    47.9,    -0.8,     0.0,     0.0,     0.0,    27.8,     0.2,     0.0,    20.8
1605.437662, 0.023200, 7.130524e-07, 1.001848e-08,    52.7,    -1.7,     0.0,     0.0,     0.0,    31.1,     0.2,     0.0,    23.1
1751.676372, 0.023200, 7.131707e-07, 1.002079e-08,    56.8,    -1.9,     0.0,     0.0,     0.0,    33.4,     0.2,     0.0,    25.0
1897.982579, 0.023200, 7.132891e-07, 1.002310e-08,    60.9,    -2.0,     0.0,     0.0,     0.0,    35.9,     0.2,     0.0,    26.8
2044.356282, 0.023200, 7.134073e-07, 1.002541e-08,    64.7,    -2.2,     0.0,     0.0,     0.0,    38.3,     0.3,     0.0,    28.4
2190.724698, 0.023200, 7.134073e-07, 1.002541e-08,    68.8,    -2.1,     0.0,     0.0,     0.0,    40.2,     0.3,     0.0,    30.3
2337.165898, 0.023200, 7.135256e-07, 1.002772e-08,    73.1,    -2.4,     0.0,     0.0,     0.0,    42.7,     0.3,     0.0,    32.5
2483.674595, 0.023200, 7.136437e-07, 1.003003e-08,    77.3,    -2.8,     0.0,     0.0,     0.0,    45.2,     0.3,     0.0,    34.6
2630.178011, 0.023200, 7.136437e-07, 1.003003e-08,    80.6,    -2.7,     0.0,     0.0,     0.0,    47.2,     0.3,     0.0,    35.8
