Clock, Solids Loading, Box Size, AAR, average X Loc, average Y Loc, average Z Loc, Largest Particle Radius, lengthOfSubparticleList, Total Ellipsoids that Merged, Max. WillFit retries, maxLenNpHoldAreClose, Viscosity Scaler
0.000000, 0.020000, 1.870551e-04, 2.500000e-06, 0.492733, 0.492733, 0.496598, 2.500000e-06, 2000, 0, 0, 0, 0.000000
2640790451.925161, 0.020000, 1.870863e-04, 2.500578e-06, 0.490513, 0.490513, 0.506945, 3.655022e-06, 2000, 0, 0, 0, 0.000000
