Clock, Solids Loading, Box Size, AAR, Stokes Count, Stokes Average, Stokes Max, Brownian Count, Brownian Average, Brownian Max
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0, 0.000000e+00, 0.000000e+00, 0, 0.000000e+00, 0.000000e+00
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 2000, 7.663163e-06, 1.120102e-05, 2000, 6.823535e-06, 2.570028e-05
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 2000, 7.668483e-06, 1.120621e-05, 2000, 6.915210e-06, 2.613730e-05
437.298755, 0.023200, 7.124601e-07, 1.000693e-08, 2000, 7.673805e-06, 1.121140e-05, 2000, 7.091666e-06, 2.601871e-05
583.199992, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.679129e-06, 1.121659e-05, 2000, 6.710729e-06, 2.540355e-05
729.095921, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.678850e-06, 1.121618e-05, 2000, 6.785780e-06, 2.541086e-05
874.991850, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.678850e-06, 1.121618e-05, 2000, 6.794767e-06, 2.581202e-05
1020.887779, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.678850e-06, 1.121618e-05, 2000, 7.223091e-06, 2.630663e-05
1166.783708, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.678850e-06, 1.121618e-05, 2000, 6.965078e-06, 2.522218e-05
1312.679638, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.678850e-06, 1.121618e-05, 2000, 6.779558e-06, 2.604937e-05
1458.575567, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.678850e-06, 1.121618e-05, 2000, 6.937790e-06, 2.551165e-05
1604.471496, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.678850e-06, 1.121618e-05, 2000, 7.030958e-06, 2.629750e-05
1750.440227, 0.023200, 7.126971e-07, 1.001155e-08, 2000, 7.684455e-06, 1.122178e-05, 2000, 6.914971e-06, 2.573405e-05
1896.403653, 0.023200, 7.126971e-07, 1.001155e-08, 2000, 7.684175e-06, 1.122137e-05, 2000, 6.831396e-06, 2.522591e-05
2042.439879, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689782e-06, 1.122697e-05, 2000, 6.994320e-06, 2.677270e-05
2188.470802, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689503e-06, 1.122656e-05, 2000, 6.892085e-06, 2.624550e-05
2334.574522, 0.023200, 7.129340e-07, 1.001617e-08, 2000, 7.695111e-06, 1.123216e-05, 2000, 7.047890e-06, 2.568828e-05
2480.672943, 0.023200, 7.129340e-07, 1.001617e-08, 2000, 7.694831e-06, 1.123175e-05, 2000, 6.984357e-06, 2.588551e-05
2626.771363, 0.023200, 7.129340e-07, 1.001617e-08, 2000, 7.694831e-06, 1.123175e-05, 2000, 7.073963e-06, 2.577515e-05
2772.942579, 0.023200, 7.130524e-07, 1.001848e-08, 2000, 7.700441e-06, 1.123735e-05, 2000, 6.953215e-06, 2.600163e-05
2919.108498, 0.023200, 7.130524e-07, 1.001848e-08, 2000, 7.700162e-06, 1.123694e-05, 2000, 7.072776e-06, 2.491538e-05
