Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.4,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.4
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     4.4,    -0.2,     0.0,     0.0,     0.0,     1.9,     0.0,     0.0,     2.7
291.465010, 0.023200, 7.123415e-07, 1.000462e-08,     7.7,    -0.5,     0.0,     0.0,     0.0,     3.8,     0.0,     0.0,     4.3
437.225947, 0.023200, 7.123415e-07, 1.000462e-08,    10.4,    -0.4,     0.0,     0.0,     0.0,     5.3,     0.0,     0.0,     5.5
583.059691, 0.023200, 7.124601e-07, 1.000693e-08,    13.7,    -0.7,     0.0,     0.0,     0.0,     7.2,     0.1,     0.0,     7.1
728.960929, 0.023200, 7.125786e-07, 1.000924e-08,    17.0,    -0.9,     0.0,     0.0,     0.0,     9.1,     0.1,     0.0,     8.8
874.929660, 0.023200, 7.126971e-07, 1.001155e-08,    19.8,    -0.9,     0.0,     0.0,     0.0,    10.8,     0.1,     0.0,     9.9
1020.965886, 0.023200, 7.128156e-07, 1.001386e-08,    23.0,    -1.2,     0.0,     0.0,     0.0,    12.7,     0.1,     0.0,    11.4
1167.069606, 0.023200, 7.129340e-07, 1.001617e-08,    26.3,    -1.3,     0.0,     0.0,     0.0,    14.4,     0.1,     0.0,    13.1
1313.168027, 0.023200, 7.129340e-07, 1.001617e-08,    29.2,    -1.2,     0.0,     0.0,     0.0,    15.9,     0.1,     0.0,    14.4
1459.339242, 0.023200, 7.130524e-07, 1.001848e-08,    32.5,    -1.7,     0.0,     0.0,     0.0,    18.2,     0.1,     0.0,    16.0
1605.577953, 0.023200, 7.131707e-07, 1.002079e-08,    35.9,    -2.2,     0.0,     0.0,     0.0,    20.3,     0.1,     0.0,    17.6
1751.884159, 0.023200, 7.132891e-07, 1.002310e-08,    39.4,    -2.8,     0.0,     0.0,     0.0,    22.6,     0.2,     0.0,    19.5
1898.257862, 0.023200, 7.134073e-07, 1.002541e-08,    42.3,    -3.1,     0.0,     0.0,     0.0,    24.4,     0.2,     0.0,    20.8
2044.626278, 0.023200, 7.134073e-07, 1.002541e-08,    45.0,    -3.0,     0.0,     0.0,     0.0,    25.9,     0.2,     0.0,    21.9
2190.994694, 0.023200, 7.134073e-07, 1.002541e-08,    47.7,    -2.9,     0.0,     0.0,     0.0,    27.4,     0.2,     0.0,    23.0
2337.435894, 0.023200, 7.135256e-07, 1.002772e-08,    50.8,    -3.2,     0.0,     0.0,     0.0,    29.3,     0.2,     0.0,    24.5
2483.871810, 0.023200, 7.135256e-07, 1.002772e-08,    53.5,    -3.1,     0.0,     0.0,     0.0,    30.8,     0.2,     0.0,    25.6
2630.307726, 0.023200, 7.135256e-07, 1.002772e-08,    56.3,    -3.0,     0.0,     0.0,     0.0,    32.3,     0.2,     0.0,    26.7
2776.743642, 0.023200, 7.135256e-07, 1.002772e-08,    58.8,    -2.9,     0.0,     0.0,     0.0,    33.8,     0.2,     0.0,    27.6
2923.252339, 0.023200, 7.136437e-07, 1.003003e-08,    62.2,    -3.3,     0.0,     0.0,     0.0,    35.9,     0.3,     0.0,    29.3
3069.755755, 0.023200, 7.136437e-07, 1.003003e-08,    64.8,    -3.2,     0.0,     0.0,     0.0,    37.5,     0.3,     0.0,    30.3
3216.259172, 0.023200, 7.136437e-07, 1.003003e-08,    68.0,    -3.1,     0.0,     0.0,     0.0,    39.1,     0.3,     0.0,    31.7
3362.762588, 0.023200, 7.136437e-07, 1.003003e-08,    70.8,    -3.0,     0.0,     0.0,     0.0,    40.7,     0.3,     0.0,    32.9
3509.338783, 0.023200, 7.137619e-07, 1.003234e-08,    73.8,    -3.1,     0.0,     0.0,     0.0,    42.6,     0.3,     0.0,    34.0
3655.982476, 0.023200, 7.138800e-07, 1.003465e-08,    78.2,    -3.5,     0.0,     0.0,     0.0,    44.8,     0.3,     0.0,    36.6
3802.693668, 0.023200, 7.139981e-07, 1.003696e-08,    82.0,    -3.6,     0.0,     0.0,     0.0,    47.3,     0.3,     0.0,    37.9
3949.399589, 0.023200, 7.139981e-07, 1.003696e-08,    85.8,    -3.4,     0.0,     0.0,     0.0,    49.5,     0.4,     0.0,    39.3
4096.105510, 0.023200, 7.139981e-07, 1.003696e-08,    90.1,    -3.2,     0.0,     0.0,     0.0,    52.0,     0.4,     0.0,    40.9
4242.811430, 0.023200, 7.139981e-07, 1.003696e-08,    93.0,    -3.1,     0.0,     0.0,     0.0,    53.6,     0.4,     0.0,    42.1
4389.590121, 0.023200, 7.141161e-07, 1.003927e-08,    96.0,    -3.2,     0.0,     0.0,     0.0,    55.4,     0.4,     0.0,    43.3
4536.436313, 0.023200, 7.142341e-07, 1.004158e-08,    99.2,    -3.4,     0.0,     0.0,     0.0,    57.5,     0.5,     0.0,    44.6
4683.350004, 0.023200, 7.143521e-07, 1.004389e-08,   102.3,    -3.5,     0.0,     0.0,     0.0,    59.2,     0.5,     0.0,    46.1
4830.258433, 0.023200, 7.143521e-07, 1.004389e-08,   105.1,    -3.3,     0.0,     0.0,     0.0,    60.7,     0.5,     0.0,    47.3
