Clock, Solids Loading, Box Size, AAR, Ellipsoid count, Ellipsoid VolFrac, Number of Captured Particles, Number of Tangles with Particles, Most Tangles in Ellipsoid
0.000000, 0.020000, 7.482204e-05, 1.000000e-06, 0, 0.000000, 0, 0, 0
169010560.300017, 0.020000, 7.483451e-05, 1.000231e-06, 0, 0.000000, 0, 0, 0
