Clock, Solids Loading, Box Size, AAR, Stokes Count, Stokes Average, Stokes Max, Brownian Count, Brownian Average, Brownian Max
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0, 0.000000e+00, 0.000000e+00, 0, 0.000000e+00, 0.000000e+00
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 2000, 7.663163e-06, 1.120102e-05, 2000, 6.791581e-06, 2.568686e-05
291.465011, 0.023200, 7.123415e-07, 1.000462e-08, 2000, 7.668483e-06, 1.120621e-05, 2000, 6.623787e-06, 2.612457e-05
437.298755, 0.023200, 7.124601e-07, 1.000693e-08, 2000, 7.673805e-06, 1.121140e-05, 2000, 7.086143e-06, 2.588721e-05
583.127188, 0.023200, 7.124601e-07, 1.000693e-08, 2000, 7.673526e-06, 1.121099e-05, 2000, 6.838758e-06, 2.519755e-05
728.955621, 0.023200, 7.124601e-07, 1.000693e-08, 2000, 7.673526e-06, 1.121099e-05, 2000, 6.867006e-06, 2.605174e-05
874.856859, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.679129e-06, 1.121659e-05, 2000, 6.802741e-06, 2.636657e-05
1020.825590, 0.023200, 7.126971e-07, 1.001155e-08, 2000, 7.684455e-06, 1.122178e-05, 2000, 6.870345e-06, 2.509863e-05
1166.861816, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689782e-06, 1.122697e-05, 2000, 6.811497e-06, 2.488394e-05
1312.892739, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689503e-06, 1.122656e-05, 2000, 6.894808e-06, 2.566635e-05
1458.923663, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689503e-06, 1.122656e-05, 2000, 6.887230e-06, 2.635264e-05
1604.954586, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689503e-06, 1.122656e-05, 2000, 6.917627e-06, 2.657334e-05
1750.985509, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689503e-06, 1.122656e-05, 2000, 7.032166e-06, 2.570652e-05
1897.016433, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689503e-06, 1.122656e-05, 2000, 6.925762e-06, 2.667366e-05
2043.120153, 0.023200, 7.129340e-07, 1.001617e-08, 2000, 7.695111e-06, 1.123216e-05, 2000, 6.976722e-06, 2.586748e-05
2189.291369, 0.023200, 7.130524e-07, 1.001848e-08, 2000, 7.700441e-06, 1.123735e-05, 2000, 6.830991e-06, 2.564570e-05
2335.530079, 0.023200, 7.131707e-07, 1.002079e-08, 2000, 7.705773e-06, 1.124253e-05, 2000, 6.954313e-06, 2.587595e-05
2481.836286, 0.023200, 7.132891e-07, 1.002310e-08, 2000, 7.711107e-06, 1.124772e-05, 2000, 7.006200e-06, 2.655991e-05
2628.209989, 0.023200, 7.134073e-07, 1.002541e-08, 2000, 7.716442e-06, 1.125291e-05, 2000, 6.961333e-06, 2.626502e-05
2774.651189, 0.023200, 7.135256e-07, 1.002772e-08, 2000, 7.721779e-06, 1.125810e-05, 2000, 7.030786e-06, 2.589912e-05
2921.159887, 0.023200, 7.136437e-07, 1.003003e-08, 2000, 7.727118e-06, 1.126329e-05, 2000, 6.901476e-06, 2.593983e-05
3067.663303, 0.023200, 7.136437e-07, 1.003003e-08, 2000, 7.726840e-06, 1.126288e-05, 2000, 7.050507e-06, 2.654282e-05
3214.239499, 0.023200, 7.137619e-07, 1.003234e-08, 2000, 7.732459e-06, 1.126848e-05, 2000, 7.084133e-06, 2.644491e-05
3360.810416, 0.023200, 7.137619e-07, 1.003234e-08, 2000, 7.732180e-06, 1.126807e-05, 2000, 7.052682e-06, 2.596848e-05
3507.381333, 0.023200, 7.137619e-07, 1.003234e-08, 2000, 7.732180e-06, 1.126807e-05, 2000, 6.839845e-06, 2.623061e-05
3653.952251, 0.023200, 7.137619e-07, 1.003234e-08, 2000, 7.732180e-06, 1.126807e-05, 2000, 6.724246e-06, 2.607046e-05
3800.523168, 0.023200, 7.137619e-07, 1.003234e-08, 2000, 7.732180e-06, 1.126807e-05, 2000, 6.905400e-06, 2.583511e-05
3947.094086, 0.023200, 7.137619e-07, 1.003234e-08, 2000, 7.732180e-06, 1.126807e-05, 2000, 6.822286e-06, 2.620966e-05
4093.665003, 0.023200, 7.137619e-07, 1.003234e-08, 2000, 7.732180e-06, 1.126807e-05, 2000, 6.774787e-06, 2.565006e-05
4240.235921, 0.023200, 7.137619e-07, 1.003234e-08, 2000, 7.732180e-06, 1.126807e-05, 2000, 6.959568e-06, 2.564756e-05
4386.879614, 0.023200, 7.138800e-07, 1.003465e-08, 2000, 7.737801e-06, 1.127367e-05, 2000, 7.054794e-06, 2.573647e-05
4533.518033, 0.023200, 7.138800e-07, 1.003465e-08, 2000, 7.737522e-06, 1.127326e-05, 2000, 7.002704e-06, 2.605676e-05
4680.229225, 0.023200, 7.139981e-07, 1.003571e-08, 2000, 7.742178e-06, 1.291107e-05, 2000, 7.028033e-06, 2.546661e-05
4826.935859, 0.023200, 7.139981e-07, 1.003571e-08, 2000, 7.741938e-06, 1.291067e-05, 2000, 6.921441e-06, 2.586041e-05
4973.715264, 0.023200, 7.141161e-07, 1.003802e-08, 2000, 7.747561e-06, 1.291707e-05, 2000, 6.901726e-06, 2.576420e-05
5120.489397, 0.023200, 7.141161e-07, 1.003802e-08, 2000, 7.747283e-06, 1.291661e-05, 2000, 6.864739e-06, 2.606329e-05
