Clock, Solids Loading, Box Size, AAR, Stokes Count, Stokes Average, Stokes Max, Brownian Count, Brownian Average, Brownian Max
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0, 0.000000e+00, 0.000000e+00, 0, 0.000000e+00, 0.000000e+00
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 2000, 7.663163e-06, 1.120102e-05, 2000, 6.836315e-06, 2.644156e-05
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 2000, 7.668483e-06, 1.120621e-05, 2000, 6.757665e-06, 2.571653e-05
437.298755, 0.023200, 7.124601e-07, 1.000693e-08, 2000, 7.673805e-06, 1.121140e-05, 2000, 6.855490e-06, 2.609276e-05
583.199992, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.679129e-06, 1.121659e-05, 2000, 6.757195e-06, 2.576079e-05
729.095921, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.678850e-06, 1.121618e-05, 2000, 7.005911e-06, 2.604803e-05
875.064653, 0.023200, 7.126971e-07, 1.001155e-08, 2000, 7.684455e-06, 1.122178e-05, 2000, 6.831572e-06, 2.544158e-05
1021.100878, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689782e-06, 1.122697e-05, 2000, 6.734316e-06, 2.623647e-05
1167.131801, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689503e-06, 1.122656e-05, 2000, 6.795755e-06, 2.615617e-05
1313.162725, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689503e-06, 1.122656e-05, 2000, 6.928164e-06, 2.602122e-05
1459.266445, 0.023200, 7.129340e-07, 1.001617e-08, 2000, 7.695111e-06, 1.123216e-05, 2000, 6.935988e-06, 2.607575e-05
1605.437660, 0.023200, 7.130524e-07, 1.001848e-08, 2000, 7.700441e-06, 1.123735e-05, 2000, 6.863789e-06, 2.601314e-05
1751.603579, 0.023200, 7.130524e-07, 1.001848e-08, 2000, 7.700162e-06, 1.123694e-05, 2000, 6.924828e-06, 2.625954e-05
