Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.2,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.1
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     4.4,    -0.2,     0.0,     0.0,     0.0,     2.0,     0.0,     0.0,     2.6
291.465010, 0.023200, 7.123415e-07, 1.000462e-08,     7.6,    -0.3,     0.0,     0.0,     0.0,     3.7,     0.0,     0.0,     4.1
437.298755, 0.023200, 7.124601e-07, 1.000693e-08,    10.8,    -0.8,     0.0,     0.0,     0.0,     5.9,     0.0,     0.0,     5.6
583.199992, 0.023200, 7.125786e-07, 1.000924e-08,    13.9,    -1.0,     0.0,     0.0,     0.0,     7.9,     0.1,     0.0,     6.9
729.095921, 0.023200, 7.125786e-07, 1.000924e-08,    16.7,    -0.9,     0.0,     0.0,     0.0,     9.5,     0.1,     0.0,     8.0
875.064653, 0.023200, 7.126971e-07, 1.001155e-08,    20.0,    -1.4,     0.0,     0.0,     0.0,    11.6,     0.1,     0.0,     9.7
1021.100878, 0.023200, 7.128156e-07, 1.001386e-08,    23.0,    -1.5,     0.0,     0.0,     0.0,    13.4,     0.1,     0.0,    11.1
1167.131801, 0.023200, 7.128156e-07, 1.001386e-08,    26.2,    -1.4,     0.0,     0.0,     0.0,    14.9,     0.1,     0.0,    12.5
1313.162725, 0.023200, 7.128156e-07, 1.001386e-08,    28.8,    -1.3,     0.0,     0.0,     0.0,    16.5,     0.1,     0.0,    13.5
1459.266445, 0.023200, 7.129340e-07, 1.001617e-08,    31.8,    -1.4,     0.0,     0.0,     0.0,    18.3,     0.1,     0.0,    14.8
1605.437660, 0.023200, 7.130524e-07, 1.001848e-08,    34.6,    -1.5,     0.0,     0.0,     0.0,    20.1,     0.1,     0.0,    15.9
1751.603579, 0.023200, 7.130524e-07, 1.001848e-08,    37.4,    -1.4,     0.0,     0.0,     0.0,    21.6,     0.2,     0.0,    17.0
1897.842290, 0.023200, 7.131707e-07, 1.002079e-08,    40.4,    -1.5,     0.0,     0.0,     0.0,    23.4,     0.2,     0.0,    18.4
2044.075707, 0.023200, 7.131707e-07, 1.002079e-08,    43.1,    -1.4,     0.0,     0.0,     0.0,    25.0,     0.2,     0.0,    19.3
2190.309125, 0.023200, 7.131707e-07, 1.002079e-08,    45.9,    -1.3,     0.0,     0.0,     0.0,    26.5,     0.2,     0.0,    20.4
2336.615331, 0.023200, 7.132891e-07, 1.002310e-08,    49.0,    -1.5,     0.0,     0.0,     0.0,    28.5,     0.2,     0.0,    21.9
2482.916248, 0.023200, 7.132891e-07, 1.002310e-08,    51.7,    -1.4,     0.0,     0.0,     0.0,    30.0,     0.2,     0.0,    22.8
2629.217164, 0.023200, 7.132891e-07, 1.002310e-08,    54.3,    -1.3,     0.0,     0.0,     0.0,    31.6,     0.2,     0.0,    23.8
2775.590867, 0.023200, 7.134073e-07, 1.002541e-08,    57.3,    -1.4,     0.0,     0.0,     0.0,    33.4,     0.2,     0.0,    25.1
2921.959283, 0.023200, 7.134073e-07, 1.002541e-08,    60.4,    -1.3,     0.0,     0.0,     0.0,    34.9,     0.3,     0.0,    26.5
3068.327699, 0.023200, 7.134073e-07, 1.002541e-08,    63.4,    -1.2,     0.0,     0.0,     0.0,    36.5,     0.3,     0.0,    27.9
3214.696115, 0.023200, 7.134073e-07, 1.002541e-08,    66.4,    -1.1,     0.0,     0.0,     0.0,    38.1,     0.3,     0.0,    29.2
3361.064531, 0.023200, 7.134073e-07, 1.002541e-08,    69.1,    -1.0,     0.0,     0.0,     0.0,    39.7,     0.3,     0.0,    30.1
3507.432947, 0.023200, 7.134073e-07, 1.002541e-08,    71.7,    -0.9,     0.0,     0.0,     0.0,    41.2,     0.3,     0.0,    31.0
3653.874147, 0.023200, 7.135256e-07, 1.002772e-08,    74.7,    -1.0,     0.0,     0.0,     0.0,    43.0,     0.3,     0.0,    32.3
3800.382844, 0.023200, 7.136437e-07, 1.003003e-08,    77.5,    -1.0,     0.0,     0.0,     0.0,    44.8,     0.3,     0.0,    33.4
3946.886260, 0.023200, 7.136437e-07, 1.003003e-08,    80.5,    -0.9,     0.0,     0.0,     0.0,    46.3,     0.3,     0.0,    34.7
4093.462455, 0.023200, 7.137619e-07, 1.003234e-08,    83.4,    -1.0,     0.0,     0.0,     0.0,    48.1,     0.4,     0.0,    36.0
4240.033373, 0.023200, 7.137619e-07, 1.003234e-08,    86.0,    -0.9,     0.0,     0.0,     0.0,    49.7,     0.4,     0.0,    36.9
4386.604290, 0.023200, 7.137619e-07, 1.003234e-08,    89.0,    -0.8,     0.0,     0.0,     0.0,    51.2,     0.4,     0.0,    38.2
4533.247983, 0.023200, 7.138800e-07, 1.003465e-08,    92.0,    -0.9,     0.0,     0.0,     0.0,    53.0,     0.4,     0.0,    39.5
4679.959175, 0.023200, 7.139981e-07, 1.003696e-08,    94.8,    -1.0,     0.0,     0.0,     0.0,    54.7,     0.4,     0.0,    40.6
4826.665096, 0.023200, 7.139981e-07, 1.003696e-08,    97.4,    -0.9,     0.0,     0.0,     0.0,    56.3,     0.4,     0.0,    41.6
4973.371016, 0.023200, 7.139981e-07, 1.003696e-08,   100.1,    -0.8,     0.0,     0.0,     0.0,    58.0,     0.4,     0.0,    42.5
5120.076937, 0.023200, 7.139981e-07, 1.003696e-08,   103.3,    -0.7,     0.0,     0.0,     0.0,    59.6,     0.4,     0.0,    44.0
5266.855628, 0.023200, 7.141161e-07, 1.003927e-08,   106.5,    -0.8,     0.0,     0.0,     0.0,    61.3,     0.5,     0.0,    45.5
5413.701819, 0.023200, 7.142341e-07, 1.004158e-08,   109.3,    -0.9,     0.0,     0.0,     0.0,    63.1,     0.5,     0.0,    46.6
5560.542745, 0.023200, 7.142341e-07, 1.004158e-08,   112.2,    -0.8,     0.0,     0.0,     0.0,    64.7,     0.5,     0.0,    47.9
5707.456436, 0.023200, 7.143521e-07, 1.004389e-08,   115.2,    -0.9,     0.0,     0.0,     0.0,    66.4,     0.5,     0.0,    49.2
5854.364866, 0.023200, 7.143521e-07, 1.004389e-08,   118.1,    -0.8,     0.0,     0.0,     0.0,    68.0,     0.5,     0.0,    50.3
6001.346058, 0.023200, 7.144700e-07, 1.004620e-08,   121.2,    -1.0,     0.0,     0.0,     0.0,    70.0,     0.5,     0.0,    51.8
6148.394752, 0.023200, 7.145879e-07, 1.004851e-08,   124.6,    -1.1,     0.0,     0.0,     0.0,    71.8,     0.5,     0.0,    53.4
6295.510947, 0.023200, 7.147057e-07, 1.005082e-08,   127.8,    -1.2,     0.0,     0.0,     0.0,    73.5,     0.5,     0.0,    54.9
6442.694645, 0.023200, 7.148235e-07, 1.005313e-08,   130.8,    -1.3,     0.0,     0.0,     0.0,    75.3,     0.6,     0.0,    56.2
6589.873093, 0.023200, 7.148235e-07, 1.005313e-08,   133.8,    -1.2,     0.0,     0.0,     0.0,    76.9,     0.6,     0.0,    57.5
6737.051542, 0.023200, 7.148235e-07, 1.005313e-08,   136.8,    -1.1,     0.0,     0.0,     0.0,    78.4,     0.6,     0.0,    58.8
6884.229990, 0.023200, 7.148235e-07, 1.005313e-08,   139.5,    -1.0,     0.0,     0.0,     0.0,    80.0,     0.6,     0.0,    59.9
7031.481191, 0.023200, 7.149413e-07, 1.005419e-08,   142.7,    -1.1,     0.0,     0.0,     0.0,    81.8,     0.6,     0.0,    61.4
7178.727834, 0.023200, 7.149413e-07, 1.005419e-08,   145.7,    -1.0,     0.0,     0.0,     0.0,    83.3,     0.6,     0.0,    62.7
7325.974477, 0.023200, 7.149413e-07, 1.005419e-08,   148.4,    -0.9,     0.0,     0.0,     0.0,    84.9,     0.6,     0.0,    63.8
7473.221119, 0.023200, 7.149413e-07, 1.005419e-08,   151.2,    -0.8,     0.0,     0.0,     0.0,    86.5,     0.7,     0.0,    64.9
7620.467762, 0.023200, 7.149413e-07, 1.005419e-08,   154.0,    -0.7,     0.0,     0.0,     0.0,    88.0,     0.7,     0.0,    66.0
7767.714405, 0.023200, 7.149413e-07, 1.005419e-08,   156.8,    -0.6,     0.0,     0.0,     0.0,    89.6,     0.7,     0.0,    67.1
7915.033798, 0.023200, 7.150590e-07, 1.005650e-08,   159.8,    -0.7,     0.0,     0.0,     0.0,    91.3,     0.7,     0.0,    68.4
8062.347944, 0.023200, 7.150590e-07, 1.005650e-08,   163.7,    -0.5,     0.0,     0.0,     0.0,    93.7,     0.7,     0.0,    69.8
8209.662091, 0.023200, 7.150590e-07, 1.005650e-08,   167.3,    -0.3,     0.0,     0.0,     0.0,    95.8,     0.7,     0.0,    71.1
8356.976237, 0.023200, 7.150590e-07, 1.005650e-08,   170.1,    -0.2,     0.0,     0.0,     0.0,    97.4,     0.7,     0.0,    72.2
8504.363131, 0.023200, 7.151767e-07, 1.005881e-08,   173.6,    -0.5,     0.0,     0.0,     0.0,    99.5,     0.8,     0.0,    73.9
8651.744782, 0.023200, 7.151767e-07, 1.005881e-08,   177.1,    -0.4,     0.0,     0.0,     0.0,   101.3,     0.8,     0.0,    75.3
8799.199177, 0.023200, 7.152943e-07, 1.006112e-08,   180.9,    -0.7,     0.0,     0.0,     0.0,   103.8,     0.8,     0.0,    77.1
8946.648332, 0.023200, 7.152943e-07, 1.006112e-08,   183.7,    -0.6,     0.0,     0.0,     0.0,   105.3,     0.8,     0.0,    78.2
9094.097488, 0.023200, 7.152943e-07, 1.006112e-08,   186.7,    -0.5,     0.0,     0.0,     0.0,   106.9,     0.8,     0.0,    79.5
9241.546643, 0.023200, 7.152943e-07, 1.006112e-08,   189.5,    -0.4,     0.0,     0.0,     0.0,   108.4,     0.8,     0.0,    80.6
9388.995798, 0.023200, 7.152943e-07, 1.006112e-08,   192.4,    -0.3,     0.0,     0.0,     0.0,   110.0,     0.8,     0.0,    81.9
9536.444953, 0.023200, 7.152943e-07, 1.006112e-08,   195.4,    -0.2,     0.0,     0.0,     0.0,   111.5,     0.9,     0.0,    83.2
9683.966851, 0.023200, 7.154120e-07, 1.006343e-08,   198.7,    -0.5,     0.0,     0.0,     0.0,   113.5,     0.9,     0.0,    84.8
9831.483512, 0.023200, 7.154120e-07, 1.006343e-08,   201.3,    -0.4,     0.0,     0.0,     0.0,   115.0,     0.9,     0.0,    85.8
9979.000172, 0.023200, 7.154120e-07, 1.006343e-08,   204.1,    -0.3,     0.0,     0.0,     0.0,   116.6,     0.9,     0.0,    86.9
10126.516833, 0.023200, 7.154120e-07, 1.006343e-08,   207.0,    -0.2,     0.0,     0.0,     0.0,   118.1,     0.9,     0.0,    88.2
10274.033494, 0.023200, 7.154120e-07, 1.006343e-08,   209.8,    -0.1,     0.0,     0.0,     0.0,   119.7,     0.9,     0.0,    89.3
10421.550154, 0.023200, 7.154120e-07, 1.006343e-08,   212.4,     0.0,     0.0,     0.0,     0.0,   121.2,     0.9,     0.0,    90.2
10569.066815, 0.023200, 7.154120e-07, 1.006343e-08,   215.1,     0.1,     0.0,     0.0,     0.0,   122.8,     0.9,     0.0,    91.3
10716.583475, 0.023200, 7.154120e-07, 1.006343e-08,   218.1,     0.2,     0.0,     0.0,     0.0,   124.3,     1.0,     0.0,    92.6
10864.100136, 0.023200, 7.154120e-07, 1.006343e-08,   221.1,     0.3,     0.0,     0.0,     0.0,   125.8,     1.0,     0.0,    93.9
11011.616796, 0.023200, 7.154120e-07, 1.006343e-08,   223.9,     0.4,     0.0,     0.0,     0.0,   127.4,     1.0,     0.0,    95.0
11159.133457, 0.023200, 7.154120e-07, 1.006343e-08,   226.6,     0.5,     0.0,     0.0,     0.0,   129.0,     1.0,     0.0,    96.1
11306.650118, 0.023200, 7.154120e-07, 1.006343e-08,   229.4,     0.6,     0.0,     0.0,     0.0,   130.5,     1.0,     0.0,    97.2
11454.166778, 0.023200, 7.154120e-07, 1.006343e-08,   231.9,     0.7,     0.0,     0.0,     0.0,   132.0,     1.0,     0.0,    98.1
11601.683439, 0.023200, 7.154120e-07, 1.006343e-08,   234.5,     0.8,     0.0,     0.0,     0.0,   133.6,     1.0,     0.0,    99.1
11749.200099, 0.023200, 7.154120e-07, 1.006343e-08,   237.3,     0.9,     0.0,     0.0,     0.0,   135.1,     1.0,     0.0,   100.2
11896.716760, 0.023200, 7.154120e-07, 1.006343e-08,   240.0,     1.0,     0.0,     0.0,     0.0,   136.7,     1.1,     0.0,   101.3
12044.233420, 0.023200, 7.154120e-07, 1.006343e-08,   243.0,     1.1,     0.0,     0.0,     0.0,   138.2,     1.1,     0.0,   102.6
12191.750081, 0.023200, 7.154120e-07, 1.006343e-08,   245.8,     1.2,     0.0,     0.0,     0.0,   139.7,     1.1,     0.0,   103.7
12339.266742, 0.023200, 7.154120e-07, 1.006343e-08,   248.5,     1.3,     0.0,     0.0,     0.0,   141.3,     1.1,     0.0,   104.8
12486.783402, 0.023200, 7.154120e-07, 1.006343e-08,   251.1,     1.4,     0.0,     0.0,     0.0,   142.8,     1.1,     0.0,   105.7
12634.300063, 0.023200, 7.154120e-07, 1.006343e-08,   253.9,     1.5,     0.0,     0.0,     0.0,   144.4,     1.1,     0.0,   106.8
12781.816723, 0.023200, 7.154120e-07, 1.006343e-08,   256.5,     1.6,     0.0,     0.0,     0.0,   146.0,     1.1,     0.0,   107.7
12929.333384, 0.023200, 7.154120e-07, 1.006343e-08,   259.4,     1.7,     0.0,     0.0,     0.0,   147.5,     1.1,     0.0,   109.0
13076.850044, 0.023200, 7.154120e-07, 1.006343e-08,   262.3,     1.8,     0.0,     0.0,     0.0,   149.0,     1.1,     0.0,   110.3
13224.366705, 0.023200, 7.154120e-07, 1.006343e-08,   265.2,     2.0,     0.0,     0.0,     0.0,   150.6,     1.2,     0.0,   111.4
13371.883366, 0.023200, 7.154120e-07, 1.006343e-08,   268.0,     2.1,     0.0,     0.0,     0.0,   152.1,     1.2,     0.0,   112.5
13519.400026, 0.023200, 7.154120e-07, 1.006343e-08,   270.8,     2.3,     0.0,     0.0,     0.0,   153.7,     1.2,     0.0,   113.7
13666.916687, 0.023200, 7.154120e-07, 1.006343e-08,   273.6,     2.4,     0.0,     0.0,     0.0,   155.2,     1.2,     0.0,   114.8
13814.433347, 0.023200, 7.154120e-07, 1.006343e-08,   276.1,     2.5,     0.0,     0.0,     0.0,   156.8,     1.2,     0.0,   115.7
13961.950008, 0.023200, 7.154120e-07, 1.006343e-08,   279.1,     2.6,     0.0,     0.0,     0.0,   158.3,     1.2,     0.0,   117.0
14109.466668, 0.023200, 7.154120e-07, 1.006343e-08,   281.9,     2.7,     0.0,     0.0,     0.0,   159.8,     1.3,     0.0,   118.1
14256.983329, 0.023200, 7.154120e-07, 1.006343e-08,   284.6,     2.8,     0.0,     0.0,     0.0,   161.4,     1.3,     0.0,   119.2
14404.499990, 0.023200, 7.154120e-07, 1.006343e-08,   287.2,     2.9,     0.0,     0.0,     0.0,   162.9,     1.3,     0.0,   120.1
14552.016650, 0.023200, 7.154120e-07, 1.006343e-08,   290.0,     3.0,     0.0,     0.0,     0.0,   164.5,     1.3,     0.0,   121.3
14699.533311, 0.023200, 7.154120e-07, 1.006343e-08,   292.9,     3.1,     0.0,     0.0,     0.0,   166.0,     1.3,     0.0,   122.6
