Clock, Solids Loading, BoxSize, AAR, Iteration, Smallest Particle Radius, AAR, Largest Particle Radius, Max. Polymer Radius, Max. Tangle Radius, agglomerationsAccepted, agglomerationsRejected, particlesDidNotApproach, last Dim, last AAF, Radius of Gyration, Average approach prob, Average escape prob
0.000000, 0.020000, 1.870551e-04, 2.500000e-06, 0, 2.500000e-06, 2.500000e-06, 2.500000e-06, 0.000000e+00, 0.000000e+00, 0, 0, 0, 0.000000e+00, 0.000000e+00, 0.000000e+00,  0.00,  0.00
2639471250.158683, 0.020000, 1.870551e-04, 2.500000e-06, 1, 2.500000e-06, 2.500000e-06, 2.500000e-06, 0.000000e+00, 0.000000e+00, 0, 1, 1, 7.577275e-10, 1.239829e-27, 0.000000e+00,  0.27,  0.00
