Clock, Solids Loading, Box Size, AAR, average X Loc, average Y Loc, average Z Loc, Largest Particle Radius, lengthOfSubparticleList, Total Ellipsoids that Merged, Max. WillFit retries, maxLenNpHoldAreClose, Viscosity Scaler
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0.497858, 0.497858, 0.499626, 1.000000e-08, 2000, 0, 0, 0, 0.000000
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 0.497401, 0.497401, 0.506422, 1.462009e-08, 2000, 0, 0, 0, 0.000000
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 0.493521, 0.493521, 0.503510, 1.462009e-08, 2000, 0, 0, 0, 0.000000
437.225947, 0.023200, 7.123415e-07, 1.000462e-08, 0.492609, 0.492609, 0.495448, 1.462009e-08, 2000, 0, 0, 0, 0.000000
583.059691, 0.023200, 7.124601e-07, 1.000693e-08, 0.511158, 0.511158, 0.502809, 1.462009e-08, 2000, 0, 0, 0, 0.000000
728.960929, 0.023200, 7.125786e-07, 1.000924e-08, 0.498648, 0.498648, 0.508983, 1.462009e-08, 2000, 0, 0, 0, 0.000000
874.929661, 0.023200, 7.126971e-07, 1.001155e-08, 0.495763, 0.495763, 0.499430, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1020.893086, 0.023200, 7.126971e-07, 1.001155e-08, 0.498081, 0.498081, 0.507220, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1166.929312, 0.023200, 7.128156e-07, 1.001386e-08, 0.497066, 0.497066, 0.505020, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1312.960235, 0.023200, 7.128156e-07, 1.001386e-08, 0.512257, 0.512257, 0.505108, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1459.063955, 0.023200, 7.129340e-07, 1.001617e-08, 0.503811, 0.503811, 0.501636, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1605.162376, 0.023200, 7.129340e-07, 1.001617e-08, 0.503347, 0.503347, 0.502774, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1751.333591, 0.023200, 7.130524e-07, 1.001848e-08, 0.498549, 0.498549, 0.503174, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1897.499510, 0.023200, 7.130524e-07, 1.001848e-08, 0.495943, 0.495943, 0.505427, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2043.665429, 0.023200, 7.130524e-07, 1.001848e-08, 0.505431, 0.505431, 0.508153, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2189.904140, 0.023200, 7.131707e-07, 1.002079e-08, 0.502799, 0.502799, 0.495867, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2336.210347, 0.023200, 7.132891e-07, 1.002310e-08, 0.497178, 0.497178, 0.494323, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2482.511263, 0.023200, 7.132891e-07, 1.002310e-08, 0.498962, 0.498962, 0.493151, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2628.812180, 0.023200, 7.132891e-07, 1.002310e-08, 0.500389, 0.500389, 0.502960, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2775.113096, 0.023200, 7.132891e-07, 1.002310e-08, 0.489007, 0.489007, 0.493442, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2921.486799, 0.023200, 7.134073e-07, 1.002541e-08, 0.496221, 0.496221, 0.497775, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3067.855215, 0.023200, 7.134073e-07, 1.002541e-08, 0.501820, 0.501820, 0.496453, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3214.223631, 0.023200, 7.134073e-07, 1.002541e-08, 0.489769, 0.489769, 0.508510, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3360.592047, 0.023200, 7.134073e-07, 1.002541e-08, 0.500469, 0.500469, 0.490728, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3506.960463, 0.023200, 7.134073e-07, 1.002541e-08, 0.505839, 0.505839, 0.493613, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3653.328879, 0.023200, 7.134073e-07, 1.002541e-08, 0.498153, 0.498153, 0.507705, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3799.770079, 0.023200, 7.135256e-07, 1.002772e-08, 0.501561, 0.501561, 0.492909, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3946.205995, 0.023200, 7.135256e-07, 1.002772e-08, 0.496189, 0.496189, 0.499846, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4092.714692, 0.023200, 7.136437e-07, 1.003003e-08, 0.505031, 0.505031, 0.505723, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4239.218109, 0.023200, 7.136437e-07, 1.003003e-08, 0.510488, 0.510488, 0.502744, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4385.721525, 0.023200, 7.136437e-07, 1.003003e-08, 0.498875, 0.498875, 0.510133, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4532.224941, 0.023200, 7.136437e-07, 1.003003e-08, 0.505004, 0.505004, 0.499160, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4678.728358, 0.023200, 7.136437e-07, 1.003003e-08, 0.501259, 0.501259, 0.488249, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4825.304553, 0.023200, 7.137619e-07, 1.003234e-08, 0.502522, 0.502522, 0.504551, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4971.948246, 0.023200, 7.138800e-07, 1.003465e-08, 0.495371, 0.495371, 0.497004, 1.462009e-08, 2000, 0, 0, 0, 0.000000
5118.586665, 0.023200, 7.138800e-07, 1.003465e-08, 0.498716, 0.498716, 0.486823, 1.462009e-08, 2000, 0, 0, 0, 0.000000
5265.225083, 0.023200, 7.138800e-07, 1.003465e-08, 0.505262, 0.505262, 0.497517, 1.462009e-08, 2000, 0, 0, 0, 0.000000
5411.863502, 0.023200, 7.138800e-07, 1.003465e-08, 0.485908, 0.485908, 0.493733, 1.462009e-08, 2000, 0, 0, 0, 0.000000
5558.501921, 0.023200, 7.138800e-07, 1.003465e-08, 0.507576, 0.507576, 0.503045, 1.462009e-08, 2000, 0, 0, 0, 0.000000
5705.140339, 0.023200, 7.138800e-07, 1.003465e-08, 0.499272, 0.499272, 0.509399, 1.462009e-08, 2000, 0, 0, 0, 0.000000
5851.778758, 0.023200, 7.138800e-07, 1.003465e-08, 0.499974, 0.499974, 0.495250, 1.462009e-08, 2000, 0, 0, 0, 0.000000
5998.417177, 0.023200, 7.138800e-07, 1.003465e-08, 0.500086, 0.500086, 0.497148, 1.462009e-08, 2000, 0, 0, 0, 0.000000
6145.055595, 0.023200, 7.138800e-07, 1.003465e-08, 0.498823, 0.498823, 0.503972, 1.462009e-08, 2000, 0, 0, 0, 0.000000
6291.694014, 0.023200, 7.138800e-07, 1.003465e-08, 0.486955, 0.486955, 0.497257, 1.462009e-08, 2000, 0, 0, 0, 0.000000
6438.332433, 0.023200, 7.138800e-07, 1.003465e-08, 0.508351, 0.508351, 0.498577, 1.462009e-08, 2000, 0, 0, 0, 0.000000
6584.970851, 0.023200, 7.138800e-07, 1.003465e-08, 0.515310, 0.515310, 0.505179, 1.462009e-08, 2000, 0, 0, 0, 0.000000
6731.609270, 0.023200, 7.138800e-07, 1.003465e-08, 0.497110, 0.497110, 0.501001, 1.462009e-08, 2000, 0, 0, 0, 0.000000
6878.247689, 0.023200, 7.138800e-07, 1.003465e-08, 0.487912, 0.487912, 0.503067, 1.462009e-08, 2000, 0, 0, 0, 0.000000
7024.886107, 0.023200, 7.138800e-07, 1.003465e-08, 0.501513, 0.501513, 0.507030, 1.462009e-08, 2000, 0, 0, 0, 0.000000
7171.524526, 0.023200, 7.138800e-07, 1.003465e-08, 0.503490, 0.503490, 0.503105, 1.462009e-08, 2000, 0, 0, 0, 0.000000
7318.162945, 0.023200, 7.138800e-07, 1.003465e-08, 0.489030, 0.489030, 0.496837, 1.462009e-08, 2000, 0, 0, 0, 0.000000
7464.801363, 0.023200, 7.138800e-07, 1.003465e-08, 0.499312, 0.499312, 0.508259, 1.462009e-08, 2000, 0, 0, 0, 0.000000
7611.439782, 0.023200, 7.138800e-07, 1.003465e-08, 0.502009, 0.502009, 0.500407, 1.462009e-08, 2000, 0, 0, 0, 0.000000
7758.078201, 0.023200, 7.138800e-07, 1.003465e-08, 0.507724, 0.507724, 0.499119, 1.462009e-08, 2000, 0, 0, 0, 0.000000
7904.716619, 0.023200, 7.138800e-07, 1.003465e-08, 0.492944, 0.492944, 0.495168, 1.462009e-08, 2000, 0, 0, 0, 0.000000
8051.355038, 0.023200, 7.138800e-07, 1.003465e-08, 0.508851, 0.508851, 0.505174, 1.462009e-08, 2000, 0, 0, 0, 0.000000
8197.993457, 0.023200, 7.138800e-07, 1.003465e-08, 0.494622, 0.494622, 0.513556, 1.462009e-08, 2000, 0, 0, 0, 0.000000
8344.631875, 0.023200, 7.138800e-07, 1.003465e-08, 0.500280, 0.500280, 0.502939, 1.462009e-08, 2000, 0, 0, 0, 0.000000
8491.343067, 0.023200, 7.139981e-07, 1.003696e-08, 0.494140, 0.494140, 0.502003, 1.462009e-08, 2000, 0, 0, 0, 0.000000
8638.048988, 0.023200, 7.139981e-07, 1.003696e-08, 0.497042, 0.497042, 0.506221, 1.462009e-08, 2000, 0, 0, 0, 0.000000
8784.754908, 0.023200, 7.139981e-07, 1.003696e-08, 0.498725, 0.498725, 0.504733, 1.462009e-08, 2000, 0, 0, 0, 0.000000
8931.460829, 0.023200, 7.139981e-07, 1.003696e-08, 0.500116, 0.500116, 0.496132, 1.462009e-08, 2000, 0, 0, 0, 0.000000
9078.239520, 0.023200, 7.141161e-07, 1.003927e-08, 0.518075, 0.518075, 0.496215, 1.462009e-08, 2000, 0, 0, 0, 0.000000
9225.012943, 0.023200, 7.141161e-07, 1.003927e-08, 0.504170, 0.504170, 0.504591, 1.462009e-08, 2000, 0, 0, 0, 0.000000
9371.786366, 0.023200, 7.141161e-07, 1.003927e-08, 0.498273, 0.498273, 0.495739, 1.462009e-08, 2000, 0, 0, 0, 0.000000
9518.559789, 0.023200, 7.141161e-07, 1.003927e-08, 0.488363, 0.488363, 0.501725, 1.462009e-08, 2000, 0, 0, 0, 0.000000
9665.333212, 0.023200, 7.141161e-07, 1.003927e-08, 0.491828, 0.491828, 0.497783, 1.462009e-08, 2000, 0, 0, 0, 0.000000
9812.179403, 0.023200, 7.142341e-07, 1.004158e-08, 0.484123, 0.484123, 0.498157, 1.462009e-08, 2000, 0, 0, 0, 0.000000
9959.020329, 0.023200, 7.142341e-07, 1.004158e-08, 0.495585, 0.495585, 0.502966, 1.462009e-08, 2000, 0, 0, 0, 0.000000
10105.934021, 0.023200, 7.143521e-07, 1.004389e-08, 0.489383, 0.489383, 0.503350, 1.462009e-08, 2000, 0, 0, 0, 0.000000
10252.842450, 0.023200, 7.143521e-07, 1.004389e-08, 0.492713, 0.492713, 0.504333, 1.462009e-08, 2000, 0, 0, 0, 0.000000
10399.750879, 0.023200, 7.143521e-07, 1.004389e-08, 0.506479, 0.506479, 0.499603, 1.462009e-08, 2000, 0, 0, 0, 0.000000
10546.659309, 0.023200, 7.143521e-07, 1.004389e-08, 0.505654, 0.505654, 0.500568, 1.462009e-08, 2000, 0, 0, 0, 0.000000
10693.640501, 0.023200, 7.144700e-07, 1.004620e-08, 0.502522, 0.502522, 0.496699, 1.462009e-08, 2000, 0, 0, 0, 0.000000
10840.689195, 0.023200, 7.145879e-07, 1.004851e-08, 0.498747, 0.498747, 0.512947, 1.462009e-08, 2000, 0, 0, 0, 0.000000
10987.805390, 0.023200, 7.147057e-07, 1.005082e-08, 0.507373, 0.507373, 0.494094, 1.462009e-08, 2000, 0, 0, 0, 0.000000
11134.916333, 0.023200, 7.147057e-07, 1.005082e-08, 0.498432, 0.498432, 0.504641, 1.462009e-08, 2000, 0, 0, 0, 0.000000
11282.100031, 0.023200, 7.148235e-07, 1.005313e-08, 0.503054, 0.503054, 0.507214, 1.462009e-08, 2000, 0, 0, 0, 0.000000
11429.351232, 0.023200, 7.149413e-07, 1.005544e-08, 0.499615, 0.499615, 0.516834, 1.462009e-08, 2000, 0, 0, 0, 0.000000
11576.669936, 0.023200, 7.150590e-07, 1.005775e-08, 0.495466, 0.495466, 0.506280, 1.462009e-08, 2000, 0, 0, 0, 0.000000
11724.056145, 0.023200, 7.151767e-07, 1.005881e-08, 0.502469, 0.502469, 0.495198, 1.673582e-08, 2000, 0, 0, 0, 0.000000
11871.437796, 0.023200, 7.151767e-07, 1.005881e-08, 0.510958, 0.510958, 0.497761, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12018.819446, 0.023200, 7.151767e-07, 1.005881e-08, 0.497218, 0.497218, 0.492021, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12166.201097, 0.023200, 7.151767e-07, 1.005881e-08, 0.496387, 0.496387, 0.503835, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12313.655492, 0.023200, 7.152943e-07, 1.006112e-08, 0.499297, 0.499297, 0.507097, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12461.177390, 0.023200, 7.154120e-07, 1.006218e-08, 0.506693, 0.506693, 0.507568, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12608.694729, 0.023200, 7.154120e-07, 1.006218e-08, 0.500837, 0.500837, 0.506170, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12756.212067, 0.023200, 7.154120e-07, 1.006218e-08, 0.491012, 0.491012, 0.498701, 1.673582e-08, 2000, 0, 0, 0, 0.000000
12903.729406, 0.023200, 7.154120e-07, 1.006218e-08, 0.493030, 0.493030, 0.495779, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13051.246744, 0.023200, 7.154120e-07, 1.006218e-08, 0.501868, 0.501868, 0.482048, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13198.764082, 0.023200, 7.154120e-07, 1.006218e-08, 0.500812, 0.500812, 0.497319, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13346.281421, 0.023200, 7.154120e-07, 1.006218e-08, 0.502908, 0.502908, 0.508732, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13493.798759, 0.023200, 7.154120e-07, 1.006218e-08, 0.503726, 0.503726, 0.507833, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13641.316098, 0.023200, 7.154120e-07, 1.006218e-08, 0.505157, 0.505157, 0.500367, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13788.833436, 0.023200, 7.154120e-07, 1.006218e-08, 0.500625, 0.500625, 0.505107, 1.673582e-08, 2000, 0, 0, 0, 0.000000
13936.350775, 0.023200, 7.154120e-07, 1.006218e-08, 0.500526, 0.500526, 0.497564, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14083.940853, 0.023200, 7.155295e-07, 1.006449e-08, 0.498152, 0.498152, 0.499599, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14231.525695, 0.023200, 7.155295e-07, 1.006449e-08, 0.482000, 0.482000, 0.496489, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14379.110536, 0.023200, 7.155295e-07, 1.006449e-08, 0.491841, 0.491841, 0.496267, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14526.695377, 0.023200, 7.155295e-07, 1.006449e-08, 0.510152, 0.510152, 0.493550, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14674.280218, 0.023200, 7.155295e-07, 1.006449e-08, 0.492842, 0.492842, 0.501586, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14821.865059, 0.023200, 7.155295e-07, 1.006449e-08, 0.505167, 0.505167, 0.496768, 1.673582e-08, 2000, 0, 0, 0, 0.000000
14969.449901, 0.023200, 7.155295e-07, 1.006449e-08, 0.501770, 0.501770, 0.503101, 1.673582e-08, 2000, 0, 0, 0, 0.000000
15117.034742, 0.023200, 7.155295e-07, 1.006449e-08, 0.489361, 0.489361, 0.501733, 1.673582e-08, 2000, 0, 0, 0, 0.000000
15264.619583, 0.023200, 7.155295e-07, 1.006449e-08, 0.494637, 0.494637, 0.515527, 1.673582e-08, 2000, 0, 0, 0, 0.000000
15412.204424, 0.023200, 7.155295e-07, 1.006449e-08, 0.505455, 0.505455, 0.498855, 1.673582e-08, 2000, 0, 0, 0, 0.000000
15559.789266, 0.023200, 7.155295e-07, 1.006449e-08, 0.497696, 0.497696, 0.492634, 1.673582e-08, 2000, 0, 0, 0, 0.000000
15707.446845, 0.023200, 7.156471e-07, 1.006680e-08, 0.496052, 0.496052, 0.510403, 1.673582e-08, 2000, 0, 0, 0, 0.000000
15855.171924, 0.023200, 7.157645e-07, 1.006911e-08, 0.495654, 0.495654, 0.506162, 1.673582e-08, 2000, 0, 0, 0, 0.000000
16002.891773, 0.023200, 7.157645e-07, 1.006911e-08, 0.508544, 0.508544, 0.501817, 1.673582e-08, 2000, 0, 0, 0, 0.000000
16150.611621, 0.023200, 7.157645e-07, 1.006911e-08, 0.490845, 0.490845, 0.504451, 1.673582e-08, 2000, 0, 0, 0, 0.000000
16298.331470, 0.023200, 7.157645e-07, 1.006911e-08, 0.497140, 0.497140, 0.503279, 1.673582e-08, 2000, 0, 0, 0, 0.000000
16446.051319, 0.023200, 7.157645e-07, 1.006911e-08, 0.498267, 0.498267, 0.503869, 1.673582e-08, 2000, 0, 0, 0, 0.000000
16593.771167, 0.023200, 7.157645e-07, 1.006911e-08, 0.491405, 0.491405, 0.491999, 1.673582e-08, 2000, 0, 0, 0, 0.000000
16741.491016, 0.023200, 7.157645e-07, 1.006911e-08, 0.504734, 0.504734, 0.504876, 1.673582e-08, 2000, 0, 0, 0, 0.000000
16889.210864, 0.023200, 7.157645e-07, 1.006911e-08, 0.507336, 0.507336, 0.488653, 1.673582e-08, 2000, 0, 0, 0, 0.000000
17036.930713, 0.023200, 7.157645e-07, 1.006911e-08, 0.498524, 0.498524, 0.499930, 1.673582e-08, 2000, 0, 0, 0, 0.000000
17184.650562, 0.023200, 7.157645e-07, 1.006911e-08, 0.497290, 0.497290, 0.504410, 1.673582e-08, 2000, 0, 0, 0, 0.000000
17332.370410, 0.023200, 7.157645e-07, 1.006911e-08, 0.488792, 0.488792, 0.491372, 1.673582e-08, 2000, 0, 0, 0, 0.000000
17480.090259, 0.023200, 7.157645e-07, 1.006911e-08, 0.493228, 0.493228, 0.506717, 1.673582e-08, 2000, 0, 0, 0, 0.000000
17627.882840, 0.023200, 7.158820e-07, 1.007142e-08, 0.506058, 0.506058, 0.502427, 1.673582e-08, 2000, 0, 0, 0, 0.000000
17775.670193, 0.023200, 7.158820e-07, 1.007142e-08, 0.490861, 0.490861, 0.497127, 1.673582e-08, 2000, 0, 0, 0, 0.000000
17923.457546, 0.023200, 7.158820e-07, 1.007142e-08, 0.502612, 0.502612, 0.509857, 1.673582e-08, 2000, 0, 0, 0, 0.000000
18071.244900, 0.023200, 7.158820e-07, 1.007142e-08, 0.501576, 0.501576, 0.497273, 1.673582e-08, 2000, 0, 0, 0, 0.000000
18219.032253, 0.023200, 7.158820e-07, 1.007142e-08, 0.513421, 0.513421, 0.497805, 1.673582e-08, 2000, 0, 0, 0, 0.000000
18366.892336, 0.023200, 7.159994e-07, 1.007373e-08, 0.511595, 0.511595, 0.507574, 1.673582e-08, 2000, 0, 0, 0, 0.000000
18514.819922, 0.023200, 7.161168e-07, 1.007478e-08, 0.503862, 0.503862, 0.502337, 1.673582e-08, 2000, 0, 0, 0, 0.000000
