Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.4
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     5.2,    -0.6,     0.0,     0.0,     0.0,     2.5,     0.0,     0.0,     3.2
291.465011, 0.023200, 7.123415e-07, 1.000462e-08,     8.6,    -0.7,     0.0,     0.0,     0.0,     4.7,     0.0,     0.0,     4.6
437.298755, 0.023200, 7.124601e-07, 1.000693e-08,    11.9,    -0.8,     0.0,     0.0,     0.0,     6.8,     0.0,     0.0,     5.9
583.127188, 0.023200, 7.124601e-07, 1.000693e-08,    15.0,    -0.7,     0.0,     0.0,     0.0,     8.6,     0.0,     0.0,     7.0
728.955621, 0.023200, 7.124601e-07, 1.000693e-08,    18.4,    -0.6,     0.0,     0.0,     0.0,    10.6,     0.1,     0.0,     8.4
874.784054, 0.023200, 7.124601e-07, 1.000693e-08,    21.6,    -0.5,     0.0,     0.0,     0.0,    12.4,     0.1,     0.0,     9.7
1020.612487, 0.023200, 7.124601e-07, 1.000693e-08,    25.1,    -0.4,     0.0,     0.0,     0.0,    14.2,     0.1,     0.0,    11.3
1166.513724, 0.023200, 7.125786e-07, 1.000924e-08,    28.9,    -0.5,     0.0,     0.0,     0.0,    16.7,     0.1,     0.0,    12.6
1312.409654, 0.023200, 7.125786e-07, 1.000924e-08,    32.8,    -0.4,     0.0,     0.0,     0.0,    18.6,     0.1,     0.0,    14.5
1458.305583, 0.023200, 7.125786e-07, 1.000924e-08,    37.1,    -0.3,     0.0,     0.0,     0.0,    20.9,     0.1,     0.0,    16.3
1604.201512, 0.023200, 7.125786e-07, 1.000924e-08,    40.5,    -0.2,     0.0,     0.0,     0.0,    22.8,     0.1,     0.0,    17.8
1750.097441, 0.023200, 7.125786e-07, 1.000924e-08,    43.5,    -0.1,     0.0,     0.0,     0.0,    24.5,     0.1,     0.0,    18.9
1895.993371, 0.023200, 7.125786e-07, 1.000924e-08,    46.7,     0.1,     0.0,     0.0,     0.0,    26.3,     0.2,     0.0,    20.2
