Clock, Solids Loading, Box Size, AAR, Fluid Viscosity, Bins per Dimension, Polymers per Bin
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 8.900000e-03, 2, 0.000000
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 8.900000e-03, 2, 0.000000
291.465011, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
437.298755, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
583.127188, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
728.955621, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
874.784054, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
1020.612487, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
1166.513724, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1312.409654, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1458.305583, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1604.201512, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1750.097441, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1895.993371, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
2041.889300, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
2187.785229, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
2333.681158, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
2479.649890, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
2625.686116, 0.023200, 7.128156e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
2771.789836, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
2917.888257, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
3064.059473, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
3210.298184, 0.023200, 7.131707e-07, 1.002079e-08, 8.900000e-03, 2, 0.000000
3356.604390, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
3502.978094, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
3649.346510, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
3795.714926, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
3942.156126, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
4088.664823, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
4235.168240, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
4381.744435, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4528.315352, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4674.959046, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
4821.670238, 0.023200, 7.139981e-07, 1.003696e-08, 8.900000e-03, 2, 0.000000
4968.448930, 0.023200, 7.141161e-07, 1.003927e-08, 8.900000e-03, 2, 0.000000
5115.295121, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
5262.136047, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
5409.049739, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
5556.030931, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
5703.006865, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
5849.982798, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
5996.958732, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
6143.934665, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
6290.910598, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
6437.886532, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
6584.935226, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
6732.051421, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
6879.162364, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
7026.273307, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
7173.384250, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
7320.567949, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
7467.746397, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
7614.924846, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
7762.103294, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
7909.281743, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
8056.460192, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
8203.638640, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
8350.817089, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
8497.995537, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
8645.173986, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
8792.352435, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
8939.530883, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
9086.709332, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
9233.887780, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
9381.066229, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
9528.244677, 0.023200, 7.148235e-07, 1.005313e-08, 8.900000e-03, 2, 0.000000
