Clock, Solids Loading, Box Size, AAR, average X Loc, average Y Loc, average Z Loc, Largest Particle Radius, lengthOfSubparticleList, Total Ellipsoids that Merged, Max. WillFit retries, maxLenNpHoldAreClose, Viscosity Scaler
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0.489173, 0.489173, 0.497495, 1.000000e-08, 2000, 0, 0, 0, 0.000000
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 0.501295, 0.501295, 0.504737, 1.462009e-08, 2000, 0, 0, 0, 0.000000
291.392200, 0.023200, 7.122229e-07, 1.000231e-08, 0.494416, 0.494416, 0.492679, 1.462009e-08, 2000, 0, 0, 0, 0.000000
437.158452, 0.023200, 7.123415e-07, 1.000462e-08, 0.499423, 0.499423, 0.495140, 1.462009e-08, 2000, 0, 0, 0, 0.000000
582.992196, 0.023200, 7.124601e-07, 1.000693e-08, 0.522026, 0.522026, 0.493434, 1.462009e-08, 2000, 0, 0, 0, 0.000000
728.893434, 0.023200, 7.125786e-07, 1.000924e-08, 0.504968, 0.504968, 0.503899, 1.462009e-08, 2000, 0, 0, 0, 0.000000
874.789363, 0.023200, 7.125786e-07, 1.000924e-08, 0.500332, 0.500332, 0.511954, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1020.758094, 0.023200, 7.126971e-07, 1.001155e-08, 0.491012, 0.491012, 0.499711, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1166.721520, 0.023200, 7.126971e-07, 1.001155e-08, 0.507059, 0.507059, 0.503689, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1312.757746, 0.023200, 7.128156e-07, 1.001386e-08, 0.505807, 0.505807, 0.502242, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1458.861466, 0.023200, 7.129340e-07, 1.001617e-08, 0.499713, 0.499713, 0.501798, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1605.032682, 0.023200, 7.130524e-07, 1.001848e-08, 0.500035, 0.500035, 0.512189, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1751.198601, 0.023200, 7.130524e-07, 1.001848e-08, 0.503732, 0.503732, 0.494836, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1897.364519, 0.023200, 7.130524e-07, 1.001848e-08, 0.498697, 0.498697, 0.500358, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2043.530438, 0.023200, 7.130524e-07, 1.001848e-08, 0.496930, 0.496930, 0.501182, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2189.769149, 0.023200, 7.131707e-07, 1.002079e-08, 0.497409, 0.497409, 0.495057, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2336.002567, 0.023200, 7.131707e-07, 1.002079e-08, 0.498256, 0.498256, 0.503974, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2482.308773, 0.023200, 7.132891e-07, 1.002310e-08, 0.503329, 0.503329, 0.478014, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2628.609690, 0.023200, 7.132891e-07, 1.002310e-08, 0.488513, 0.488513, 0.500286, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2774.910607, 0.023200, 7.132891e-07, 1.002310e-08, 0.506873, 0.506873, 0.498607, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2921.211523, 0.023200, 7.132891e-07, 1.002310e-08, 0.490404, 0.490404, 0.505389, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3067.512440, 0.023200, 7.132891e-07, 1.002310e-08, 0.498849, 0.498849, 0.489681, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3213.813356, 0.023200, 7.132891e-07, 1.002310e-08, 0.502017, 0.502017, 0.500566, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3360.187059, 0.023200, 7.134073e-07, 1.002541e-08, 0.503935, 0.503935, 0.494944, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3506.628259, 0.023200, 7.135256e-07, 1.002772e-08, 0.490356, 0.490356, 0.510660, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3653.064175, 0.023200, 7.135256e-07, 1.002772e-08, 0.494496, 0.494496, 0.498146, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3799.500091, 0.023200, 7.135256e-07, 1.002772e-08, 0.502102, 0.502102, 0.504260, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3945.936007, 0.023200, 7.135256e-07, 1.002772e-08, 0.491471, 0.491471, 0.499178, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4092.371923, 0.023200, 7.135256e-07, 1.002772e-08, 0.514240, 0.514240, 0.497554, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4238.807839, 0.023200, 7.135256e-07, 1.002772e-08, 0.502503, 0.502503, 0.506692, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4385.316536, 0.023200, 7.136437e-07, 1.003003e-08, 0.498381, 0.498381, 0.502739, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4531.819953, 0.023200, 7.136437e-07, 1.003003e-08, 0.492645, 0.492645, 0.509175, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4678.323369, 0.023200, 7.136437e-07, 1.003003e-08, 0.505627, 0.505627, 0.493351, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4824.899564, 0.023200, 7.137619e-07, 1.003234e-08, 0.503496, 0.503496, 0.490580, 1.462009e-08, 2000, 0, 0, 0, 0.000000
4971.543258, 0.023200, 7.138800e-07, 1.003465e-08, 0.496852, 0.496852, 0.494236, 1.462009e-08, 2000, 0, 0, 0, 0.000000
5118.181676, 0.023200, 7.138800e-07, 1.003465e-08, 0.494888, 0.494888, 0.499339, 1.462009e-08, 2000, 0, 0, 0, 0.000000
