Clock, Solids Loading, Box Size, AAR, Stokes Count, Stokes Average, Stokes Max, Brownian Count, Brownian Average, Brownian Max
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0, 0.000000e+00, 0.000000e+00, 0, 0.000000e+00, 0.000000e+00
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 2000, 7.663163e-06, 1.120102e-05, 2000, 6.921428e-06, 2.525756e-05
291.392200, 0.023200, 7.122229e-07, 1.000231e-08, 2000, 7.662883e-06, 1.120062e-05, 2000, 6.933518e-06, 2.627083e-05
437.158452, 0.023200, 7.123415e-07, 1.000462e-08, 2000, 7.668483e-06, 1.120621e-05, 2000, 6.893950e-06, 2.623955e-05
582.992196, 0.023200, 7.124601e-07, 1.000693e-08, 2000, 7.673805e-06, 1.121140e-05, 2000, 6.883294e-06, 2.535187e-05
728.893434, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.679129e-06, 1.121659e-05, 2000, 6.769465e-06, 2.662057e-05
874.789363, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.678850e-06, 1.121618e-05, 2000, 6.969368e-06, 2.522473e-05
1020.758094, 0.023200, 7.126971e-07, 1.001155e-08, 2000, 7.684455e-06, 1.122178e-05, 2000, 6.977365e-06, 2.563956e-05
1166.721520, 0.023200, 7.126971e-07, 1.001155e-08, 2000, 7.684175e-06, 1.122137e-05, 2000, 6.756696e-06, 2.666014e-05
1312.757746, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689782e-06, 1.122697e-05, 2000, 6.874275e-06, 2.620287e-05
1458.861466, 0.023200, 7.129340e-07, 1.001617e-08, 2000, 7.695111e-06, 1.123216e-05, 2000, 7.097898e-06, 2.634458e-05
1605.032682, 0.023200, 7.130524e-07, 1.001848e-08, 2000, 7.700441e-06, 1.123735e-05, 2000, 6.848652e-06, 2.564180e-05
1751.198601, 0.023200, 7.130524e-07, 1.001848e-08, 2000, 7.700162e-06, 1.123694e-05, 2000, 6.991434e-06, 2.620283e-05
1897.364519, 0.023200, 7.130524e-07, 1.001848e-08, 2000, 7.700162e-06, 1.123694e-05, 2000, 6.987310e-06, 2.640205e-05
2043.530438, 0.023200, 7.130524e-07, 1.001848e-08, 2000, 7.700162e-06, 1.123694e-05, 2000, 6.569455e-06, 2.566286e-05
2189.769149, 0.023200, 7.131707e-07, 1.002079e-08, 2000, 7.705773e-06, 1.124253e-05, 2000, 6.755807e-06, 2.547757e-05
2336.002567, 0.023200, 7.131707e-07, 1.002079e-08, 2000, 7.705494e-06, 1.124213e-05, 2000, 6.877528e-06, 2.573440e-05
2482.308773, 0.023200, 7.132891e-07, 1.002310e-08, 2000, 7.711107e-06, 1.124772e-05, 2000, 6.940635e-06, 2.637471e-05
