Clock, Solids Loading, Box Size, AAR, Fluid Viscosity, Bins per Dimension, Polymers per Bin
0.000000, 0.020000, 7.482204e-07, 1.000000e-08, 8.900000e-03, 2, 0.000000
169.010560, 0.020000, 7.483451e-07, 1.000231e-08, 8.900000e-03, 2, 0.000000
338.099412, 0.020000, 7.484697e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
507.266555, 0.020000, 7.485943e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
676.427537, 0.020000, 7.485943e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
845.672973, 0.020000, 7.487189e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1014.996701, 0.020000, 7.488434e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
1184.398723, 0.020000, 7.489679e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
1353.794594, 0.020000, 7.489679e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
1523.274909, 0.020000, 7.490923e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
1692.833519, 0.020000, 7.492167e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
1862.385985, 0.020000, 7.492167e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
2031.938450, 0.020000, 7.492167e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
2201.490916, 0.020000, 7.492167e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
2371.043382, 0.020000, 7.492167e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
2540.680287, 0.020000, 7.493410e-07, 1.002079e-08, 8.900000e-03, 2, 0.000000
2710.395486, 0.020000, 7.494653e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
2880.104549, 0.020000, 7.494653e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
3049.898045, 0.020000, 7.495896e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
3219.769837, 0.020000, 7.497138e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
3389.635499, 0.020000, 7.497138e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
3559.501161, 0.020000, 7.497138e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
3729.366824, 0.020000, 7.497138e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
3899.316913, 0.020000, 7.498380e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
4069.345299, 0.020000, 7.499622e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4239.367563, 0.020000, 7.499622e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4409.389827, 0.020000, 7.499622e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4579.412091, 0.020000, 7.499622e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4749.518775, 0.020000, 7.500863e-07, 1.003340e-08, 8.900000e-03, 2, 0.000000
4919.620171, 0.020000, 7.500863e-07, 1.003340e-08, 8.900000e-03, 2, 0.000000
5089.805985, 0.020000, 7.502103e-07, 1.003571e-08, 8.900000e-03, 2, 0.000000
5260.070094, 0.020000, 7.503344e-07, 1.003802e-08, 8.900000e-03, 2, 0.000000
5430.328089, 0.020000, 7.503344e-07, 1.003802e-08, 8.900000e-03, 2, 0.000000
5600.586083, 0.020000, 7.503344e-07, 1.003802e-08, 8.900000e-03, 2, 0.000000
5770.928488, 0.020000, 7.504583e-07, 1.004033e-08, 8.900000e-03, 2, 0.000000
5941.349191, 0.020000, 7.505823e-07, 1.004264e-08, 8.900000e-03, 2, 0.000000
6111.848190, 0.020000, 7.507062e-07, 1.004495e-08, 8.900000e-03, 2, 0.000000
6282.341086, 0.020000, 7.507062e-07, 1.004495e-08, 8.900000e-03, 2, 0.000000
6452.918383, 0.020000, 7.508300e-07, 1.004726e-08, 8.900000e-03, 2, 0.000000
6623.489580, 0.020000, 7.508300e-07, 1.004726e-08, 8.900000e-03, 2, 0.000000
6794.060777, 0.020000, 7.508300e-07, 1.004726e-08, 8.900000e-03, 2, 0.000000
6964.631974, 0.020000, 7.508300e-07, 1.004726e-08, 8.900000e-03, 2, 0.000000
7135.287570, 0.020000, 7.509539e-07, 1.004832e-08, 8.900000e-03, 2, 0.000000
7305.937878, 0.020000, 7.509539e-07, 1.004832e-08, 8.900000e-03, 2, 0.000000
7476.588185, 0.020000, 7.509539e-07, 1.004832e-08, 8.900000e-03, 2, 0.000000
7647.322889, 0.020000, 7.510776e-07, 1.005063e-08, 8.900000e-03, 2, 0.000000
7818.051495, 0.020000, 7.510776e-07, 1.005063e-08, 8.900000e-03, 2, 0.000000
7988.864495, 0.020000, 7.512014e-07, 1.005294e-08, 8.900000e-03, 2, 0.000000
8159.755792, 0.020000, 7.513251e-07, 1.005525e-08, 8.900000e-03, 2, 0.000000
8330.725387, 0.020000, 7.514487e-07, 1.005630e-08, 8.900000e-03, 2, 0.000000
8501.689691, 0.020000, 7.514487e-07, 1.005630e-08, 8.900000e-03, 2, 0.000000
8672.738380, 0.020000, 7.515723e-07, 1.005861e-08, 8.900000e-03, 2, 0.000000
8843.865365, 0.020000, 7.516959e-07, 1.006092e-08, 8.900000e-03, 2, 0.000000
9015.070645, 0.020000, 7.518194e-07, 1.006323e-08, 8.900000e-03, 2, 0.000000
9186.269846, 0.020000, 7.518194e-07, 1.006323e-08, 8.900000e-03, 2, 0.000000
9357.469047, 0.020000, 7.518194e-07, 1.006323e-08, 8.900000e-03, 2, 0.000000
9528.752624, 0.020000, 7.519429e-07, 1.006554e-08, 8.900000e-03, 2, 0.000000
9700.114498, 0.020000, 7.520664e-07, 1.006785e-08, 8.900000e-03, 2, 0.000000
9871.470301, 0.020000, 7.520664e-07, 1.006785e-08, 8.900000e-03, 2, 0.000000
10042.910473, 0.020000, 7.521898e-07, 1.007016e-08, 8.900000e-03, 2, 0.000000
10214.344577, 0.020000, 7.521898e-07, 1.007016e-08, 8.900000e-03, 2, 0.000000
10385.778681, 0.020000, 7.521898e-07, 1.007016e-08, 8.900000e-03, 2, 0.000000
10557.297152, 0.020000, 7.523132e-07, 1.007247e-08, 8.900000e-03, 2, 0.000000
10728.809558, 0.020000, 7.523132e-07, 1.007247e-08, 8.900000e-03, 2, 0.000000
10900.321964, 0.020000, 7.523132e-07, 1.007247e-08, 8.900000e-03, 2, 0.000000
11071.834371, 0.020000, 7.523132e-07, 1.007247e-08, 8.900000e-03, 2, 0.000000
11243.346777, 0.020000, 7.523132e-07, 1.007247e-08, 8.900000e-03, 2, 0.000000
11414.859183, 0.020000, 7.523132e-07, 1.007247e-08, 8.900000e-03, 2, 0.000000
11586.371589, 0.020000, 7.523132e-07, 1.007247e-08, 8.900000e-03, 2, 0.000000
11757.883996, 0.020000, 7.523132e-07, 1.007247e-08, 8.900000e-03, 2, 0.000000
11929.396402, 0.020000, 7.523132e-07, 1.007247e-08, 8.900000e-03, 2, 0.000000
12100.908808, 0.020000, 7.523132e-07, 1.007247e-08, 8.900000e-03, 2, 0.000000
