Clock, Solids Loading, Box Size, AAR, Stokes Count, Stokes Average, Stokes Max, Brownian Count, Brownian Average, Brownian Max
0.000000, 0.020000, 7.482204e-07, 1.000000e-08, 0, 0.000000e+00, 0.000000e+00, 0, 0.000000e+00, 0.000000e+00
169.010560, 0.020000, 7.483451e-07, 1.000231e-08, 2000, 8.918390e-06, 1.303575e-05, 2000, 7.623454e-06, 2.751724e-05
338.099412, 0.020000, 7.484697e-07, 1.000462e-08, 2000, 8.924582e-06, 1.304179e-05, 2000, 7.073271e-06, 2.747711e-05
507.266555, 0.020000, 7.485943e-07, 1.000693e-08, 2000, 8.930776e-06, 1.304783e-05, 2000, 7.469972e-06, 2.848048e-05
676.427537, 0.020000, 7.485943e-07, 1.000693e-08, 2000, 8.930451e-06, 1.304736e-05, 2000, 7.113599e-06, 2.826814e-05
845.672973, 0.020000, 7.487189e-07, 1.000924e-08, 2000, 8.936972e-06, 1.305387e-05, 2000, 7.339478e-06, 2.670553e-05
1014.996701, 0.020000, 7.488434e-07, 1.001155e-08, 2000, 8.943170e-06, 1.305991e-05, 2000, 7.593222e-06, 2.686893e-05
1184.398723, 0.020000, 7.489679e-07, 1.001386e-08, 2000, 8.949369e-06, 1.306595e-05, 2000, 7.482701e-06, 2.739244e-05
1353.794594, 0.020000, 7.489679e-07, 1.001386e-08, 2000, 8.949044e-06, 1.306547e-05, 2000, 7.426015e-06, 2.776097e-05
1523.274909, 0.020000, 7.490923e-07, 1.001617e-08, 2000, 8.955571e-06, 1.307199e-05, 2000, 7.588386e-06, 2.791770e-05
1692.833519, 0.020000, 7.492167e-07, 1.001848e-08, 2000, 8.961774e-06, 1.307803e-05, 2000, 7.352250e-06, 2.743463e-05
1862.385985, 0.020000, 7.492167e-07, 1.001848e-08, 2000, 8.961450e-06, 1.307755e-05, 2000, 7.634450e-06, 2.784371e-05
2031.938450, 0.020000, 7.492167e-07, 1.001848e-08, 2000, 8.961450e-06, 1.307755e-05, 2000, 7.587994e-06, 2.834503e-05
2201.490916, 0.020000, 7.492167e-07, 1.001848e-08, 2000, 8.961450e-06, 1.307755e-05, 2000, 7.392920e-06, 2.759275e-05
2371.043382, 0.020000, 7.492167e-07, 1.001848e-08, 2000, 8.961450e-06, 1.307755e-05, 2000, 7.280548e-06, 2.715568e-05
2540.680287, 0.020000, 7.493410e-07, 1.002079e-08, 2000, 8.967980e-06, 1.308406e-05, 2000, 7.611491e-06, 2.792947e-05
2710.395486, 0.020000, 7.494653e-07, 1.002310e-08, 2000, 8.974187e-06, 1.309010e-05, 2000, 7.555555e-06, 2.815492e-05
2880.104549, 0.020000, 7.494653e-07, 1.002310e-08, 2000, 8.973863e-06, 1.308963e-05, 2000, 7.478333e-06, 2.825209e-05
3049.898045, 0.020000, 7.495896e-07, 1.002541e-08, 2000, 8.980397e-06, 1.309614e-05, 2000, 7.498899e-06, 2.831599e-05
3219.769837, 0.020000, 7.497138e-07, 1.002772e-08, 2000, 8.986608e-06, 1.310218e-05, 2000, 7.681997e-06, 2.755935e-05
3389.635499, 0.020000, 7.497138e-07, 1.002772e-08, 2000, 8.986284e-06, 1.310171e-05, 2000, 7.556181e-06, 2.808451e-05
3559.501161, 0.020000, 7.497138e-07, 1.002772e-08, 2000, 8.986284e-06, 1.310171e-05, 2000, 7.367147e-06, 2.738475e-05
3729.366824, 0.020000, 7.497138e-07, 1.002772e-08, 2000, 8.986284e-06, 1.310171e-05, 2000, 7.405257e-06, 2.880020e-05
3899.316913, 0.020000, 7.498380e-07, 1.003003e-08, 2000, 8.992821e-06, 1.310822e-05, 2000, 7.375821e-06, 2.758813e-05
4069.345299, 0.020000, 7.499622e-07, 1.003234e-08, 2000, 8.999037e-06, 1.311426e-05, 2000, 7.525173e-06, 2.767761e-05
4239.367563, 0.020000, 7.499622e-07, 1.003234e-08, 2000, 8.998712e-06, 1.311379e-05, 2000, 7.387049e-06, 2.821884e-05
4409.389827, 0.020000, 7.499622e-07, 1.003234e-08, 2000, 8.998712e-06, 1.311379e-05, 2000, 7.385156e-06, 2.779933e-05
4579.412091, 0.020000, 7.499622e-07, 1.003234e-08, 2000, 8.998712e-06, 1.311379e-05, 2000, 7.588618e-06, 2.843653e-05
4749.518775, 0.020000, 7.500863e-07, 1.003340e-08, 2000, 9.004130e-06, 1.501899e-05, 2000, 7.236894e-06, 2.866340e-05
4919.620171, 0.020000, 7.500863e-07, 1.003340e-08, 2000, 9.003850e-06, 1.501853e-05, 2000, 7.310002e-06, 2.814605e-05
5089.805985, 0.020000, 7.502103e-07, 1.003571e-08, 2000, 9.010392e-06, 1.502598e-05, 2000, 7.622808e-06, 2.770530e-05
5260.070094, 0.020000, 7.503344e-07, 1.003802e-08, 2000, 9.016613e-06, 1.503289e-05, 2000, 7.470464e-06, 2.741445e-05
5430.328089, 0.020000, 7.503344e-07, 1.003802e-08, 2000, 9.016289e-06, 1.503235e-05, 2000, 7.684684e-06, 2.726449e-05
5600.586083, 0.020000, 7.503344e-07, 1.003802e-08, 2000, 9.016289e-06, 1.503235e-05, 2000, 7.629759e-06, 2.894534e-05
5770.928488, 0.020000, 7.504583e-07, 1.004033e-08, 2000, 9.022835e-06, 1.503980e-05, 2000, 7.575961e-06, 2.787847e-05
5941.349191, 0.020000, 7.505823e-07, 1.004264e-08, 2000, 9.029059e-06, 1.504672e-05, 2000, 7.608536e-06, 2.879468e-05
6111.848190, 0.020000, 7.507062e-07, 1.004495e-08, 2000, 9.035285e-06, 1.505363e-05, 2000, 7.626015e-06, 2.708837e-05
6282.341086, 0.020000, 7.507062e-07, 1.004495e-08, 2000, 9.034962e-06, 1.505309e-05, 2000, 7.640819e-06, 2.734870e-05
6452.918383, 0.020000, 7.508300e-07, 1.004726e-08, 2000, 9.041513e-06, 1.506054e-05, 2000, 7.390467e-06, 2.877770e-05
6623.489580, 0.020000, 7.508300e-07, 1.004726e-08, 2000, 9.041190e-06, 1.506000e-05, 2000, 7.530951e-06, 2.696948e-05
6794.060777, 0.020000, 7.508300e-07, 1.004726e-08, 2000, 9.041190e-06, 1.506000e-05, 2000, 7.578998e-06, 2.846443e-05
6964.631974, 0.020000, 7.508300e-07, 1.004726e-08, 2000, 9.041190e-06, 1.506000e-05, 2000, 7.372443e-06, 2.775314e-05
7135.287570, 0.020000, 7.509539e-07, 1.004832e-08, 2000, 9.046616e-06, 1.506746e-05, 2000, 7.649872e-06, 2.737117e-05
7305.937878, 0.020000, 7.509539e-07, 1.004832e-08, 2000, 9.046336e-06, 1.506699e-05, 2000, 7.371055e-06, 2.870450e-05
7476.588185, 0.020000, 7.509539e-07, 1.004832e-08, 2000, 9.046336e-06, 1.506699e-05, 2000, 7.550905e-06, 2.676694e-05
7647.322889, 0.020000, 7.510776e-07, 1.005063e-08, 2000, 9.052890e-06, 1.507444e-05, 2000, 7.631701e-06, 2.841244e-05
7818.051495, 0.020000, 7.510776e-07, 1.005063e-08, 2000, 9.052567e-06, 1.507390e-05, 2000, 7.305018e-06, 2.733480e-05
7988.864495, 0.020000, 7.512014e-07, 1.005294e-08, 2000, 9.059124e-06, 1.508135e-05, 2000, 7.611911e-06, 2.671144e-05
8159.755792, 0.020000, 7.513251e-07, 1.005525e-08, 2000, 9.065359e-06, 1.508827e-05, 2000, 7.363424e-06, 2.779168e-05
8330.725387, 0.020000, 7.514487e-07, 1.005630e-08, 2000, 9.070466e-06, 1.509518e-05, 2000, 7.571060e-06, 2.776936e-05
8501.689691, 0.020000, 7.514487e-07, 1.005630e-08, 2000, 9.070186e-06, 1.509471e-05, 2000, 7.279359e-06, 2.842844e-05
8672.738380, 0.020000, 7.515723e-07, 1.005861e-08, 2000, 9.076747e-06, 1.510216e-05, 2000, 7.227495e-06, 2.855107e-05
8843.865365, 0.020000, 7.516959e-07, 1.006092e-08, 2000, 9.082987e-06, 1.510908e-05, 2000, 7.100862e-06, 2.815880e-05
9015.070645, 0.020000, 7.518194e-07, 1.006323e-08, 2000, 9.089230e-06, 1.511599e-05, 2000, 7.683058e-06, 2.835176e-05
9186.269846, 0.020000, 7.518194e-07, 1.006323e-08, 2000, 9.088907e-06, 1.511545e-05, 2000, 7.462395e-06, 2.854687e-05
9357.469047, 0.020000, 7.518194e-07, 1.006323e-08, 2000, 9.088907e-06, 1.511545e-05, 2000, 7.407853e-06, 2.824294e-05
9528.752624, 0.020000, 7.519429e-07, 1.006554e-08, 2000, 9.095474e-06, 1.512290e-05, 2000, 7.484099e-06, 2.854305e-05
9700.114498, 0.020000, 7.520664e-07, 1.006785e-08, 2000, 9.101720e-06, 1.512981e-05, 2000, 7.328437e-06, 2.730113e-05
9871.470301, 0.020000, 7.520664e-07, 1.006785e-08, 2000, 9.101397e-06, 1.512928e-05, 2000, 7.596482e-06, 2.774719e-05
10042.910473, 0.020000, 7.521898e-07, 1.007016e-08, 2000, 9.107968e-06, 1.513673e-05, 2000, 7.696303e-06, 2.776719e-05
10214.344577, 0.020000, 7.521898e-07, 1.007016e-08, 2000, 9.107645e-06, 1.513619e-05, 2000, 7.163318e-06, 2.754615e-05
10385.778681, 0.020000, 7.521898e-07, 1.007016e-08, 2000, 9.107645e-06, 1.513619e-05, 2000, 7.545459e-06, 2.821360e-05
10557.297152, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.114218e-06, 1.514364e-05, 2000, 7.242668e-06, 2.825064e-05
10728.809558, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.113896e-06, 1.514311e-05, 2000, 7.355959e-06, 2.744430e-05
10900.321964, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.113896e-06, 1.514311e-05, 2000, 7.421023e-06, 2.892181e-05
11071.834371, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.113896e-06, 1.514311e-05, 2000, 7.363481e-06, 2.887545e-05
11243.346777, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.113896e-06, 1.514311e-05, 2000, 7.577557e-06, 2.722601e-05
11414.859183, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.113896e-06, 1.514311e-05, 2000, 7.357987e-06, 2.740174e-05
11586.371589, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.113896e-06, 1.514311e-05, 2000, 7.762501e-06, 2.847866e-05
11757.883996, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.113896e-06, 1.514311e-05, 2000, 7.688621e-06, 2.710199e-05
11929.396402, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.113896e-06, 1.514311e-05, 2000, 7.707619e-06, 2.816936e-05
12100.908808, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.113896e-06, 1.514311e-05, 2000, 7.533003e-06, 2.886014e-05
12272.421214, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.113896e-06, 1.514311e-05, 2000, 7.580434e-06, 2.742091e-05
12443.933621, 0.020000, 7.523132e-07, 1.007247e-08, 2000, 9.113896e-06, 1.514311e-05, 2000, 7.483788e-06, 2.847213e-05
12615.530391, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120470e-06, 1.515055e-05, 2000, 7.676941e-06, 2.760874e-05
12787.121101, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.556005e-06, 2.624045e-05
12958.711810, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.642313e-06, 2.809565e-05
13130.302519, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.466749e-06, 2.825867e-05
13301.893229, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.745213e-06, 2.793530e-05
13473.483938, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.327883e-06, 2.640288e-05
13645.074648, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.687653e-06, 2.701224e-05
13816.665357, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.389157e-06, 2.753157e-05
13988.256066, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.599098e-06, 2.835792e-05
14159.846776, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.303866e-06, 2.802600e-05
14331.437485, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.348106e-06, 2.714928e-05
14503.028195, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.183443e-06, 2.770897e-05
14674.618904, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.528118e-06, 2.778596e-05
14846.209613, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.220061e-06, 2.899041e-05
15017.800323, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.533567e-06, 2.845811e-05
15189.391032, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.772323e-06, 2.806923e-05
15360.981742, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.654722e-06, 2.775591e-05
15532.572451, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.334574e-06, 2.721295e-05
15704.163160, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.463452e-06, 2.888004e-05
15875.753870, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.361579e-06, 2.760458e-05
16047.344579, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.612643e-06, 2.819250e-05
16218.935289, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.240454e-06, 2.799388e-05
16390.525998, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.338952e-06, 2.813081e-05
16562.116707, 0.020000, 7.524365e-07, 1.007478e-08, 2000, 9.120148e-06, 1.515002e-05, 2000, 7.420958e-06, 2.682061e-05
