Clock, Solids Loading, Box Size, AAR, Ellipsoid count, Ellipsoid VolFrac, Number of Captured Particles, Number of Tangles with Particles, Most Tangles in Ellipsoid
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0, 0.000000, 0, 0, 0
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 0, 0.000000, 0, 0, 0
291.465011, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
437.225948, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
583.059692, 0.023200, 7.124601e-07, 1.000693e-08, 0, 0.000000, 0, 0, 0
728.960930, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
874.856859, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
1020.752788, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
1166.721520, 0.023200, 7.126971e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
1312.757746, 0.023200, 7.128156e-07, 1.001386e-08, 0, 0.000000, 0, 0, 0
1458.788669, 0.023200, 7.128156e-07, 1.001386e-08, 0, 0.000000, 0, 0, 0
1604.892390, 0.023200, 7.129340e-07, 1.001617e-08, 0, 0.000000, 0, 0, 0
1750.990810, 0.023200, 7.129340e-07, 1.001617e-08, 0, 0.000000, 0, 0, 0
1897.089231, 0.023200, 7.129340e-07, 1.001617e-08, 0, 0.000000, 0, 0, 0
2043.260447, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
2189.499158, 0.023200, 7.131707e-07, 1.002079e-08, 0, 0.000000, 0, 0, 0
2335.805365, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
2482.106281, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
2628.407198, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
2774.708115, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
2921.009031, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
3067.309948, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
3213.610865, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
3359.911781, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
3506.212698, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
3652.586401, 0.023200, 7.134073e-07, 1.002541e-08, 0, 0.000000, 0, 0, 0
3798.954817, 0.023200, 7.134073e-07, 1.002541e-08, 0, 0.000000, 0, 0, 0
3945.396017, 0.023200, 7.135256e-07, 1.002772e-08, 0, 0.000000, 0, 0, 0
4091.831934, 0.023200, 7.135256e-07, 1.002772e-08, 0, 0.000000, 0, 0, 0
4238.267850, 0.023200, 7.135256e-07, 1.002772e-08, 0, 0.000000, 0, 0, 0
4384.703766, 0.023200, 7.135256e-07, 1.002772e-08, 0, 0.000000, 0, 0, 0
4531.139682, 0.023200, 7.135256e-07, 1.002772e-08, 0, 0.000000, 0, 0, 0
4677.648379, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
4824.151796, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
4970.655212, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
5117.158629, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
5263.662045, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
5410.165462, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
5556.668878, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
5703.172295, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
5849.675711, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
5996.179128, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
6142.682545, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
6289.185961, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
6435.689378, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
6582.192794, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
6728.696211, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
6875.199627, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
7021.703044, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
7168.206460, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
7314.709877, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
7461.213293, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
7607.716710, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
7754.220126, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
7900.723543, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
8047.226959, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
8193.730376, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
8340.233792, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
8486.737209, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
8633.240626, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
8779.744042, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
8926.247459, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
9072.750875, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
9219.254292, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
9365.757708, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
9512.261125, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
