Clock, Solids Loading, Box Size, AAR, average X Loc, average Y Loc, average Z Loc, Largest Particle Radius, lengthOfSubparticleList, Total Ellipsoids that Merged, Max. WillFit retries, maxLenNpHoldAreClose, Viscosity Scaler
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0.492541, 0.492541, 0.494716, 1.000000e-08, 2000, 0, 0, 0, 0.000000
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 0.492698, 0.492698, 0.504730, 1.462009e-08, 2000, 0, 0, 0, 0.000000
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 0.487558, 0.487558, 0.502827, 1.462009e-08, 2000, 0, 0, 0, 0.000000
437.298755, 0.023200, 7.124601e-07, 1.000693e-08, 0.506122, 0.506122, 0.492135, 1.462009e-08, 2000, 0, 0, 0, 0.000000
583.199992, 0.023200, 7.125786e-07, 1.000924e-08, 0.498310, 0.498310, 0.498616, 1.462009e-08, 2000, 0, 0, 0, 0.000000
729.095921, 0.023200, 7.125786e-07, 1.000924e-08, 0.497582, 0.497582, 0.484181, 1.462009e-08, 2000, 0, 0, 0, 0.000000
875.064653, 0.023200, 7.126971e-07, 1.001155e-08, 0.502012, 0.502012, 0.503674, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1021.100878, 0.023200, 7.128156e-07, 1.001386e-08, 0.509674, 0.509674, 0.504291, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1167.131801, 0.023200, 7.128156e-07, 1.001386e-08, 0.502416, 0.502416, 0.502488, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1313.162724, 0.023200, 7.128156e-07, 1.001386e-08, 0.486341, 0.486341, 0.507654, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1459.193647, 0.023200, 7.128156e-07, 1.001386e-08, 0.496717, 0.496717, 0.509012, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1605.297368, 0.023200, 7.129340e-07, 1.001617e-08, 0.494506, 0.494506, 0.494620, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1751.468583, 0.023200, 7.130524e-07, 1.001848e-08, 0.500349, 0.500349, 0.514142, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1897.707293, 0.023200, 7.131707e-07, 1.002079e-08, 0.495384, 0.495384, 0.485032, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2044.013500, 0.023200, 7.132891e-07, 1.002310e-08, 0.499019, 0.499019, 0.498398, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2190.314417, 0.023200, 7.132891e-07, 1.002310e-08, 0.503989, 0.503989, 0.497051, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2336.615333, 0.023200, 7.132891e-07, 1.002310e-08, 0.496879, 0.496879, 0.512979, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2482.989036, 0.023200, 7.134073e-07, 1.002541e-08, 0.507124, 0.507124, 0.502296, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2629.357452, 0.023200, 7.134073e-07, 1.002541e-08, 0.499362, 0.499362, 0.498195, 1.462009e-08, 2000, 0, 0, 0, 0.000000
