Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.2
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     5.1,    -0.5,     0.0,     0.0,     0.0,     2.5,     0.0,     0.0,     3.1
291.465010, 0.023200, 7.123415e-07, 1.000462e-08,     9.1,    -1.2,     0.0,     0.0,     0.0,     5.1,     0.0,     0.0,     5.1
437.298755, 0.023200, 7.124601e-07, 1.000693e-08,    12.7,    -1.3,     0.0,     0.0,     0.0,     7.1,     0.0,     0.0,     6.9
583.199992, 0.023200, 7.125786e-07, 1.000924e-08,    16.6,    -1.7,     0.0,     0.0,     0.0,     9.4,     0.1,     0.0,     8.8
729.095921, 0.023200, 7.125786e-07, 1.000924e-08,    19.7,    -1.5,     0.0,     0.0,     0.0,    11.3,     0.1,     0.0,     9.9
875.064653, 0.023200, 7.126971e-07, 1.001155e-08,    23.4,    -1.7,     0.0,     0.0,     0.0,    13.4,     0.1,     0.0,    11.5
1021.100878, 0.023200, 7.128156e-07, 1.001386e-08,    26.8,    -1.8,     0.0,     0.0,     0.0,    15.4,     0.1,     0.0,    13.0
1167.131801, 0.023200, 7.128156e-07, 1.001386e-08,    30.1,    -1.7,     0.0,     0.0,     0.0,    17.3,     0.1,     0.0,    14.3
1313.162724, 0.023200, 7.128156e-07, 1.001386e-08,    33.5,    -1.6,     0.0,     0.0,     0.0,    19.1,     0.1,     0.0,    15.9
1459.193647, 0.023200, 7.128156e-07, 1.001386e-08,    36.8,    -1.4,     0.0,     0.0,     0.0,    20.9,     0.1,     0.0,    17.2
1605.297368, 0.023200, 7.129340e-07, 1.001617e-08,    40.0,    -1.5,     0.0,     0.0,     0.0,    22.9,     0.1,     0.0,    18.5
1751.468583, 0.023200, 7.130524e-07, 1.001848e-08,    43.7,    -1.8,     0.0,     0.0,     0.0,    25.2,     0.2,     0.0,    20.2
1897.707293, 0.023200, 7.131707e-07, 1.002079e-08,    47.3,    -2.2,     0.0,     0.0,     0.0,    27.4,     0.2,     0.0,    21.9
2044.013500, 0.023200, 7.132891e-07, 1.002310e-08,    51.4,    -2.7,     0.0,     0.0,     0.0,    29.8,     0.2,     0.0,    24.1
2190.314417, 0.023200, 7.132891e-07, 1.002310e-08,    54.3,    -2.6,     0.0,     0.0,     0.0,    31.6,     0.2,     0.0,    25.2
2336.615333, 0.023200, 7.132891e-07, 1.002310e-08,    57.3,    -2.5,     0.0,     0.0,     0.0,    33.4,     0.2,     0.0,    26.2
2482.989036, 0.023200, 7.134073e-07, 1.002541e-08,    60.5,    -2.6,     0.0,     0.0,     0.0,    35.4,     0.2,     0.0,    27.5
2629.357452, 0.023200, 7.134073e-07, 1.002541e-08,    63.5,    -2.5,     0.0,     0.0,     0.0,    37.2,     0.2,     0.0,    28.6
2775.871436, 0.023200, 7.136437e-07, 1.003003e-08,    67.2,    -2.8,     0.0,     0.0,     0.0,    39.4,     0.2,     0.0,    30.4
2922.374852, 0.023200, 7.136437e-07, 1.003003e-08,    70.4,    -2.7,     0.0,     0.0,     0.0,    41.2,     0.3,     0.0,    31.7
3068.878268, 0.023200, 7.136437e-07, 1.003003e-08,    73.7,    -2.6,     0.0,     0.0,     0.0,    43.0,     0.3,     0.0,    33.0
3215.381685, 0.023200, 7.136437e-07, 1.003003e-08,    77.1,    -2.5,     0.0,     0.0,     0.0,    44.8,     0.3,     0.0,    34.5
3361.957880, 0.023200, 7.137619e-07, 1.003234e-08,    81.0,    -3.0,     0.0,     0.0,     0.0,    47.2,     0.3,     0.0,    36.5
3508.528797, 0.023200, 7.137619e-07, 1.003234e-08,    84.2,    -2.9,     0.0,     0.0,     0.0,    49.0,     0.3,     0.0,    37.8
3655.099714, 0.023200, 7.137619e-07, 1.003234e-08,    87.2,    -2.8,     0.0,     0.0,     0.0,    50.8,     0.3,     0.0,    38.9
3801.670631, 0.023200, 7.137619e-07, 1.003234e-08,    90.6,    -2.7,     0.0,     0.0,     0.0,    52.6,     0.3,     0.0,    40.4
3948.241548, 0.023200, 7.137619e-07, 1.003234e-08,    93.8,    -2.6,     0.0,     0.0,     0.0,    54.3,     0.3,     0.0,    41.7
4094.812466, 0.023200, 7.137619e-07, 1.003234e-08,    97.2,    -2.5,     0.0,     0.0,     0.0,    56.1,     0.4,     0.0,    43.2
4241.383383, 0.023200, 7.137619e-07, 1.003234e-08,   100.5,    -2.4,     0.0,     0.0,     0.0,    58.0,     0.4,     0.0,    44.5
4387.954300, 0.023200, 7.137619e-07, 1.003234e-08,   103.9,    -2.3,     0.0,     0.0,     0.0,    59.8,     0.4,     0.0,    46.1
4534.525217, 0.023200, 7.137619e-07, 1.003234e-08,   106.9,    -2.2,     0.0,     0.0,     0.0,    61.6,     0.4,     0.0,    47.2
