Clock, Solids Loading, Box Size, AAR, Ellipsoid count, Ellipsoid VolFrac, Number of Captured Particles, Number of Tangles with Particles, Most Tangles in Ellipsoid
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0, 0.000000, 0, 0, 0
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 0, 0.000000, 0, 0, 0
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
437.298755, 0.023200, 7.124601e-07, 1.000693e-08, 0, 0.000000, 0, 0, 0
583.199992, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
729.095921, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
875.064653, 0.023200, 7.126971e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
1021.100878, 0.023200, 7.128156e-07, 1.001386e-08, 0, 0.000000, 0, 0, 0
1167.131801, 0.023200, 7.128156e-07, 1.001386e-08, 0, 0.000000, 0, 0, 0
1313.162724, 0.023200, 7.128156e-07, 1.001386e-08, 0, 0.000000, 0, 0, 0
1459.193647, 0.023200, 7.128156e-07, 1.001386e-08, 0, 0.000000, 0, 0, 0
1605.297368, 0.023200, 7.129340e-07, 1.001617e-08, 0, 0.000000, 0, 0, 0
1751.468583, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
1897.707293, 0.023200, 7.131707e-07, 1.002079e-08, 0, 0.000000, 0, 0, 0
2044.013500, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
2190.314417, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
2336.615333, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
2482.989036, 0.023200, 7.134073e-07, 1.002541e-08, 0, 0.000000, 0, 0, 0
2629.357452, 0.023200, 7.134073e-07, 1.002541e-08, 0, 0.000000, 0, 0, 0
2775.871436, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
2922.374852, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
3068.878268, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
3215.381685, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
3361.957880, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
3508.528797, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
3655.099714, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
3801.670631, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
3948.241548, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
4094.812466, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
4241.383383, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
4387.954300, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
4534.525217, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
4681.168910, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4827.807329, 0.023200, 7.138800e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4974.518521, 0.023200, 7.139981e-07, 1.003696e-08, 0, 0.000000, 0, 0, 0
5121.297212, 0.023200, 7.141161e-07, 1.003927e-08, 0, 0.000000, 0, 0, 0
5268.143404, 0.023200, 7.142341e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
5414.984329, 0.023200, 7.142341e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
5561.898021, 0.023200, 7.143521e-07, 1.004389e-08, 0, 0.000000, 0, 0, 0
5708.879213, 0.023200, 7.144700e-07, 1.004620e-08, 0, 0.000000, 0, 0, 0
5855.855146, 0.023200, 7.144700e-07, 1.004620e-08, 0, 0.000000, 0, 0, 0
6002.831079, 0.023200, 7.144700e-07, 1.004620e-08, 0, 0.000000, 0, 0, 0
6149.807013, 0.023200, 7.144700e-07, 1.004620e-08, 0, 0.000000, 0, 0, 0
6296.855706, 0.023200, 7.145879e-07, 1.004851e-08, 0, 0.000000, 0, 0, 0
6443.971902, 0.023200, 7.147057e-07, 1.005082e-08, 0, 0.000000, 0, 0, 0
6591.082845, 0.023200, 7.147057e-07, 1.005082e-08, 0, 0.000000, 0, 0, 0
6738.193787, 0.023200, 7.147057e-07, 1.005082e-08, 0, 0.000000, 0, 0, 0
6885.304730, 0.023200, 7.147057e-07, 1.005082e-08, 0, 0.000000, 0, 0, 0
7032.415673, 0.023200, 7.147057e-07, 1.005082e-08, 0, 0.000000, 0, 0, 0
7179.526616, 0.023200, 7.147057e-07, 1.005082e-08, 0, 0.000000, 0, 0, 0
7326.710314, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
7473.888762, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
7621.067210, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
7768.245659, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
7915.424107, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
8062.602555, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
8209.781004, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
8356.959452, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
8504.137901, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
8651.316349, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
8798.494797, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
8945.673246, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
9092.851694, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
9240.030142, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
9387.208591, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
9534.387039, 0.023200, 7.148235e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
