Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.1,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.0
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     4.2,    -0.0,     0.0,     0.0,     0.0,     1.9,     0.0,     0.0,     2.4
291.465010, 0.023200, 7.123415e-07, 1.000462e-08,     8.2,    -0.6,     0.0,     0.0,     0.0,     4.3,     0.0,     0.0,     4.5
437.298755, 0.023200, 7.124601e-07, 1.000693e-08,    11.4,    -0.7,     0.0,     0.0,     0.0,     6.2,     0.0,     0.0,     5.9
583.199993, 0.023200, 7.125786e-07, 1.000924e-08,    14.6,    -0.7,     0.0,     0.0,     0.0,     8.1,     0.1,     0.0,     7.2
729.168724, 0.023200, 7.126971e-07, 1.001155e-08,    17.9,    -1.0,     0.0,     0.0,     0.0,    10.2,     0.1,     0.0,     8.6
875.204950, 0.023200, 7.128156e-07, 1.001386e-08,    21.1,    -1.1,     0.0,     0.0,     0.0,    12.1,     0.1,     0.0,    10.0
1021.308670, 0.023200, 7.129340e-07, 1.001617e-08,    24.5,    -1.2,     0.0,     0.0,     0.0,    14.1,     0.1,     0.0,    11.6
1167.407091, 0.023200, 7.129340e-07, 1.001617e-08,    27.4,    -1.1,     0.0,     0.0,     0.0,    15.8,     0.1,     0.0,    12.6
1313.505512, 0.023200, 7.129340e-07, 1.001617e-08,    30.4,    -1.0,     0.0,     0.0,     0.0,    17.5,     0.1,     0.0,    13.8
1459.603933, 0.023200, 7.129340e-07, 1.001617e-08,    33.2,    -0.9,     0.0,     0.0,     0.0,    19.2,     0.1,     0.0,    14.8
1605.702353, 0.023200, 7.129340e-07, 1.001617e-08,    36.2,    -0.8,     0.0,     0.0,     0.0,    20.9,     0.1,     0.0,    16.0
1751.800774, 0.023200, 7.129340e-07, 1.001617e-08,    39.6,    -0.7,     0.0,     0.0,     0.0,    22.6,     0.2,     0.0,    17.5
1897.899195, 0.023200, 7.129340e-07, 1.001617e-08,    42.4,    -0.6,     0.0,     0.0,     0.0,    24.3,     0.2,     0.0,    18.5
2043.997616, 0.023200, 7.129340e-07, 1.001617e-08,    45.4,    -0.5,     0.0,     0.0,     0.0,    26.0,     0.2,     0.0,    19.7
2190.168831, 0.023200, 7.130524e-07, 1.001848e-08,    48.6,    -0.9,     0.0,     0.0,     0.0,    28.1,     0.2,     0.0,    21.1
2336.407542, 0.023200, 7.131707e-07, 1.002079e-08,    52.1,    -1.2,     0.0,     0.0,     0.0,    30.3,     0.2,     0.0,    22.8
2482.640960, 0.023200, 7.131707e-07, 1.002079e-08,    55.1,    -1.1,     0.0,     0.0,     0.0,    32.0,     0.2,     0.0,    23.9
2628.874377, 0.023200, 7.131707e-07, 1.002079e-08,    58.0,    -1.0,     0.0,     0.0,     0.0,    33.8,     0.2,     0.0,    24.9
2775.180584, 0.023200, 7.132891e-07, 1.002310e-08,    61.6,    -1.3,     0.0,     0.0,     0.0,    36.0,     0.2,     0.0,    26.7
2921.554287, 0.023200, 7.134073e-07, 1.002541e-08,    65.3,    -1.6,     0.0,     0.0,     0.0,    38.1,     0.3,     0.0,    28.6
3067.922703, 0.023200, 7.134073e-07, 1.002541e-08,    68.3,    -1.5,     0.0,     0.0,     0.0,    39.8,     0.3,     0.0,    29.8
3214.291119, 0.023200, 7.134073e-07, 1.002541e-08,    71.4,    -1.4,     0.0,     0.0,     0.0,    41.6,     0.3,     0.0,    30.9
3360.659535, 0.023200, 7.134073e-07, 1.002541e-08,    74.2,    -1.2,     0.0,     0.0,     0.0,    43.3,     0.3,     0.0,    31.9
3507.027951, 0.023200, 7.134073e-07, 1.002541e-08,    77.1,    -1.1,     0.0,     0.0,     0.0,    45.0,     0.3,     0.0,    32.9
3653.469151, 0.023200, 7.135256e-07, 1.002772e-08,    80.5,    -1.5,     0.0,     0.0,     0.0,    47.1,     0.3,     0.0,    34.5
3799.905067, 0.023200, 7.135256e-07, 1.002772e-08,    83.5,    -1.4,     0.0,     0.0,     0.0,    48.8,     0.3,     0.0,    35.7
3946.340983, 0.023200, 7.135256e-07, 1.002772e-08,    86.5,    -1.3,     0.0,     0.0,     0.0,    50.5,     0.3,     0.0,    36.9
4092.776899, 0.023200, 7.135256e-07, 1.002772e-08,    89.4,    -1.1,     0.0,     0.0,     0.0,    52.2,     0.4,     0.0,    37.9
4239.285596, 0.023200, 7.136437e-07, 1.003003e-08,    92.8,    -1.2,     0.0,     0.0,     0.0,    54.1,     0.4,     0.0,    39.5
4385.861791, 0.023200, 7.137619e-07, 1.003234e-08,    95.8,    -1.4,     0.0,     0.0,     0.0,    56.1,     0.4,     0.0,    40.7
4532.432709, 0.023200, 7.137619e-07, 1.003234e-08,    98.8,    -1.3,     0.0,     0.0,     0.0,    57.8,     0.4,     0.0,    41.9
4679.003626, 0.023200, 7.137619e-07, 1.003234e-08,   101.8,    -1.2,     0.0,     0.0,     0.0,    59.5,     0.4,     0.0,    43.1
4825.574543, 0.023200, 7.137619e-07, 1.003234e-08,   105.4,    -1.1,     0.0,     0.0,     0.0,    61.3,     0.4,     0.0,    44.7
4972.145461, 0.023200, 7.137619e-07, 1.003234e-08,   108.8,    -0.9,     0.0,     0.0,     0.0,    63.4,     0.4,     0.0,    46.0
5118.716378, 0.023200, 7.137619e-07, 1.003234e-08,   112.7,    -0.8,     0.0,     0.0,     0.0,    65.5,     0.5,     0.0,    47.7
5265.287295, 0.023200, 7.137619e-07, 1.003234e-08,   116.0,    -0.7,     0.0,     0.0,     0.0,    67.2,     0.5,     0.0,    49.1
5411.858213, 0.023200, 7.137619e-07, 1.003234e-08,   119.2,    -0.6,     0.0,     0.0,     0.0,    69.0,     0.5,     0.0,    50.3
5558.429130, 0.023200, 7.137619e-07, 1.003234e-08,   122.2,    -0.5,     0.0,     0.0,     0.0,    70.8,     0.5,     0.0,    51.3
5705.000047, 0.023200, 7.137619e-07, 1.003234e-08,   125.4,    -0.4,     0.0,     0.0,     0.0,    72.5,     0.5,     0.0,    52.7
5851.570964, 0.023200, 7.137619e-07, 1.003234e-08,   128.7,    -0.3,     0.0,     0.0,     0.0,    74.5,     0.5,     0.0,    53.9
5998.141882, 0.023200, 7.137619e-07, 1.003234e-08,   132.1,    -0.1,     0.0,     0.0,     0.0,    76.3,     0.5,     0.0,    55.4
6144.712799, 0.023200, 7.137619e-07, 1.003234e-08,   135.5,    -0.0,     0.0,     0.0,     0.0,    78.2,     0.5,     0.0,    56.7
6291.283716, 0.023200, 7.137619e-07, 1.003234e-08,   139.1,     0.1,     0.0,     0.0,     0.0,    80.3,     0.6,     0.0,    58.2
6437.854634, 0.023200, 7.137619e-07, 1.003234e-08,   142.6,     0.2,     0.0,     0.0,     0.0,    82.3,     0.6,     0.0,    59.6
6584.425551, 0.023200, 7.137619e-07, 1.003234e-08,   145.7,     0.3,     0.0,     0.0,     0.0,    84.0,     0.6,     0.0,    60.8
6730.996468, 0.023200, 7.137619e-07, 1.003234e-08,   148.8,     0.4,     0.0,     0.0,     0.0,    85.8,     0.6,     0.0,    62.0
6877.567386, 0.023200, 7.137619e-07, 1.003234e-08,   151.6,     0.5,     0.0,     0.0,     0.0,    87.5,     0.6,     0.0,    63.0
7024.138303, 0.023200, 7.137619e-07, 1.003234e-08,   154.6,     0.6,     0.0,     0.0,     0.0,    89.2,     0.6,     0.0,    64.2
7170.709220, 0.023200, 7.137619e-07, 1.003234e-08,   157.6,     0.7,     0.0,     0.0,     0.0,    90.9,     0.6,     0.0,    65.3
7317.280138, 0.023200, 7.137619e-07, 1.003234e-08,   160.6,     0.8,     0.0,     0.0,     0.0,    92.6,     0.6,     0.0,    66.5
7463.851055, 0.023200, 7.137619e-07, 1.003234e-08,   163.8,     0.9,     0.0,     0.0,     0.0,    94.3,     0.7,     0.0,    67.9
7610.421972, 0.023200, 7.137619e-07, 1.003234e-08,   166.7,     1.0,     0.0,     0.0,     0.0,    96.0,     0.7,     0.0,    69.1
7756.992890, 0.023200, 7.137619e-07, 1.003234e-08,   169.7,     1.1,     0.0,     0.0,     0.0,    97.7,     0.7,     0.0,    70.3
7903.563807, 0.023200, 7.137619e-07, 1.003234e-08,   173.0,     1.2,     0.0,     0.0,     0.0,    99.4,     0.7,     0.0,    71.6
8050.134724, 0.023200, 7.137619e-07, 1.003234e-08,   175.8,     1.3,     0.0,     0.0,     0.0,   101.2,     0.7,     0.0,    72.6
8196.705642, 0.023200, 7.137619e-07, 1.003234e-08,   178.8,     1.4,     0.0,     0.0,     0.0,   102.9,     0.7,     0.0,    73.8
8343.276559, 0.023200, 7.137619e-07, 1.003234e-08,   182.0,     1.5,     0.0,     0.0,     0.0,   104.6,     0.7,     0.0,    75.1
8489.847476, 0.023200, 7.137619e-07, 1.003234e-08,   185.2,     1.7,     0.0,     0.0,     0.0,   106.3,     0.8,     0.0,    76.5
8636.418393, 0.023200, 7.137619e-07, 1.003234e-08,   188.4,     1.8,     0.0,     0.0,     0.0,   108.0,     0.8,     0.0,    77.9
8782.989311, 0.023200, 7.137619e-07, 1.003234e-08,   191.4,     1.9,     0.0,     0.0,     0.0,   109.7,     0.8,     0.0,    79.1
8929.560228, 0.023200, 7.137619e-07, 1.003234e-08,   194.4,     2.0,     0.0,     0.0,     0.0,   111.4,     0.8,     0.0,    80.3
