Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.6
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     5.1,    -0.1,     0.0,     0.0,     0.0,     2.1,     0.0,     0.0,     3.1
291.465010, 0.023200, 7.123415e-07, 1.000462e-08,     8.6,    -0.4,     0.0,     0.0,     0.0,     4.3,     0.0,     0.0,     4.7
437.298755, 0.023200, 7.124601e-07, 1.000693e-08,    12.3,    -0.5,     0.0,     0.0,     0.0,     6.4,     0.0,     0.0,     6.4
583.199992, 0.023200, 7.125786e-07, 1.000924e-08,    16.3,    -0.9,     0.0,     0.0,     0.0,     8.7,     0.0,     0.0,     8.4
729.168724, 0.023200, 7.126971e-07, 1.001155e-08,    19.5,    -1.0,     0.0,     0.0,     0.0,    10.7,     0.1,     0.0,     9.7
875.132150, 0.023200, 7.126971e-07, 1.001155e-08,    22.5,    -0.9,     0.0,     0.0,     0.0,    12.5,     0.1,     0.0,    10.8
1021.095576, 0.023200, 7.126971e-07, 1.001155e-08,    25.6,    -0.7,     0.0,     0.0,     0.0,    14.3,     0.1,     0.0,    11.9
1167.131801, 0.023200, 7.128156e-07, 1.001386e-08,    29.7,    -0.8,     0.0,     0.0,     0.0,    16.4,     0.1,     0.0,    14.1
1313.235521, 0.023200, 7.129340e-07, 1.001617e-08,    33.6,    -1.2,     0.0,     0.0,     0.0,    18.6,     0.1,     0.0,    16.1
1459.333942, 0.023200, 7.129340e-07, 1.001617e-08,    37.1,    -1.1,     0.0,     0.0,     0.0,    20.4,     0.1,     0.0,    17.6
1605.505158, 0.023200, 7.130524e-07, 1.001848e-08,    40.6,    -1.2,     0.0,     0.0,     0.0,    22.4,     0.1,     0.0,    19.2
1751.743868, 0.023200, 7.131707e-07, 1.002079e-08,    44.5,    -1.8,     0.0,     0.0,     0.0,    25.0,     0.1,     0.0,    21.2
1898.050075, 0.023200, 7.132891e-07, 1.002310e-08,    48.2,    -1.9,     0.0,     0.0,     0.0,    27.0,     0.2,     0.0,    22.9
2044.350991, 0.023200, 7.132891e-07, 1.002310e-08,    51.7,    -1.8,     0.0,     0.0,     0.0,    28.8,     0.2,     0.0,    24.5
2190.724694, 0.023200, 7.134073e-07, 1.002541e-08,    55.4,    -1.9,     0.0,     0.0,     0.0,    30.9,     0.2,     0.0,    26.3
2337.093110, 0.023200, 7.134073e-07, 1.002541e-08,    58.6,    -1.8,     0.0,     0.0,     0.0,    32.7,     0.2,     0.0,    27.6
2483.461526, 0.023200, 7.134073e-07, 1.002541e-08,    61.9,    -1.7,     0.0,     0.0,     0.0,    34.5,     0.2,     0.0,    28.9
2629.902726, 0.023200, 7.135256e-07, 1.002772e-08,    65.8,    -2.0,     0.0,     0.0,     0.0,    36.7,     0.2,     0.0,    30.9
2776.411423, 0.023200, 7.136437e-07, 1.003003e-08,    69.7,    -2.4,     0.0,     0.0,     0.0,    39.0,     0.2,     0.0,    32.8
2922.914840, 0.023200, 7.136437e-07, 1.003003e-08,    73.3,    -2.3,     0.0,     0.0,     0.0,    41.0,     0.3,     0.0,    34.3
3069.491035, 0.023200, 7.137619e-07, 1.003234e-08,    77.7,    -2.9,     0.0,     0.0,     0.0,    43.8,     0.3,     0.0,    36.5
3216.061952, 0.023200, 7.137619e-07, 1.003234e-08,    81.3,    -2.8,     0.0,     0.0,     0.0,    45.8,     0.3,     0.0,    38.0
3362.632869, 0.023200, 7.137619e-07, 1.003234e-08,    84.7,    -2.7,     0.0,     0.0,     0.0,    47.9,     0.3,     0.0,    39.2
3509.276563, 0.023200, 7.138800e-07, 1.003465e-08,    89.3,    -3.3,     0.0,     0.0,     0.0,    50.7,     0.3,     0.0,    41.7
3655.914981, 0.023200, 7.138800e-07, 1.003465e-08,    93.0,    -3.2,     0.0,     0.0,     0.0,    52.7,     0.3,     0.0,    43.1
3802.553400, 0.023200, 7.138800e-07, 1.003465e-08,    96.6,    -3.1,     0.0,     0.0,     0.0,    54.7,     0.3,     0.0,    44.6
3949.191819, 0.023200, 7.138800e-07, 1.003465e-08,   100.3,    -3.0,     0.0,     0.0,     0.0,    56.8,     0.4,     0.0,    46.2
4095.830237, 0.023200, 7.138800e-07, 1.003465e-08,   103.8,    -2.9,     0.0,     0.0,     0.0,    58.8,     0.4,     0.0,    47.5
4242.468656, 0.023200, 7.138800e-07, 1.003465e-08,   107.8,    -2.8,     0.0,     0.0,     0.0,    60.9,     0.4,     0.0,    49.2
4389.107075, 0.023200, 7.138800e-07, 1.003465e-08,   111.4,    -2.6,     0.0,     0.0,     0.0,    63.0,     0.4,     0.0,    50.7
4535.745493, 0.023200, 7.138800e-07, 1.003465e-08,   115.0,    -2.5,     0.0,     0.0,     0.0,    65.0,     0.4,     0.0,    52.1
4682.383912, 0.023200, 7.138800e-07, 1.003465e-08,   118.5,    -2.4,     0.0,     0.0,     0.0,    67.0,     0.4,     0.0,    53.5
4829.022331, 0.023200, 7.138800e-07, 1.003465e-08,   122.1,    -2.3,     0.0,     0.0,     0.0,    69.0,     0.5,     0.0,    54.9
4975.660749, 0.023200, 7.138800e-07, 1.003465e-08,   125.4,    -2.2,     0.0,     0.0,     0.0,    71.0,     0.5,     0.0,    56.1
5122.371941, 0.023200, 7.139981e-07, 1.003571e-08,   129.7,    -2.8,     0.0,     0.0,     0.0,    73.8,     0.5,     0.0,    58.3
5269.078575, 0.023200, 7.139981e-07, 1.003571e-08,   133.4,    -2.7,     0.0,     0.0,     0.0,    75.7,     0.5,     0.0,    59.9
5415.785209, 0.023200, 7.139981e-07, 1.003571e-08,   136.7,    -2.6,     0.0,     0.0,     0.0,    77.7,     0.5,     0.0,    61.1
5562.491842, 0.023200, 7.139981e-07, 1.003571e-08,   140.3,    -2.5,     0.0,     0.0,     0.0,    79.7,     0.5,     0.0,    62.6
5709.198476, 0.023200, 7.139981e-07, 1.003571e-08,   143.9,    -2.4,     0.0,     0.0,     0.0,    81.7,     0.5,     0.0,    64.1
5855.905109, 0.023200, 7.139981e-07, 1.003571e-08,   147.4,    -2.3,     0.0,     0.0,     0.0,    83.6,     0.6,     0.0,    65.5
6002.611743, 0.023200, 7.139981e-07, 1.003571e-08,   150.7,    -2.2,     0.0,     0.0,     0.0,    85.6,     0.6,     0.0,    66.7
6149.318377, 0.023200, 7.139981e-07, 1.003571e-08,   154.7,    -2.1,     0.0,     0.0,     0.0,    87.6,     0.6,     0.0,    68.6
6296.025010, 0.023200, 7.139981e-07, 1.003571e-08,   158.5,    -2.0,     0.0,     0.0,     0.0,    89.6,     0.6,     0.0,    70.3
6442.731644, 0.023200, 7.139981e-07, 1.003571e-08,   162.1,    -1.9,     0.0,     0.0,     0.0,    91.6,     0.6,     0.0,    71.7
6589.438277, 0.023200, 7.139981e-07, 1.003571e-08,   165.9,    -1.8,     0.0,     0.0,     0.0,    93.7,     0.6,     0.0,    73.4
6736.144911, 0.023200, 7.139981e-07, 1.003571e-08,   169.8,    -1.7,     0.0,     0.0,     0.0,    95.7,     0.6,     0.0,    75.1
6882.851545, 0.023200, 7.139981e-07, 1.003571e-08,   173.1,    -1.6,     0.0,     0.0,     0.0,    97.7,     0.7,     0.0,    76.3
7029.558178, 0.023200, 7.139981e-07, 1.003571e-08,   176.7,    -1.5,     0.0,     0.0,     0.0,    99.7,     0.7,     0.0,    77.8
7176.264812, 0.023200, 7.139981e-07, 1.003571e-08,   180.3,    -1.4,     0.0,     0.0,     0.0,   101.7,     0.7,     0.0,    79.3
7322.971445, 0.023200, 7.139981e-07, 1.003571e-08,   183.9,    -1.2,     0.0,     0.0,     0.0,   103.7,     0.7,     0.0,    80.7
7469.678079, 0.023200, 7.139981e-07, 1.003571e-08,   187.4,    -1.1,     0.0,     0.0,     0.0,   105.6,     0.7,     0.0,    82.1
7616.384713, 0.023200, 7.139981e-07, 1.003571e-08,   190.7,    -1.0,     0.0,     0.0,     0.0,   107.6,     0.7,     0.0,    83.3
7763.091346, 0.023200, 7.139981e-07, 1.003571e-08,   194.5,    -0.9,     0.0,     0.0,     0.0,   109.6,     0.8,     0.0,    85.0
7909.797980, 0.023200, 7.139981e-07, 1.003571e-08,   197.8,    -0.8,     0.0,     0.0,     0.0,   111.6,     0.8,     0.0,    86.2
8056.504613, 0.023200, 7.139981e-07, 1.003571e-08,   201.4,    -0.7,     0.0,     0.0,     0.0,   113.6,     0.8,     0.0,    87.6
8203.211247, 0.023200, 7.139981e-07, 1.003571e-08,   205.0,    -0.5,     0.0,     0.0,     0.0,   115.6,     0.8,     0.0,    89.1
8349.917881, 0.023200, 7.139981e-07, 1.003571e-08,   208.5,    -0.4,     0.0,     0.0,     0.0,   117.6,     0.8,     0.0,    90.6
8496.624514, 0.023200, 7.139981e-07, 1.003571e-08,   212.1,    -0.3,     0.0,     0.0,     0.0,   119.6,     0.8,     0.0,    92.0
8643.331148, 0.023200, 7.139981e-07, 1.003571e-08,   215.9,    -0.2,     0.0,     0.0,     0.0,   121.6,     0.9,     0.0,    93.7
8790.037781, 0.023200, 7.139981e-07, 1.003571e-08,   219.4,    -0.1,     0.0,     0.0,     0.0,   123.6,     0.9,     0.0,    95.1
8936.744415, 0.023200, 7.139981e-07, 1.003571e-08,   223.0,    -0.0,     0.0,     0.0,     0.0,   125.6,     0.9,     0.0,    96.5
9083.451049, 0.023200, 7.139981e-07, 1.003571e-08,   226.6,     0.1,     0.0,     0.0,     0.0,   127.6,     0.9,     0.0,    97.9
9230.157682, 0.023200, 7.139981e-07, 1.003571e-08,   230.2,     0.2,     0.0,     0.0,     0.0,   129.6,     0.9,     0.0,    99.4
9376.864316, 0.023200, 7.139981e-07, 1.003571e-08,   234.1,     0.3,     0.0,     0.0,     0.0,   131.6,     0.9,     0.0,   101.1
9523.570949, 0.023200, 7.139981e-07, 1.003571e-08,   237.9,     0.5,     0.0,     0.0,     0.0,   133.6,     1.0,     0.0,   102.8
9670.277583, 0.023200, 7.139981e-07, 1.003571e-08,   241.5,     0.6,     0.0,     0.0,     0.0,   135.6,     1.0,     0.0,   104.3
9816.984217, 0.023200, 7.139981e-07, 1.003571e-08,   245.1,     0.7,     0.0,     0.0,     0.0,   137.6,     1.0,     0.0,   105.7
9963.690850, 0.023200, 7.139981e-07, 1.003571e-08,   248.3,     0.8,     0.0,     0.0,     0.0,   139.6,     1.0,     0.0,   106.9
10110.397484, 0.023200, 7.139981e-07, 1.003571e-08,   252.1,     0.9,     0.0,     0.0,     0.0,   141.6,     1.0,     0.0,   108.6
10257.104117, 0.023200, 7.139981e-07, 1.003571e-08,   255.7,     1.0,     0.0,     0.0,     0.0,   143.6,     1.0,     0.0,   110.0
10403.810751, 0.023200, 7.139981e-07, 1.003571e-08,   259.2,     1.1,     0.0,     0.0,     0.0,   145.6,     1.0,     0.0,   111.4
10550.517385, 0.023200, 7.139981e-07, 1.003571e-08,   263.0,     1.2,     0.0,     0.0,     0.0,   147.6,     1.1,     0.0,   113.1
10697.224018, 0.023200, 7.139981e-07, 1.003571e-08,   266.4,     1.3,     0.0,     0.0,     0.0,   149.6,     1.1,     0.0,   114.3
10843.930652, 0.023200, 7.139981e-07, 1.003571e-08,   270.3,     1.5,     0.0,     0.0,     0.0,   151.7,     1.1,     0.0,   116.0
10990.637285, 0.023200, 7.139981e-07, 1.003571e-08,   273.8,     1.6,     0.0,     0.0,     0.0,   153.7,     1.1,     0.0,   117.4
11137.343919, 0.023200, 7.139981e-07, 1.003571e-08,   277.1,     1.7,     0.0,     0.0,     0.0,   155.7,     1.1,     0.0,   118.6
11284.050553, 0.023200, 7.139981e-07, 1.003571e-08,   280.9,     1.8,     0.0,     0.0,     0.0,   157.6,     1.1,     0.0,   120.4
11430.757186, 0.023200, 7.139981e-07, 1.003571e-08,   285.1,     1.9,     0.0,     0.0,     0.0,   160.1,     1.2,     0.0,   121.9
11577.463820, 0.023200, 7.139981e-07, 1.003571e-08,   289.1,     2.0,     0.0,     0.0,     0.0,   162.1,     1.2,     0.0,   123.8
11724.170453, 0.023200, 7.139981e-07, 1.003571e-08,   292.7,     2.1,     0.0,     0.0,     0.0,   164.1,     1.2,     0.0,   125.3
11870.877087, 0.023200, 7.139981e-07, 1.003571e-08,   296.3,     2.2,     0.0,     0.0,     0.0,   166.1,     1.2,     0.0,   126.8
12017.583721, 0.023200, 7.139981e-07, 1.003571e-08,   299.8,     2.3,     0.0,     0.0,     0.0,   168.1,     1.2,     0.0,   128.2
12164.290354, 0.023200, 7.139981e-07, 1.003571e-08,   303.7,     2.4,     0.0,     0.0,     0.0,   170.2,     1.2,     0.0,   129.8
12310.996988, 0.023200, 7.139981e-07, 1.003571e-08,   307.2,     2.5,     0.0,     0.0,     0.0,   172.1,     1.2,     0.0,   131.3
12457.703621, 0.023200, 7.139981e-07, 1.003571e-08,   310.5,     2.6,     0.0,     0.0,     0.0,   174.1,     1.3,     0.0,   132.5
12604.410255, 0.023200, 7.139981e-07, 1.003571e-08,   313.7,     2.7,     0.0,     0.0,     0.0,   176.0,     1.3,     0.0,   133.7
12751.116889, 0.023200, 7.139981e-07, 1.003571e-08,   317.2,     2.8,     0.0,     0.0,     0.0,   178.0,     1.3,     0.0,   135.1
12897.823522, 0.023200, 7.139981e-07, 1.003571e-08,   320.7,     2.9,     0.0,     0.0,     0.0,   179.9,     1.3,     0.0,   136.5
13044.530156, 0.023200, 7.139981e-07, 1.003571e-08,   324.5,     3.0,     0.0,     0.0,     0.0,   181.9,     1.3,     0.0,   138.3
13191.236789, 0.023200, 7.139981e-07, 1.003571e-08,   327.8,     3.1,     0.0,     0.0,     0.0,   183.9,     1.3,     0.0,   139.4
13337.943423, 0.023200, 7.139981e-07, 1.003571e-08,   331.3,     3.2,     0.0,     0.0,     0.0,   185.8,     1.4,     0.0,   140.9
13484.650057, 0.023200, 7.139981e-07, 1.003571e-08,   335.0,     3.3,     0.0,     0.0,     0.0,   187.8,     1.4,     0.0,   142.5
13631.356690, 0.023200, 7.139981e-07, 1.003571e-08,   338.4,     3.4,     0.0,     0.0,     0.0,   189.7,     1.4,     0.0,   143.9
13778.063324, 0.023200, 7.139981e-07, 1.003571e-08,   342.1,     3.5,     0.0,     0.0,     0.0,   191.7,     1.4,     0.0,   145.4
13924.769957, 0.023200, 7.139981e-07, 1.003571e-08,   345.6,     3.7,     0.0,     0.0,     0.0,   193.7,     1.4,     0.0,   146.8
14071.476591, 0.023200, 7.139981e-07, 1.003571e-08,   349.2,     3.8,     0.0,     0.0,     0.0,   195.7,     1.4,     0.0,   148.2
14218.183225, 0.023200, 7.139981e-07, 1.003571e-08,   352.9,     3.9,     0.0,     0.0,     0.0,   197.7,     1.5,     0.0,   149.9
14364.889858, 0.023200, 7.139981e-07, 1.003571e-08,   356.2,     4.0,     0.0,     0.0,     0.0,   199.7,     1.5,     0.0,   151.0
14511.669263, 0.023200, 7.141161e-07, 1.003677e-08,   360.0,     3.9,     0.0,     0.0,     0.0,   201.9,     1.5,     0.0,   152.7
14658.444108, 0.023200, 7.141161e-07, 1.003677e-08,   363.2,     4.0,     0.0,     0.0,     0.0,   203.9,     1.5,     0.0,   153.8
14805.218953, 0.023200, 7.141161e-07, 1.003677e-08,   366.7,     4.1,     0.0,     0.0,     0.0,   205.8,     1.5,     0.0,   155.2
14951.993798, 0.023200, 7.141161e-07, 1.003677e-08,   369.9,     4.2,     0.0,     0.0,     0.0,   207.8,     1.5,     0.0,   156.4
