Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.2,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.2
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     4.5,    -0.1,     0.0,     0.0,     0.0,     2.0,     0.0,     0.0,     2.5
291.465010, 0.023200, 7.123415e-07, 1.000462e-08,     7.8,    -0.1,     0.0,     0.0,     0.0,     4.1,     0.0,     0.0,     3.8
437.298755, 0.023200, 7.124601e-07, 1.000693e-08,    11.1,    -0.2,     0.0,     0.0,     0.0,     6.2,     0.0,     0.0,     5.1
583.127187, 0.023200, 7.124601e-07, 1.000693e-08,    14.2,    -0.1,     0.0,     0.0,     0.0,     8.0,     0.1,     0.0,     6.2
729.028425, 0.023200, 7.125786e-07, 1.000924e-08,    18.3,    -0.6,     0.0,     0.0,     0.0,    10.4,     0.1,     0.0,     8.4
874.997156, 0.023200, 7.126971e-07, 1.001155e-08,    22.0,    -1.1,     0.0,     0.0,     0.0,    12.8,     0.1,     0.0,    10.2
1020.960582, 0.023200, 7.126971e-07, 1.001155e-08,    25.6,    -1.0,     0.0,     0.0,     0.0,    14.7,     0.1,     0.0,    11.7
1166.996808, 0.023200, 7.128156e-07, 1.001386e-08,    29.2,    -1.3,     0.0,     0.0,     0.0,    17.0,     0.1,     0.0,    13.5
1313.100528, 0.023200, 7.129340e-07, 1.001617e-08,    33.4,    -1.9,     0.0,     0.0,     0.0,    19.4,     0.1,     0.0,    15.7
1459.271743, 0.023200, 7.130524e-07, 1.001848e-08,    36.8,    -2.0,     0.0,     0.0,     0.0,    21.4,     0.1,     0.0,    17.2
1605.510454, 0.023200, 7.131707e-07, 1.002079e-08,    40.2,    -2.1,     0.0,     0.0,     0.0,    23.4,     0.1,     0.0,    18.7
1751.743871, 0.023200, 7.131707e-07, 1.002079e-08,    43.6,    -2.0,     0.0,     0.0,     0.0,    25.2,     0.2,     0.0,    20.3
1897.977289, 0.023200, 7.131707e-07, 1.002079e-08,    46.8,    -1.9,     0.0,     0.0,     0.0,    27.0,     0.2,     0.0,    21.6
2044.210706, 0.023200, 7.131707e-07, 1.002079e-08,    50.0,    -1.8,     0.0,     0.0,     0.0,    28.8,     0.2,     0.0,    22.9
2190.516913, 0.023200, 7.132891e-07, 1.002310e-08,    53.7,    -2.1,     0.0,     0.0,     0.0,    31.0,     0.2,     0.0,    24.6
2336.890616, 0.023200, 7.134073e-07, 1.002541e-08,    57.4,    -2.4,     0.0,     0.0,     0.0,    33.2,     0.2,     0.0,    26.4
2483.331815, 0.023200, 7.135256e-07, 1.002772e-08,    60.5,    -2.5,     0.0,     0.0,     0.0,    35.2,     0.2,     0.0,    27.6
2629.767731, 0.023200, 7.135256e-07, 1.002772e-08,    63.8,    -2.4,     0.0,     0.0,     0.0,    37.0,     0.2,     0.0,    29.0
2776.203647, 0.023200, 7.135256e-07, 1.002772e-08,    67.2,    -2.3,     0.0,     0.0,     0.0,    38.8,     0.2,     0.0,    30.5
2922.639563, 0.023200, 7.135256e-07, 1.002772e-08,    70.6,    -2.2,     0.0,     0.0,     0.0,    40.6,     0.3,     0.0,    32.0
3069.075479, 0.023200, 7.135256e-07, 1.002772e-08,    73.7,    -2.1,     0.0,     0.0,     0.0,    42.4,     0.3,     0.0,    33.1
3215.511395, 0.023200, 7.135256e-07, 1.002772e-08,    77.1,    -2.0,     0.0,     0.0,     0.0,    44.2,     0.3,     0.0,    34.7
3362.020092, 0.023200, 7.136437e-07, 1.003003e-08,    80.6,    -2.3,     0.0,     0.0,     0.0,    46.4,     0.3,     0.0,    36.2
3508.523508, 0.023200, 7.136437e-07, 1.003003e-08,    83.9,    -2.2,     0.0,     0.0,     0.0,    48.2,     0.3,     0.0,    37.5
3655.099703, 0.023200, 7.137619e-07, 1.003234e-08,    87.8,    -2.7,     0.0,     0.0,     0.0,    50.7,     0.3,     0.0,    39.5
3801.670620, 0.023200, 7.137619e-07, 1.003234e-08,    90.8,    -2.6,     0.0,     0.0,     0.0,    52.5,     0.3,     0.0,    40.6
3948.241538, 0.023200, 7.137619e-07, 1.003234e-08,    94.2,    -2.5,     0.0,     0.0,     0.0,    54.3,     0.3,     0.0,    42.1
4094.812455, 0.023200, 7.137619e-07, 1.003234e-08,    97.4,    -2.4,     0.0,     0.0,     0.0,    56.0,     0.4,     0.0,    43.4
4241.383372, 0.023200, 7.137619e-07, 1.003234e-08,   100.6,    -2.3,     0.0,     0.0,     0.0,    57.8,     0.4,     0.0,    44.7
4388.027065, 0.023200, 7.138800e-07, 1.003465e-08,   104.5,    -2.9,     0.0,     0.0,     0.0,    60.3,     0.4,     0.0,    46.7
4534.665484, 0.023200, 7.138800e-07, 1.003465e-08,   107.5,    -2.8,     0.0,     0.0,     0.0,    62.1,     0.4,     0.0,    47.8
4681.303903, 0.023200, 7.138800e-07, 1.003465e-08,   110.5,    -2.7,     0.0,     0.0,     0.0,    63.9,     0.4,     0.0,    48.9
4827.942321, 0.023200, 7.138800e-07, 1.003465e-08,   114.0,    -2.5,     0.0,     0.0,     0.0,    65.7,     0.4,     0.0,    50.4
4974.653513, 0.023200, 7.139981e-07, 1.003696e-08,   117.4,    -2.9,     0.0,     0.0,     0.0,    67.9,     0.4,     0.0,    52.0
5121.359434, 0.023200, 7.139981e-07, 1.003696e-08,   120.4,    -2.8,     0.0,     0.0,     0.0,    69.7,     0.4,     0.0,    53.1
5268.065354, 0.023200, 7.139981e-07, 1.003696e-08,   123.6,    -2.7,     0.0,     0.0,     0.0,    71.5,     0.5,     0.0,    54.4
5414.771275, 0.023200, 7.139981e-07, 1.003696e-08,   126.8,    -2.6,     0.0,     0.0,     0.0,    73.3,     0.5,     0.0,    55.7
5561.477195, 0.023200, 7.139981e-07, 1.003696e-08,   130.3,    -2.5,     0.0,     0.0,     0.0,    75.1,     0.5,     0.0,    57.2
5708.183116, 0.023200, 7.139981e-07, 1.003696e-08,   133.6,    -2.3,     0.0,     0.0,     0.0,    76.9,     0.5,     0.0,    58.5
5854.889036, 0.023200, 7.139981e-07, 1.003696e-08,   136.8,    -2.2,     0.0,     0.0,     0.0,    78.7,     0.5,     0.0,    59.8
6001.667728, 0.023200, 7.141161e-07, 1.003927e-08,   140.6,    -2.8,     0.0,     0.0,     0.0,    81.2,     0.5,     0.0,    61.7
6148.441150, 0.023200, 7.141161e-07, 1.003927e-08,   144.1,    -2.6,     0.0,     0.0,     0.0,    82.9,     0.5,     0.0,    63.2
6295.214573, 0.023200, 7.141161e-07, 1.003927e-08,   147.3,    -2.5,     0.0,     0.0,     0.0,    84.7,     0.6,     0.0,    64.5
6441.987996, 0.023200, 7.141161e-07, 1.003927e-08,   150.4,    -2.4,     0.0,     0.0,     0.0,    86.5,     0.6,     0.0,    65.8
6588.834187, 0.023200, 7.142341e-07, 1.004158e-08,   153.9,    -2.5,     0.0,     0.0,     0.0,    88.5,     0.6,     0.0,    67.3
6735.747879, 0.023200, 7.143521e-07, 1.004389e-08,   157.1,    -2.6,     0.0,     0.0,     0.0,    90.5,     0.6,     0.0,    68.6
6882.729071, 0.023200, 7.144700e-07, 1.004620e-08,   160.5,    -2.8,     0.0,     0.0,     0.0,    92.5,     0.6,     0.0,    70.1
7029.705004, 0.023200, 7.144700e-07, 1.004620e-08,   163.5,    -2.7,     0.0,     0.0,     0.0,    94.3,     0.6,     0.0,    71.2
7176.753698, 0.023200, 7.145879e-07, 1.004851e-08,   166.9,    -2.8,     0.0,     0.0,     0.0,    96.3,     0.6,     0.0,    72.7
7323.869893, 0.023200, 7.147057e-07, 1.005082e-08,   170.1,    -2.9,     0.0,     0.0,     0.0,    98.3,     0.6,     0.0,    74.0
7470.980836, 0.023200, 7.147057e-07, 1.005082e-08,   173.3,    -2.7,     0.0,     0.0,     0.0,   100.1,     0.7,     0.0,    75.3
7618.164534, 0.023200, 7.148235e-07, 1.005313e-08,   176.8,    -2.8,     0.0,     0.0,     0.0,   102.1,     0.7,     0.0,    76.9
