Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.020000, 3.741102e-06, 5.000000e-08,     9.9,     0.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     9.7
21126.320032, 0.020000, 3.741725e-06, 5.001155e-08,    30.9,    -0.9,     0.0,     0.0,     0.0,    12.7,     0.0,     0.0,    19.1
42262.426482, 0.020000, 3.742349e-06, 5.002310e-08,    65.1,    -3.4,     0.0,     0.0,     0.0,    32.9,     0.1,     0.0,    35.5
