Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.4,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.3
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     4.8,    -0.1,     0.0,     0.0,     0.0,     2.0,     0.0,     0.0,     2.8
291.465010, 0.023200, 7.123415e-07, 1.000462e-08,     8.7,    -0.8,     0.0,     0.0,     0.0,     4.7,     0.0,     0.0,     4.8
437.298755, 0.023200, 7.124601e-07, 1.000693e-08,    12.0,    -0.9,     0.0,     0.0,     0.0,     6.7,     0.0,     0.0,     6.1
583.199992, 0.023200, 7.125786e-07, 1.000924e-08,    15.4,    -1.0,     0.0,     0.0,     0.0,     8.7,     0.1,     0.0,     7.6
729.095921, 0.023200, 7.125786e-07, 1.000924e-08,    18.3,    -0.9,     0.0,     0.0,     0.0,    10.4,     0.1,     0.0,     8.7
874.991850, 0.023200, 7.125786e-07, 1.000924e-08,    21.6,    -0.7,     0.0,     0.0,     0.0,    12.2,     0.1,     0.0,    10.0
1020.887779, 0.023200, 7.125786e-07, 1.000924e-08,    24.6,    -0.6,     0.0,     0.0,     0.0,    14.0,     0.1,     0.0,    11.1
1166.856511, 0.023200, 7.126971e-07, 1.001155e-08,    28.1,    -0.7,     0.0,     0.0,     0.0,    16.1,     0.1,     0.0,    12.7
1312.819937, 0.023200, 7.126971e-07, 1.001155e-08,    31.3,    -0.6,     0.0,     0.0,     0.0,    17.8,     0.1,     0.0,    13.9
1458.856162, 0.023200, 7.128156e-07, 1.001386e-08,    34.7,    -0.7,     0.0,     0.0,     0.0,    19.9,     0.1,     0.0,    15.5
1604.887085, 0.023200, 7.128156e-07, 1.001386e-08,    37.9,    -0.6,     0.0,     0.0,     0.0,    21.6,     0.1,     0.0,    16.8
1750.990805, 0.023200, 7.129340e-07, 1.001617e-08,    41.3,    -0.7,     0.0,     0.0,     0.0,    23.7,     0.2,     0.0,    18.3
1897.162021, 0.023200, 7.130524e-07, 1.001848e-08,    44.8,    -0.8,     0.0,     0.0,     0.0,    25.6,     0.2,     0.0,    19.8
2043.400731, 0.023200, 7.131707e-07, 1.002079e-08,    48.2,    -1.0,     0.0,     0.0,     0.0,    27.7,     0.2,     0.0,    21.3
2189.706938, 0.023200, 7.132891e-07, 1.002310e-08,    51.6,    -1.1,     0.0,     0.0,     0.0,    29.6,     0.2,     0.0,    22.8
2336.080641, 0.023200, 7.134073e-07, 1.002541e-08,    55.0,    -1.4,     0.0,     0.0,     0.0,    31.9,     0.2,     0.0,    24.4
2482.521841, 0.023200, 7.135256e-07, 1.002772e-08,    58.6,    -1.7,     0.0,     0.0,     0.0,    34.1,     0.2,     0.0,    26.1
2628.957756, 0.023200, 7.135256e-07, 1.002772e-08,    62.1,    -1.6,     0.0,     0.0,     0.0,    35.9,     0.2,     0.0,    27.6
2775.466454, 0.023200, 7.136437e-07, 1.003003e-08,    65.8,    -1.9,     0.0,     0.0,     0.0,    38.1,     0.2,     0.0,    29.4
2922.042649, 0.023200, 7.137619e-07, 1.003234e-08,    69.4,    -2.3,     0.0,     0.0,     0.0,    40.3,     0.3,     0.0,    31.1
3068.613566, 0.023200, 7.137619e-07, 1.003234e-08,    72.6,    -2.2,     0.0,     0.0,     0.0,    42.1,     0.3,     0.0,    32.4
3215.184483, 0.023200, 7.137619e-07, 1.003234e-08,    76.4,    -2.1,     0.0,     0.0,     0.0,    43.9,     0.3,     0.0,    34.4
3361.755400, 0.023200, 7.137619e-07, 1.003234e-08,    79.6,    -2.0,     0.0,     0.0,     0.0,    45.7,     0.3,     0.0,    35.7
3508.399093, 0.023200, 7.138800e-07, 1.003465e-08,    83.5,    -2.5,     0.0,     0.0,     0.0,    48.1,     0.3,     0.0,    37.6
3655.110286, 0.023200, 7.139981e-07, 1.003696e-08,    87.2,    -2.6,     0.0,     0.0,     0.0,    50.1,     0.3,     0.0,    39.4
3801.816206, 0.023200, 7.139981e-07, 1.003696e-08,    90.2,    -2.5,     0.0,     0.0,     0.0,    51.9,     0.3,     0.0,    40.5
3948.522127, 0.023200, 7.139981e-07, 1.003696e-08,    93.3,    -2.4,     0.0,     0.0,     0.0,    53.7,     0.3,     0.0,    41.8
4095.228047, 0.023200, 7.139981e-07, 1.003696e-08,    96.8,    -2.3,     0.0,     0.0,     0.0,    55.4,     0.4,     0.0,    43.3
4241.933968, 0.023200, 7.139981e-07, 1.003696e-08,    99.8,    -2.2,     0.0,     0.0,     0.0,    57.2,     0.4,     0.0,    44.4
4388.639888, 0.023200, 7.139981e-07, 1.003696e-08,   103.0,    -2.1,     0.0,     0.0,     0.0,    59.0,     0.4,     0.0,    45.7
4535.345809, 0.023200, 7.139981e-07, 1.003696e-08,   106.2,    -2.0,     0.0,     0.0,     0.0,    60.8,     0.4,     0.0,    47.0
4682.051729, 0.023200, 7.139981e-07, 1.003696e-08,   109.2,    -1.9,     0.0,     0.0,     0.0,    62.5,     0.4,     0.0,    48.1
4828.830420, 0.023200, 7.141161e-07, 1.003927e-08,   113.0,    -2.4,     0.0,     0.0,     0.0,    65.0,     0.4,     0.0,    50.1
4975.603843, 0.023200, 7.141161e-07, 1.003927e-08,   116.3,    -2.3,     0.0,     0.0,     0.0,    66.7,     0.4,     0.0,    51.4
5122.450034, 0.023200, 7.142341e-07, 1.004033e-08,   119.5,    -2.3,     0.0,     0.0,     0.0,    68.7,     0.5,     0.0,    52.7
5269.291667, 0.023200, 7.142341e-07, 1.004033e-08,   122.7,    -2.2,     0.0,     0.0,     0.0,    70.5,     0.5,     0.0,    54.0
5416.133300, 0.023200, 7.142341e-07, 1.004033e-08,   125.9,    -2.1,     0.0,     0.0,     0.0,    72.3,     0.5,     0.0,    55.3
5562.974932, 0.023200, 7.142341e-07, 1.004033e-08,   128.9,    -2.0,     0.0,     0.0,     0.0,    74.1,     0.5,     0.0,    56.4
5709.816565, 0.023200, 7.142341e-07, 1.004033e-08,   132.1,    -1.9,     0.0,     0.0,     0.0,    75.9,     0.5,     0.0,    57.7
5856.658198, 0.023200, 7.142341e-07, 1.004033e-08,   135.3,    -1.8,     0.0,     0.0,     0.0,    77.7,     0.5,     0.0,    59.0
6003.499830, 0.023200, 7.142341e-07, 1.004033e-08,   138.3,    -1.7,     0.0,     0.0,     0.0,    79.4,     0.5,     0.0,    60.0
