Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.5
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     5.0,    -0.1,     0.0,     0.0,     0.0,     2.0,     0.0,     0.0,     3.0
291.392200, 0.023200, 7.122229e-07, 1.000231e-08,     8.4,     0.0,     0.0,     0.0,     0.0,     3.8,     0.0,     0.0,     4.5
437.158452, 0.023200, 7.123415e-07, 1.000462e-08,    11.8,    -0.1,     0.0,     0.0,     0.0,     5.8,     0.0,     0.0,     6.1
582.919389, 0.023200, 7.123415e-07, 1.000462e-08,    15.2,     0.0,     0.0,     0.0,     0.0,     7.5,     0.0,     0.0,     7.6
728.680326, 0.023200, 7.123415e-07, 1.000462e-08,    18.6,     0.1,     0.0,     0.0,     0.0,     9.3,     0.1,     0.0,     9.1
874.441263, 0.023200, 7.123415e-07, 1.000462e-08,    21.8,     0.2,     0.0,     0.0,     0.0,    11.1,     0.1,     0.0,    10.4
1020.275007, 0.023200, 7.124601e-07, 1.000693e-08,    25.2,     0.1,     0.0,     0.0,     0.0,    13.1,     0.1,     0.0,    11.9
1166.176245, 0.023200, 7.125786e-07, 1.000924e-08,    28.9,    -0.2,     0.0,     0.0,     0.0,    15.3,     0.1,     0.0,    13.6
1312.072174, 0.023200, 7.125786e-07, 1.000924e-08,    32.1,    -0.1,     0.0,     0.0,     0.0,    17.1,     0.1,     0.0,    14.9
1457.968103, 0.023200, 7.125786e-07, 1.000924e-08,    35.0,     0.0,     0.0,     0.0,     0.0,    18.9,     0.1,     0.0,    16.0
1603.936835, 0.023200, 7.126971e-07, 1.001155e-08,    38.5,    -0.1,     0.0,     0.0,     0.0,    20.9,     0.1,     0.0,    17.5
1749.973061, 0.023200, 7.128156e-07, 1.001386e-08,    41.9,    -0.4,     0.0,     0.0,     0.0,    23.1,     0.1,     0.0,    19.1
1896.003984, 0.023200, 7.128156e-07, 1.001386e-08,    44.9,    -0.3,     0.0,     0.0,     0.0,    24.9,     0.2,     0.0,    20.2
2042.034907, 0.023200, 7.128156e-07, 1.001386e-08,    48.3,    -0.2,     0.0,     0.0,     0.0,    26.6,     0.2,     0.0,    21.7
2188.138628, 0.023200, 7.129340e-07, 1.001617e-08,    51.9,    -0.3,     0.0,     0.0,     0.0,    28.7,     0.2,     0.0,    23.4
2334.237049, 0.023200, 7.129340e-07, 1.001617e-08,    55.3,    -0.2,     0.0,     0.0,     0.0,    30.4,     0.2,     0.0,    24.9
2480.335470, 0.023200, 7.129340e-07, 1.001617e-08,    59.0,    -0.1,     0.0,     0.0,     0.0,    32.2,     0.2,     0.0,    26.7
