Clock, Solids Loading, Box Size, AAR, Ellipsoid count, Ellipsoid VolFrac, Number of Captured Particles, Number of Tangles with Particles, Most Tangles in Ellipsoid
0.000000, 0.020000, 1.870551e-04, 2.500000e-06, 0, 0.000000, 0, 0, 0
2640790117.330046, 0.020000, 1.870863e-04, 2.500578e-06, 0, 0.000000, 0, 0, 0
