Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.020000, 7.482204e-05, 1.000000e-06,     2.7,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     2.6
169010560.300016, 0.020000, 7.483451e-05, 1.000231e-06,    11.6,    -0.3,     0.0,     0.0,     0.0,     5.2,     0.0,     0.0,     6.7
