Clock, Solids Loading, Box Size, AAR, average X Loc, average Y Loc, average Z Loc, Largest Particle Radius, lengthOfSubparticleList, Total Ellipsoids that Merged, Max. WillFit retries, maxLenNpHoldAreClose, Viscosity Scaler
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0.505864, 0.505864, 0.501639, 1.000000e-08, 2000, 0, 0, 0, 0.000000
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 0.496094, 0.496094, 0.500440, 1.462009e-08, 2000, 0, 0, 0, 0.000000
291.392200, 0.023200, 7.122229e-07, 1.000231e-08, 0.498956, 0.498956, 0.496615, 1.462009e-08, 2000, 0, 0, 0, 0.000000
437.158451, 0.023200, 7.123415e-07, 1.000462e-08, 0.495235, 0.495235, 0.498020, 1.462009e-08, 2000, 0, 0, 0, 0.000000
582.919388, 0.023200, 7.123415e-07, 1.000462e-08, 0.489070, 0.489070, 0.491657, 1.462009e-08, 2000, 0, 0, 0, 0.000000
728.753132, 0.023200, 7.124601e-07, 1.000693e-08, 0.509499, 0.509499, 0.503408, 1.462009e-08, 2000, 0, 0, 0, 0.000000
874.654370, 0.023200, 7.125786e-07, 1.000924e-08, 0.496608, 0.496608, 0.491305, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1020.623101, 0.023200, 7.126971e-07, 1.001155e-08, 0.490317, 0.490317, 0.507220, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1166.659327, 0.023200, 7.128156e-07, 1.001386e-08, 0.495322, 0.495322, 0.500450, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1312.690250, 0.023200, 7.128156e-07, 1.001386e-08, 0.492036, 0.492036, 0.498791, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1458.793970, 0.023200, 7.129340e-07, 1.001617e-08, 0.508257, 0.508257, 0.493583, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1604.892391, 0.023200, 7.129340e-07, 1.001617e-08, 0.493040, 0.493040, 0.496500, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1750.990812, 0.023200, 7.129340e-07, 1.001617e-08, 0.506022, 0.506022, 0.507328, 1.462009e-08, 2000, 0, 0, 0, 0.000000
1897.089232, 0.023200, 7.129340e-07, 1.001617e-08, 0.496413, 0.496413, 0.506166, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2043.187653, 0.023200, 7.129340e-07, 1.001617e-08, 0.492175, 0.492175, 0.494242, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2189.286074, 0.023200, 7.129340e-07, 1.001617e-08, 0.495351, 0.495351, 0.492354, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2335.384495, 0.023200, 7.129340e-07, 1.001617e-08, 0.507406, 0.507406, 0.496362, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2481.482915, 0.023200, 7.129340e-07, 1.001617e-08, 0.510544, 0.510544, 0.500206, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2627.654131, 0.023200, 7.130524e-07, 1.001848e-08, 0.490535, 0.490535, 0.497444, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2773.820050, 0.023200, 7.130524e-07, 1.001848e-08, 0.504808, 0.504808, 0.494356, 1.462009e-08, 2000, 0, 0, 0, 0.000000
2919.985968, 0.023200, 7.130524e-07, 1.001848e-08, 0.500586, 0.500586, 0.493033, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3066.151887, 0.023200, 7.130524e-07, 1.001848e-08, 0.509701, 0.509701, 0.493385, 1.462009e-08, 2000, 0, 0, 0, 0.000000
3212.390598, 0.023200, 7.131707e-07, 1.002079e-08, 0.495374, 0.495374, 0.504578, 1.462009e-08, 2000, 0, 0, 0, 0.000000
