Clock, Solids Loading, Box Size, AAR, Fluid Viscosity, Bins per Dimension, Polymers per Bin
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 8.900000e-03, 2, 0.000000
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 8.900000e-03, 2, 0.000000
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
437.298755, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
583.199993, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
729.168724, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
875.204950, 0.023200, 7.128156e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
1021.235873, 0.023200, 7.128156e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
1167.339593, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
1313.510808, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
1459.676727, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
1605.842646, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
1752.081357, 0.023200, 7.131707e-07, 1.002079e-08, 8.900000e-03, 2, 0.000000
1898.314775, 0.023200, 7.131707e-07, 1.002079e-08, 8.900000e-03, 2, 0.000000
2044.548192, 0.023200, 7.131707e-07, 1.002079e-08, 8.900000e-03, 2, 0.000000
2190.781610, 0.023200, 7.131707e-07, 1.002079e-08, 8.900000e-03, 2, 0.000000
2337.015027, 0.023200, 7.131707e-07, 1.002079e-08, 8.900000e-03, 2, 0.000000
2483.321234, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
2629.622151, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
2775.923067, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
2922.223984, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
3068.597687, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
3215.038887, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
3361.547584, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
3508.123779, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
3654.694696, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
3801.265614, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
3947.836531, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4094.480224, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
4241.191417, 0.023200, 7.139981e-07, 1.003696e-08, 8.900000e-03, 2, 0.000000
4387.897337, 0.023200, 7.139981e-07, 1.003696e-08, 8.900000e-03, 2, 0.000000
4534.603258, 0.023200, 7.139981e-07, 1.003696e-08, 8.900000e-03, 2, 0.000000
4681.309178, 0.023200, 7.139981e-07, 1.003696e-08, 8.900000e-03, 2, 0.000000
4828.015099, 0.023200, 7.139981e-07, 1.003696e-08, 8.900000e-03, 2, 0.000000
4974.721020, 0.023200, 7.139981e-07, 1.003696e-08, 8.900000e-03, 2, 0.000000
5121.499711, 0.023200, 7.141161e-07, 1.003927e-08, 8.900000e-03, 2, 0.000000
5268.273134, 0.023200, 7.141161e-07, 1.003927e-08, 8.900000e-03, 2, 0.000000
5415.046557, 0.023200, 7.141161e-07, 1.003927e-08, 8.900000e-03, 2, 0.000000
5561.819980, 0.023200, 7.141161e-07, 1.003927e-08, 8.900000e-03, 2, 0.000000
5708.593403, 0.023200, 7.141161e-07, 1.003927e-08, 8.900000e-03, 2, 0.000000
5855.439594, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
6002.280520, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
6149.121446, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
6295.962372, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
6442.803298, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
6589.644224, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
6736.485150, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
6883.326076, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
7030.167002, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
7177.007928, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
7323.921619, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
7470.830048, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
7617.738478, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
7764.646907, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
7911.555337, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
8058.463766, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
8205.372195, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
8352.280625, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
8499.189054, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
8646.097483, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
8793.005913, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
8939.914342, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
9086.895535, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
9233.871468, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
9380.920162, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
9527.963599, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
