Clock, Solids Loading, BoxSize, AAR, Iteration, Smallest Particle Radius, AAR, Largest Particle Radius, Max. Polymer Radius, Max. Tangle Radius, agglomerationsAccepted, agglomerationsRejected, particlesDidNotApproach, last Dim, last AAF, Radius of Gyration, Average approach prob, Average escape prob
3504.935522, 0.023200, 7.134073e-07, 1.002541e-08, 24, 1.000000e-08, 1.002541e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 11, 13, 13, 1.366415e-02, 1.240325e-27, 0.000000e+00,  0.47,  0.00
3651.376722, 0.023200, 7.135256e-07, 1.002772e-08, 25, 1.000000e-08, 1.002772e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 12, 13, 13, 1.365736e-02, 1.240325e-27, 0.000000e+00,  0.60,  0.00
3797.812638, 0.023200, 7.135256e-07, 1.002772e-08, 26, 1.000000e-08, 1.002772e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 12, 14, 14, 1.365785e-02, 1.240369e-27, 0.000000e+00,  0.64,  0.00
3944.248554, 0.023200, 7.135256e-07, 1.002772e-08, 27, 1.000000e-08, 1.002772e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 12, 15, 15, 1.365785e-02, 1.240369e-27, 0.000000e+00,  0.67,  0.00
4090.757251, 0.023200, 7.136437e-07, 1.003003e-08, 28, 1.000000e-08, 1.003003e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 13, 15, 15, 1.365107e-02, 1.240369e-27, 0.000000e+00,  0.68,  0.00
4237.260668, 0.023200, 7.136437e-07, 1.003003e-08, 29, 1.000000e-08, 1.003003e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 13, 16, 16, 1.365156e-02, 1.240414e-27, 0.000000e+00,  0.69,  0.00
4383.836863, 0.023200, 7.137619e-07, 1.003234e-08, 30, 1.000000e-08, 1.003234e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 14, 16, 16, 1.364478e-02, 1.240414e-27, 0.000000e+00,  0.51,  0.00
4530.407780, 0.023200, 7.137619e-07, 1.003234e-08, 31, 1.000000e-08, 1.003234e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 14, 17, 17, 1.364527e-02, 1.240459e-27, 0.000000e+00,  0.62,  0.00
4676.978697, 0.023200, 7.137619e-07, 1.003234e-08, 32, 1.000000e-08, 1.003234e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 14, 18, 18, 1.364527e-02, 1.240459e-27, 0.000000e+00,  0.22,  0.00
4823.622390, 0.023200, 7.138800e-07, 1.003465e-08, 33, 1.000000e-08, 1.003465e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 15, 18, 18, 1.363850e-02, 1.240459e-27, 0.000000e+00,  0.56,  0.00
4970.260809, 0.023200, 7.138800e-07, 1.003465e-08, 34, 1.000000e-08, 1.003465e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 15, 19, 19, 1.363899e-02, 1.240503e-27, 0.000000e+00,  0.17,  0.00
5116.899228, 0.023200, 7.138800e-07, 1.003465e-08, 35, 1.000000e-08, 1.003465e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 15, 20, 20, 1.363899e-02, 1.240503e-27, 0.000000e+00,  0.55,  0.00
5263.537646, 0.023200, 7.138800e-07, 1.003465e-08, 36, 1.000000e-08, 1.003465e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 15, 21, 21, 1.363899e-02, 1.240503e-27, 0.000000e+00,  0.13,  0.00
5410.176065, 0.023200, 7.138800e-07, 1.003465e-08, 37, 1.000000e-08, 1.003465e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 15, 22, 22, 1.363899e-02, 1.240503e-27, 0.000000e+00,  0.50,  0.00
5556.814483, 0.023200, 7.138800e-07, 1.003465e-08, 38, 1.000000e-08, 1.003465e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 15, 23, 23, 1.363899e-02, 1.240503e-27, 0.000000e+00,  0.29,  0.00
5703.452902, 0.023200, 7.138800e-07, 1.003465e-08, 39, 1.000000e-08, 1.003465e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 15, 24, 24, 1.363899e-02, 1.240503e-27, 0.000000e+00,  0.10,  0.00
5850.091321, 0.023200, 7.138800e-07, 1.003465e-08, 40, 1.000000e-08, 1.003465e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 15, 25, 25, 1.363899e-02, 1.240503e-27, 0.000000e+00,  0.55,  0.00
5996.729739, 0.023200, 7.138800e-07, 1.003465e-08, 41, 1.000000e-08, 1.003465e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 15, 26, 26, 1.363899e-02, 1.240503e-27, 0.000000e+00,  0.63,  0.00
6143.368158, 0.023200, 7.138800e-07, 1.003465e-08, 42, 1.000000e-08, 1.003465e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 15, 27, 27, 1.363899e-02, 1.240503e-27, 0.000000e+00,  0.48,  0.00
6290.006577, 0.023200, 7.138800e-07, 1.003465e-08, 43, 1.000000e-08, 1.003465e-08, 1.462009e-08, 0.000000e+00, 0.000000e+00, 15, 28, 28, 1.363899e-02, 1.240503e-27, 0.000000e+00,  0.14,  0.00
