Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.020000, 1.870551e-04, 2.500000e-06,     2.0,     0.1,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.9
2640790117.315770, 0.020000, 1.870863e-04, 2.500578e-06,     8.6,    -0.2,     0.0,     0.0,     0.0,     3.8,     0.0,     0.0,     4.9
