Clock, Solids Loading, Box Size, AAR, Stokes Count, Stokes Average, Stokes Max, Brownian Count, Brownian Average, Brownian Max
0.000000, 0.020000, 7.482204e-07, 1.000000e-08, 0, 0.000000e+00, 0.000000e+00, 0, 0.000000e+00, 0.000000e+00
169.010560, 0.020000, 7.483451e-07, 1.000231e-08, 2000, 8.918390e-06, 1.303575e-05, 2000, 7.311865e-06, 2.721001e-05
338.099412, 0.020000, 7.484697e-07, 1.000462e-08, 2000, 8.924582e-06, 1.304179e-05, 2000, 7.652759e-06, 2.831026e-05
507.182098, 0.020000, 7.484697e-07, 1.000462e-08, 2000, 8.924257e-06, 1.304132e-05, 2000, 7.658135e-06, 2.879926e-05
676.349242, 0.020000, 7.485943e-07, 1.000693e-08, 2000, 8.930776e-06, 1.304783e-05, 2000, 7.475660e-06, 2.696838e-05
845.594677, 0.020000, 7.487189e-07, 1.000924e-08, 2000, 8.936972e-06, 1.305387e-05, 2000, 7.487047e-06, 2.778018e-05
1014.833955, 0.020000, 7.487189e-07, 1.000924e-08, 2000, 8.936647e-06, 1.305340e-05, 2000, 7.373036e-06, 2.775653e-05
1184.157684, 0.020000, 7.488434e-07, 1.001155e-08, 2000, 8.943170e-06, 1.305991e-05, 2000, 7.493954e-06, 2.818948e-05
1353.559705, 0.020000, 7.489679e-07, 1.001386e-08, 2000, 8.949369e-06, 1.306595e-05, 2000, 7.204912e-06, 2.853280e-05
1523.040021, 0.020000, 7.490923e-07, 1.001617e-08, 2000, 8.955571e-06, 1.307199e-05, 2000, 7.472422e-06, 2.735548e-05
1692.514189, 0.020000, 7.490923e-07, 1.001617e-08, 2000, 8.955246e-06, 1.307151e-05, 2000, 7.699124e-06, 2.686397e-05
1862.072798, 0.020000, 7.492167e-07, 1.001848e-08, 2000, 8.961774e-06, 1.307803e-05, 2000, 7.384665e-06, 2.804162e-05
2031.709703, 0.020000, 7.493410e-07, 1.002079e-08, 2000, 8.967980e-06, 1.308406e-05, 2000, 7.454471e-06, 2.795239e-05
2201.340467, 0.020000, 7.493410e-07, 1.002079e-08, 2000, 8.967655e-06, 1.308359e-05, 2000, 7.515353e-06, 2.849074e-05
2371.055667, 0.020000, 7.494653e-07, 1.002310e-08, 2000, 8.974187e-06, 1.309010e-05, 2000, 7.324045e-06, 2.767312e-05
2540.849162, 0.020000, 7.495896e-07, 1.002541e-08, 2000, 8.980397e-06, 1.309614e-05, 2000, 7.438555e-06, 2.668949e-05
2710.720954, 0.020000, 7.497138e-07, 1.002772e-08, 2000, 8.986608e-06, 1.310218e-05, 2000, 7.447001e-06, 2.855368e-05
2880.586616, 0.020000, 7.497138e-07, 1.002772e-08, 2000, 8.986284e-06, 1.310171e-05, 2000, 7.819751e-06, 2.856074e-05
3050.536705, 0.020000, 7.498380e-07, 1.003003e-08, 2000, 8.992821e-06, 1.310822e-05, 2000, 7.261852e-06, 2.793881e-05
3220.480668, 0.020000, 7.498380e-07, 1.003003e-08, 2000, 8.992497e-06, 1.310775e-05, 2000, 7.324715e-06, 2.793241e-05
3390.424631, 0.020000, 7.498380e-07, 1.003003e-08, 2000, 8.992497e-06, 1.310775e-05, 2000, 7.412224e-06, 2.787233e-05
3560.368594, 0.020000, 7.498380e-07, 1.003003e-08, 2000, 8.992497e-06, 1.310775e-05, 2000, 7.697638e-06, 2.821513e-05
3730.312557, 0.020000, 7.498380e-07, 1.003003e-08, 2000, 8.992497e-06, 1.310775e-05, 2000, 7.335279e-06, 2.783259e-05
3900.340943, 0.020000, 7.499622e-07, 1.003234e-08, 2000, 8.999037e-06, 1.311426e-05, 2000, 7.516679e-06, 2.873535e-05
4070.447627, 0.020000, 7.500863e-07, 1.003465e-08, 2000, 9.005254e-06, 1.312030e-05, 2000, 7.352887e-06, 2.839138e-05
4240.548192, 0.020000, 7.500863e-07, 1.003465e-08, 2000, 9.004930e-06, 1.311983e-05, 2000, 7.357654e-06, 2.769680e-05
4410.733175, 0.020000, 7.502103e-07, 1.003696e-08, 2000, 9.011473e-06, 1.312634e-05, 2000, 7.533891e-06, 2.741130e-05
4580.996457, 0.020000, 7.503344e-07, 1.003927e-08, 2000, 9.017694e-06, 1.313238e-05, 2000, 7.545135e-06, 2.796245e-05
4751.253628, 0.020000, 7.503344e-07, 1.003927e-08, 2000, 9.017370e-06, 1.313190e-05, 2000, 7.574715e-06, 2.869522e-05
4921.595209, 0.020000, 7.504583e-07, 1.004158e-08, 2000, 9.023917e-06, 1.313842e-05, 2000, 7.575605e-06, 2.745139e-05
5091.930683, 0.020000, 7.504583e-07, 1.004158e-08, 2000, 9.023593e-06, 1.313794e-05, 2000, 7.501701e-06, 2.843805e-05
5262.266157, 0.020000, 7.504583e-07, 1.004158e-08, 2000, 9.023593e-06, 1.313794e-05, 2000, 7.398804e-06, 2.722286e-05
5432.686039, 0.020000, 7.505823e-07, 1.004389e-08, 2000, 9.030142e-06, 1.314445e-05, 2000, 7.390854e-06, 2.785210e-05
5603.099817, 0.020000, 7.505823e-07, 1.004389e-08, 2000, 9.029818e-06, 1.314398e-05, 2000, 7.575862e-06, 2.807925e-05
5773.513595, 0.020000, 7.505823e-07, 1.004389e-08, 2000, 9.029818e-06, 1.314398e-05, 2000, 7.570920e-06, 2.732796e-05
5944.011778, 0.020000, 7.507062e-07, 1.004620e-08, 2000, 9.036368e-06, 1.315049e-05, 2000, 7.419806e-06, 2.666003e-05
6114.503861, 0.020000, 7.507062e-07, 1.004620e-08, 2000, 9.036045e-06, 1.315002e-05, 2000, 7.580647e-06, 2.705273e-05
6284.995943, 0.020000, 7.507062e-07, 1.004620e-08, 2000, 9.036045e-06, 1.315002e-05, 2000, 7.578059e-06, 2.822311e-05
6455.488026, 0.020000, 7.507062e-07, 1.004620e-08, 2000, 9.036045e-06, 1.315002e-05, 2000, 7.387113e-06, 2.845225e-05
6626.064510, 0.020000, 7.508300e-07, 1.004851e-08, 2000, 9.042597e-06, 1.315653e-05, 2000, 7.370222e-06, 2.639735e-05
6796.634898, 0.020000, 7.508300e-07, 1.004851e-08, 2000, 9.042274e-06, 1.315606e-05, 2000, 7.452667e-06, 2.683077e-05
6967.205286, 0.020000, 7.508300e-07, 1.004851e-08, 2000, 9.042274e-06, 1.315606e-05, 2000, 7.178660e-06, 2.838677e-05
7137.775674, 0.020000, 7.508300e-07, 1.004851e-08, 2000, 9.042274e-06, 1.315606e-05, 2000, 7.462785e-06, 2.810099e-05
7308.346062, 0.020000, 7.508300e-07, 1.004851e-08, 2000, 9.042274e-06, 1.315606e-05, 2000, 7.489517e-06, 2.794006e-05
7479.000848, 0.020000, 7.509539e-07, 1.005082e-08, 2000, 9.048828e-06, 1.316257e-05, 2000, 7.417572e-06, 2.811295e-05
7649.649542, 0.020000, 7.509539e-07, 1.005082e-08, 2000, 9.048505e-06, 1.316210e-05, 2000, 7.498152e-06, 2.815707e-05
7820.298236, 0.020000, 7.509539e-07, 1.005082e-08, 2000, 9.048505e-06, 1.316210e-05, 2000, 7.424643e-06, 2.850374e-05
7990.946929, 0.020000, 7.509539e-07, 1.005082e-08, 2000, 9.048505e-06, 1.316210e-05, 2000, 7.266856e-06, 2.838454e-05
8161.595623, 0.020000, 7.509539e-07, 1.005082e-08, 2000, 9.048505e-06, 1.316210e-05, 2000, 7.294031e-06, 2.843785e-05
8332.244316, 0.020000, 7.509539e-07, 1.005082e-08, 2000, 9.048505e-06, 1.316210e-05, 2000, 7.446496e-06, 2.734471e-05
8502.893010, 0.020000, 7.509539e-07, 1.005082e-08, 2000, 9.048505e-06, 1.316210e-05, 2000, 7.470880e-06, 2.800358e-05
8673.541704, 0.020000, 7.509539e-07, 1.005082e-08, 2000, 9.048505e-06, 1.316210e-05, 2000, 7.449695e-06, 2.864324e-05
8844.274793, 0.020000, 7.510776e-07, 1.005313e-08, 2000, 9.055060e-06, 1.316861e-05, 2000, 7.480502e-06, 2.795114e-05
9015.001793, 0.020000, 7.510776e-07, 1.005313e-08, 2000, 9.054737e-06, 1.316814e-05, 2000, 7.651150e-06, 2.854312e-05
9185.813186, 0.020000, 7.512014e-07, 1.005544e-08, 2000, 9.061295e-06, 1.317465e-05, 2000, 7.703419e-06, 2.795995e-05
9356.618494, 0.020000, 7.512014e-07, 1.005544e-08, 2000, 9.060972e-06, 1.317418e-05, 2000, 7.498789e-06, 2.865243e-05
9527.423801, 0.020000, 7.512014e-07, 1.005544e-08, 2000, 9.060972e-06, 1.317418e-05, 2000, 7.310994e-06, 2.668368e-05
9698.313498, 0.020000, 7.513251e-07, 1.005775e-08, 2000, 9.067532e-06, 1.318069e-05, 2000, 7.206219e-06, 2.823216e-05
9869.281500, 0.020000, 7.514487e-07, 1.006006e-08, 2000, 9.073770e-06, 1.318673e-05, 2000, 7.502571e-06, 2.788828e-05
10040.327808, 0.020000, 7.515723e-07, 1.006237e-08, 2000, 9.080010e-06, 1.319277e-05, 2000, 7.458648e-06, 2.859194e-05
10211.368040, 0.020000, 7.515723e-07, 1.006237e-08, 2000, 9.079688e-06, 1.319230e-05, 2000, 7.579549e-06, 2.782919e-05
10382.492654, 0.020000, 7.516959e-07, 1.006468e-08, 2000, 9.086253e-06, 1.319881e-05, 2000, 7.617562e-06, 2.813876e-05
10553.611196, 0.020000, 7.516959e-07, 1.006468e-08, 2000, 9.085930e-06, 1.319834e-05, 2000, 7.363331e-06, 2.886041e-05
10724.729739, 0.020000, 7.516959e-07, 1.006468e-08, 2000, 9.085930e-06, 1.319834e-05, 2000, 7.425531e-06, 2.793651e-05
10895.848281, 0.020000, 7.516959e-07, 1.006468e-08, 2000, 9.085930e-06, 1.319834e-05, 2000, 7.431789e-06, 2.856161e-05
11066.966823, 0.020000, 7.516959e-07, 1.006468e-08, 2000, 9.085930e-06, 1.319834e-05, 2000, 7.622498e-06, 2.833640e-05
11238.085366, 0.020000, 7.516959e-07, 1.006468e-08, 2000, 9.085930e-06, 1.319834e-05, 2000, 7.685113e-06, 2.789591e-05
11409.203908, 0.020000, 7.516959e-07, 1.006468e-08, 2000, 9.085930e-06, 1.319834e-05, 2000, 7.511089e-06, 2.797458e-05
11580.322451, 0.020000, 7.516959e-07, 1.006468e-08, 2000, 9.085930e-06, 1.319834e-05, 2000, 7.577946e-06, 2.785782e-05
11751.525371, 0.020000, 7.518194e-07, 1.006699e-08, 2000, 9.092497e-06, 1.320485e-05, 2000, 7.676657e-06, 2.837138e-05
11922.806599, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098743e-06, 1.321089e-05, 2000, 7.672958e-06, 2.705257e-05
12094.081763, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.536138e-06, 2.742303e-05
12265.356927, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.446431e-06, 2.700140e-05
12436.632091, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.492554e-06, 2.694474e-05
12607.907255, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.787904e-06, 2.745000e-05
12779.182419, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.183759e-06, 2.720528e-05
12950.457584, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.422691e-06, 2.763114e-05
13121.732748, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.418588e-06, 2.804113e-05
13293.007912, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.570254e-06, 2.729799e-05
13464.283076, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.318268e-06, 2.766966e-05
13635.558240, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.709855e-06, 2.813130e-05
13806.833404, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.435894e-06, 2.797788e-05
13978.108568, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.456407e-06, 2.767529e-05
14149.383732, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.600633e-06, 2.837235e-05
14320.658896, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.605327e-06, 2.739893e-05
14491.934060, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.245455e-06, 2.828583e-05
14663.209225, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.460594e-06, 2.666930e-05
14834.484389, 0.020000, 7.519429e-07, 1.006930e-08, 2000, 9.098421e-06, 1.321042e-05, 2000, 7.589464e-06, 2.884307e-05
