Clock, Solids Loading, Box Size, AAR, Ellipsoid count, Ellipsoid VolFrac, Number of Captured Particles, Number of Tangles with Particles, Most Tangles in Ellipsoid
0.000000, 0.020000, 7.482204e-07, 1.000000e-08, 0, 0.000000, 0, 0, 0
169.010560, 0.020000, 7.483451e-07, 1.000231e-08, 0, 0.000000, 0, 0, 0
338.099412, 0.020000, 7.484697e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
507.266555, 0.020000, 7.485943e-07, 1.000693e-08, 0, 0.000000, 0, 0, 0
676.511991, 0.020000, 7.487189e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
845.835719, 0.020000, 7.488434e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
1015.153293, 0.020000, 7.488434e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
1184.470867, 0.020000, 7.488434e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
1353.872889, 0.020000, 7.489679e-07, 1.001386e-08, 0, 0.000000, 0, 0, 0
1523.353204, 0.020000, 7.490923e-07, 1.001617e-08, 0, 0.000000, 0, 0, 0
1692.911814, 0.020000, 7.492167e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
1862.464280, 0.020000, 7.492167e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
2032.101184, 0.020000, 7.493410e-07, 1.002079e-08, 0, 0.000000, 0, 0, 0
2201.731948, 0.020000, 7.493410e-07, 1.002079e-08, 0, 0.000000, 0, 0, 0
2371.362713, 0.020000, 7.493410e-07, 1.002079e-08, 0, 0.000000, 0, 0, 0
2540.993477, 0.020000, 7.493410e-07, 1.002079e-08, 0, 0.000000, 0, 0, 0
2710.708677, 0.020000, 7.494653e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
2880.417740, 0.020000, 7.494653e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
3050.211235, 0.020000, 7.495896e-07, 1.002541e-08, 0, 0.000000, 0, 0, 0
3219.998598, 0.020000, 7.495896e-07, 1.002541e-08, 0, 0.000000, 0, 0, 0
3389.870389, 0.020000, 7.497138e-07, 1.002772e-08, 0, 0.000000, 0, 0, 0
3559.820478, 0.020000, 7.498380e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
3729.764441, 0.020000, 7.498380e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
3899.708404, 0.020000, 7.498380e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
4069.652367, 0.020000, 7.498380e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
4239.680753, 0.020000, 7.499622e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
4409.787437, 0.020000, 7.500863e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4579.888003, 0.020000, 7.500863e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4749.988568, 0.020000, 7.500863e-07, 1.003465e-08, 0, 0.000000, 0, 0, 0
4920.173551, 0.020000, 7.502103e-07, 1.003696e-08, 0, 0.000000, 0, 0, 0
5090.436833, 0.020000, 7.503344e-07, 1.003927e-08, 0, 0.000000, 0, 0, 0
5260.694004, 0.020000, 7.503344e-07, 1.003927e-08, 0, 0.000000, 0, 0, 0
5430.951174, 0.020000, 7.503344e-07, 1.003927e-08, 0, 0.000000, 0, 0, 0
5601.208345, 0.020000, 7.503344e-07, 1.003927e-08, 0, 0.000000, 0, 0, 0
5771.465515, 0.020000, 7.503344e-07, 1.003927e-08, 0, 0.000000, 0, 0, 0
5941.807097, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
6112.142571, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
6282.478045, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
6452.813519, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
6623.148993, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
6793.484467, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
6963.819941, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
7134.155415, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
7304.490889, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
7474.826363, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
7645.161837, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
7815.497311, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
7985.832785, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
8156.168259, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
8326.503733, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
8496.839207, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
8667.174680, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
8837.510154, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
9007.845628, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
9178.181102, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
9348.516576, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
9518.852050, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
9689.187524, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
9859.522998, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
10029.858472, 0.020000, 7.504583e-07, 1.004158e-08, 0, 0.000000, 0, 0, 0
10200.278354, 0.020000, 7.505823e-07, 1.004389e-08, 0, 0.000000, 0, 0, 0
10370.776537, 0.020000, 7.507062e-07, 1.004620e-08, 0, 0.000000, 0, 0, 0
10541.353022, 0.020000, 7.508300e-07, 1.004851e-08, 0, 0.000000, 0, 0, 0
10712.007809, 0.020000, 7.509539e-07, 1.005082e-08, 0, 0.000000, 0, 0, 0
10882.656502, 0.020000, 7.509539e-07, 1.005082e-08, 0, 0.000000, 0, 0, 0
11053.389592, 0.020000, 7.510776e-07, 1.005313e-08, 0, 0.000000, 0, 0, 0
11224.200985, 0.020000, 7.512014e-07, 1.005544e-08, 0, 0.000000, 0, 0, 0
11395.006292, 0.020000, 7.512014e-07, 1.005544e-08, 0, 0.000000, 0, 0, 0
11565.895989, 0.020000, 7.513251e-07, 1.005775e-08, 0, 0.000000, 0, 0, 0
11736.779604, 0.020000, 7.513251e-07, 1.005775e-08, 0, 0.000000, 0, 0, 0
11907.747606, 0.020000, 7.514487e-07, 1.006006e-08, 0, 0.000000, 0, 0, 0
12078.709530, 0.020000, 7.514487e-07, 1.006006e-08, 0, 0.000000, 0, 0, 0
12249.755837, 0.020000, 7.515723e-07, 1.006237e-08, 0, 0.000000, 0, 0, 0
12420.880451, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
12591.998993, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
12763.117536, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
12934.236078, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
13105.354621, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
13276.473163, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
13447.591705, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
13618.710248, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
13789.828790, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
13960.947333, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
14132.065875, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
14303.184417, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
14474.302960, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
14645.421502, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
14816.540045, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
14987.658587, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
15158.777129, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
15329.895672, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
15501.014214, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
15672.132757, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
15843.251299, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
16014.369842, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
16185.488384, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
16356.606926, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
16527.725469, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
16698.844011, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
16869.962554, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
17041.081096, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
17212.199638, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
17383.318181, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
17554.436723, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
17725.555266, 0.020000, 7.516959e-07, 1.006468e-08, 0, 0.000000, 0, 0, 0
