Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.020000, 7.482204e-07, 1.000000e-08,     6.0,     0.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     5.8
169.010560, 0.020000, 7.483451e-07, 1.000231e-08,    18.7,    -0.3,     0.0,     0.0,     0.0,     8.2,     0.0,     0.0,    10.7
338.099412, 0.020000, 7.484697e-07, 1.000462e-08,    31.8,    -1.3,     0.0,     0.0,     0.0,    15.5,     0.1,     0.0,    17.5
507.266555, 0.020000, 7.485943e-07, 1.000693e-08,    50.4,    -2.2,     0.0,     0.0,     0.0,    25.8,     0.1,     0.0,    26.7
676.511991, 0.020000, 7.487189e-07, 1.000924e-08,    74.8,    -4.5,     0.0,     0.0,     0.0,    39.7,     0.2,     0.0,    39.4
845.835719, 0.020000, 7.488434e-07, 1.001155e-08,   113.1,   -13.8,     0.0,     0.0,     0.0,    68.9,     0.3,     0.0,    57.6
1015.153293, 0.020000, 7.488434e-07, 1.001155e-08,   135.0,   -13.4,     0.0,     0.0,     0.0,    82.4,     0.3,     0.0,    65.6
1184.470867, 0.020000, 7.488434e-07, 1.001155e-08,   157.6,   -12.8,     0.0,     0.0,     0.0,    92.7,     0.4,     0.0,    77.4
1353.872889, 0.020000, 7.489679e-07, 1.001386e-08,   178.2,   -13.8,     0.0,     0.0,     0.0,   106.6,     0.5,     0.0,    84.9
1523.353204, 0.020000, 7.490923e-07, 1.001617e-08,   192.8,   -14.5,     0.0,     0.0,     0.0,   116.5,     0.5,     0.0,    90.4
1692.911814, 0.020000, 7.492167e-07, 1.001848e-08,   220.3,   -17.7,     0.0,     0.0,     0.0,   133.2,     0.6,     0.0,   104.2
1862.464280, 0.020000, 7.492167e-07, 1.001848e-08,   239.8,   -17.3,     0.0,     0.0,     0.0,   143.9,     0.6,     0.0,   112.5
2032.101184, 0.020000, 7.493410e-07, 1.002079e-08,   259.6,   -18.2,     0.0,     0.0,     0.0,   156.7,     0.7,     0.0,   120.5
2201.731948, 0.020000, 7.493410e-07, 1.002079e-08,   285.9,   -17.8,     0.0,     0.0,     0.0,   172.1,     0.7,     0.0,   130.9
