Clock, Solids Loading, Box Size, AAR, Stokes Count, Stokes Average, Stokes Max, Brownian Count, Brownian Average, Brownian Max
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0, 0.000000e+00, 0.000000e+00, 0, 0.000000e+00, 0.000000e+00
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 2000, 7.663163e-06, 1.120102e-05, 2000, 7.203556e-06, 2.643638e-05
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 2000, 7.668483e-06, 1.120621e-05, 2000, 6.921020e-06, 2.628500e-05
437.225947, 0.023200, 7.123415e-07, 1.000462e-08, 2000, 7.668204e-06, 1.120580e-05, 2000, 6.951763e-06, 2.478079e-05
582.986884, 0.023200, 7.123415e-07, 1.000462e-08, 2000, 7.668204e-06, 1.120580e-05, 2000, 6.831369e-06, 2.627327e-05
728.747821, 0.023200, 7.123415e-07, 1.000462e-08, 2000, 7.668204e-06, 1.120580e-05, 2000, 6.869387e-06, 2.471853e-05
874.508757, 0.023200, 7.123415e-07, 1.000462e-08, 2000, 7.668204e-06, 1.120580e-05, 2000, 7.089071e-06, 2.488966e-05
1020.342502, 0.023200, 7.124601e-07, 1.000693e-08, 2000, 7.673805e-06, 1.121140e-05, 2000, 6.685718e-06, 2.540785e-05
1166.170935, 0.023200, 7.124601e-07, 1.000693e-08, 2000, 7.673526e-06, 1.121099e-05, 2000, 6.958375e-06, 2.563020e-05
1312.072172, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.679129e-06, 1.121659e-05, 2000, 6.954415e-06, 2.536135e-05
1457.968101, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.678850e-06, 1.121618e-05, 2000, 6.977911e-06, 2.638914e-05
1603.864031, 0.023200, 7.125786e-07, 1.000924e-08, 2000, 7.678850e-06, 1.121618e-05, 2000, 7.040037e-06, 2.522080e-05
1749.832762, 0.023200, 7.126971e-07, 1.001155e-08, 2000, 7.684455e-06, 1.122178e-05, 2000, 6.994156e-06, 2.568002e-05
1895.796188, 0.023200, 7.126971e-07, 1.001155e-08, 2000, 7.684175e-06, 1.122137e-05, 2000, 6.865449e-06, 2.520725e-05
2041.759614, 0.023200, 7.126971e-07, 1.001155e-08, 2000, 7.684175e-06, 1.122137e-05, 2000, 7.035237e-06, 2.476607e-05
2187.723040, 0.023200, 7.126971e-07, 1.001155e-08, 2000, 7.684175e-06, 1.122137e-05, 2000, 6.869728e-06, 2.599067e-05
2333.686466, 0.023200, 7.126971e-07, 1.001155e-08, 2000, 7.684175e-06, 1.122137e-05, 2000, 6.907625e-06, 2.620401e-05
2479.722692, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689782e-06, 1.122697e-05, 2000, 6.906847e-06, 2.598499e-05
2625.753615, 0.023200, 7.128156e-07, 1.001386e-08, 2000, 7.689503e-06, 1.122656e-05, 2000, 7.021937e-06, 2.548384e-05
2771.857335, 0.023200, 7.129340e-07, 1.001617e-08, 2000, 7.695111e-06, 1.123216e-05, 2000, 7.056878e-06, 2.579233e-05
2917.955756, 0.023200, 7.129340e-07, 1.001617e-08, 2000, 7.694831e-06, 1.123175e-05, 2000, 7.053544e-06, 2.646896e-05
3064.126971, 0.023200, 7.130524e-07, 1.001848e-08, 2000, 7.700441e-06, 1.123735e-05, 2000, 6.901102e-06, 2.584291e-05
3210.292890, 0.023200, 7.130524e-07, 1.001848e-08, 2000, 7.700162e-06, 1.123694e-05, 2000, 6.750172e-06, 2.605954e-05
3356.531601, 0.023200, 7.131707e-07, 1.002079e-08, 2000, 7.705773e-06, 1.124253e-05, 2000, 6.919965e-06, 2.533746e-05
3502.837808, 0.023200, 7.132891e-07, 1.002310e-08, 2000, 7.711107e-06, 1.124772e-05, 2000, 6.684901e-06, 2.608951e-05
3649.138724, 0.023200, 7.132891e-07, 1.002310e-08, 2000, 7.710828e-06, 1.124732e-05, 2000, 6.755962e-06, 2.519400e-05
3795.439641, 0.023200, 7.132891e-07, 1.002310e-08, 2000, 7.710828e-06, 1.124732e-05, 2000, 6.786101e-06, 2.547149e-05
3941.740557, 0.023200, 7.132891e-07, 1.002310e-08, 2000, 7.710828e-06, 1.124732e-05, 2000, 6.905240e-06, 2.484534e-05
4088.114260, 0.023200, 7.134073e-07, 1.002541e-08, 2000, 7.716442e-06, 1.125291e-05, 2000, 6.947186e-06, 2.546089e-05
4234.555460, 0.023200, 7.135256e-07, 1.002772e-08, 2000, 7.721779e-06, 1.125810e-05, 2000, 6.942691e-06, 2.528620e-05
4380.991376, 0.023200, 7.135256e-07, 1.002772e-08, 2000, 7.721501e-06, 1.125770e-05, 2000, 6.810468e-06, 2.618148e-05
4527.427292, 0.023200, 7.135256e-07, 1.002772e-08, 2000, 7.721501e-06, 1.125770e-05, 2000, 6.802030e-06, 2.549753e-05
4673.863208, 0.023200, 7.135256e-07, 1.002772e-08, 2000, 7.721501e-06, 1.125770e-05, 2000, 7.046463e-06, 2.535120e-05
