Clock, Solids Loading, Box Size, AAR, RT Clock, Not accounted for, CheckForPolymerTangles, Stage One, Stage Two, RunSimulation, CalcParticleBrownianMotion, CalcPolymerBrownianMotion, NudgeParticles
0.000000, 0.023200, 7.121042e-07, 1.000000e-08,     1.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     1.3
145.698759, 0.023200, 7.122229e-07, 1.000231e-08,     5.7,    -0.5,     0.0,     0.0,     0.0,     2.6,     0.0,     0.0,     3.6
291.465010, 0.023200, 7.123415e-07, 1.000462e-08,     9.6,    -1.0,     0.0,     0.0,     0.0,     5.1,     0.0,     0.0,     5.5
437.225947, 0.023200, 7.123415e-07, 1.000462e-08,    12.9,    -0.9,     0.0,     0.0,     0.0,     6.9,     0.0,     0.0,     6.8
582.986884, 0.023200, 7.123415e-07, 1.000462e-08,    16.0,    -0.8,     0.0,     0.0,     0.0,     8.7,     0.1,     0.0,     8.0
728.747821, 0.023200, 7.123415e-07, 1.000462e-08,    19.1,    -0.7,     0.0,     0.0,     0.0,    10.5,     0.1,     0.0,     9.2
874.508757, 0.023200, 7.123415e-07, 1.000462e-08,    22.3,    -0.6,     0.0,     0.0,     0.0,    12.3,     0.1,     0.0,    10.4
1020.342502, 0.023200, 7.124601e-07, 1.000693e-08,    26.7,    -1.4,     0.0,     0.0,     0.0,    15.3,     0.1,     0.0,    12.7
1166.170935, 0.023200, 7.124601e-07, 1.000693e-08,    29.8,    -1.3,     0.0,     0.0,     0.0,    17.1,     0.1,     0.0,    13.9
1312.072172, 0.023200, 7.125786e-07, 1.000924e-08,    33.7,    -1.4,     0.0,     0.0,     0.0,    19.4,     0.1,     0.0,    15.6
1457.968101, 0.023200, 7.125786e-07, 1.000924e-08,    36.7,    -1.3,     0.0,     0.0,     0.0,    21.1,     0.1,     0.0,    16.8
1603.864031, 0.023200, 7.125786e-07, 1.000924e-08,    39.5,    -1.2,     0.0,     0.0,     0.0,    22.8,     0.2,     0.0,    17.8
1749.832762, 0.023200, 7.126971e-07, 1.001155e-08,    43.0,    -1.3,     0.0,     0.0,     0.0,    24.8,     0.2,     0.0,    19.3
1895.796188, 0.023200, 7.126971e-07, 1.001155e-08,    46.0,    -1.2,     0.0,     0.0,     0.0,    26.5,     0.2,     0.0,    20.5
2041.759614, 0.023200, 7.126971e-07, 1.001155e-08,    49.0,    -1.1,     0.0,     0.0,     0.0,    28.3,     0.2,     0.0,    21.7
2187.723040, 0.023200, 7.126971e-07, 1.001155e-08,    51.9,    -1.0,     0.0,     0.0,     0.0,    30.0,     0.2,     0.0,    22.7
2333.686466, 0.023200, 7.126971e-07, 1.001155e-08,    54.9,    -0.9,     0.0,     0.0,     0.0,    31.7,     0.2,     0.0,    23.9
2479.722692, 0.023200, 7.128156e-07, 1.001386e-08,    58.4,    -1.3,     0.0,     0.0,     0.0,    33.9,     0.2,     0.0,    25.6
2625.753615, 0.023200, 7.128156e-07, 1.001386e-08,    61.6,    -1.2,     0.0,     0.0,     0.0,    35.6,     0.2,     0.0,    27.0
2771.857335, 0.023200, 7.129340e-07, 1.001617e-08,    64.9,    -1.2,     0.0,     0.0,     0.0,    37.5,     0.2,     0.0,    28.4
2917.955756, 0.023200, 7.129340e-07, 1.001617e-08,    68.1,    -1.1,     0.0,     0.0,     0.0,    39.2,     0.3,     0.0,    29.8
3064.126971, 0.023200, 7.130524e-07, 1.001848e-08,    71.5,    -1.3,     0.0,     0.0,     0.0,    41.2,     0.3,     0.0,    31.4
3210.292890, 0.023200, 7.130524e-07, 1.001848e-08,    74.6,    -1.2,     0.0,     0.0,     0.0,    42.9,     0.3,     0.0,    32.6
3356.531601, 0.023200, 7.131707e-07, 1.002079e-08,    78.0,    -1.3,     0.0,     0.0,     0.0,    44.8,     0.3,     0.0,    34.2
