Clock, Solids Loading, Box Size, AAR, Ellipsoid count, Ellipsoid VolFrac, Number of Captured Particles, Number of Tangles with Particles, Most Tangles in Ellipsoid
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0, 0.000000, 0, 0, 0
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 0, 0.000000, 0, 0, 0
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
437.225947, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
582.986884, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
728.747821, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
874.508757, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
1020.342502, 0.023200, 7.124601e-07, 1.000693e-08, 0, 0.000000, 0, 0, 0
1166.170935, 0.023200, 7.124601e-07, 1.000693e-08, 0, 0.000000, 0, 0, 0
1312.072172, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
1457.968101, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
1603.864031, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
1749.832762, 0.023200, 7.126971e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
1895.796188, 0.023200, 7.126971e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
2041.759614, 0.023200, 7.126971e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
2187.723040, 0.023200, 7.126971e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
2333.686466, 0.023200, 7.126971e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
2479.722692, 0.023200, 7.128156e-07, 1.001386e-08, 0, 0.000000, 0, 0, 0
2625.753615, 0.023200, 7.128156e-07, 1.001386e-08, 0, 0.000000, 0, 0, 0
2771.857335, 0.023200, 7.129340e-07, 1.001617e-08, 0, 0.000000, 0, 0, 0
2917.955756, 0.023200, 7.129340e-07, 1.001617e-08, 0, 0.000000, 0, 0, 0
3064.126971, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
3210.292890, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
3356.531601, 0.023200, 7.131707e-07, 1.002079e-08, 0, 0.000000, 0, 0, 0
3502.837808, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
3649.138724, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
3795.439641, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
3941.740557, 0.023200, 7.132891e-07, 1.002310e-08, 0, 0.000000, 0, 0, 0
4088.114260, 0.023200, 7.134073e-07, 1.002541e-08, 0, 0.000000, 0, 0, 0
4234.555460, 0.023200, 7.135256e-07, 1.002772e-08, 0, 0.000000, 0, 0, 0
4380.991376, 0.023200, 7.135256e-07, 1.002772e-08, 0, 0.000000, 0, 0, 0
4527.427292, 0.023200, 7.135256e-07, 1.002772e-08, 0, 0.000000, 0, 0, 0
4673.863208, 0.023200, 7.135256e-07, 1.002772e-08, 0, 0.000000, 0, 0, 0
4820.371905, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
4966.875322, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
5113.378738, 0.023200, 7.136437e-07, 1.003003e-08, 0, 0.000000, 0, 0, 0
5259.954933, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
5406.525851, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
5553.096768, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
5699.667685, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
5846.238603, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
5992.809520, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
6139.380437, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
6285.951355, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
6432.522272, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
6579.093189, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
6725.664107, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
6872.235024, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
7018.805941, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
7165.376858, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
7311.947776, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
7458.518693, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
7605.089610, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
7751.660528, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
7898.231445, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
8044.802362, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
8191.373280, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
8337.944197, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
8484.515114, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
8631.086032, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
8777.656949, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
8924.227866, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
9070.798784, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
9217.369701, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
9363.940618, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
9510.511536, 0.023200, 7.137619e-07, 1.003234e-08, 0, 0.000000, 0, 0, 0
