Clock, Solids Loading, Box Size, AAR, Fluid Viscosity, Bins per Dimension, Polymers per Bin
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 8.900000e-03, 2, 0.000000
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 8.900000e-03, 2, 0.000000
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
437.225947, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
582.986884, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
728.747821, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
874.508757, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
1020.342502, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
1166.170935, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
1312.072172, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1457.968101, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1603.864031, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1749.832762, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
1895.796188, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
2041.759614, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
2187.723040, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
2333.686466, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
2479.722692, 0.023200, 7.128156e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
2625.753615, 0.023200, 7.128156e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
2771.857335, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
2917.955756, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
3064.126971, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
3210.292890, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
3356.531601, 0.023200, 7.131707e-07, 1.002079e-08, 8.900000e-03, 2, 0.000000
3502.837808, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
3649.138724, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
3795.439641, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
3941.740557, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
4088.114260, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
4234.555460, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
4380.991376, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
4527.427292, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
4673.863208, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
4820.371905, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
4966.875322, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
5113.378738, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
5259.954933, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
5406.525851, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
5553.096768, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
5699.667685, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
5846.238603, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
5992.809520, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
6139.380437, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
6285.951355, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
6432.522272, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
6579.093189, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
6725.664107, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
6872.235024, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
7018.805941, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
7165.376858, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
7311.947776, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
7458.518693, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
7605.089610, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
7751.660528, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
7898.231445, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
8044.802362, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
8191.373280, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
8337.944197, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
8484.515114, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
8631.086032, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
8777.656949, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
8924.227866, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
9070.798784, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
9217.369701, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
9363.940618, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
9510.511536, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
