Clock, Solids Loading, Box Size, AAR, Ellipsoid count, Ellipsoid VolFrac, Number of Captured Particles, Number of Tangles with Particles, Most Tangles in Ellipsoid
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 0, 0.000000, 0, 0, 0
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 0, 0.000000, 0, 0, 0
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
437.225947, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
582.986884, 0.023200, 7.123415e-07, 1.000462e-08, 0, 0.000000, 0, 0, 0
728.820628, 0.023200, 7.124601e-07, 1.000693e-08, 0, 0.000000, 0, 0, 0
874.721866, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
1020.617795, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
1166.513724, 0.023200, 7.125786e-07, 1.000924e-08, 0, 0.000000, 0, 0, 0
1312.482455, 0.023200, 7.126971e-07, 1.001155e-08, 0, 0.000000, 0, 0, 0
1458.518681, 0.023200, 7.128156e-07, 1.001386e-08, 0, 0.000000, 0, 0, 0
1604.622401, 0.023200, 7.129340e-07, 1.001617e-08, 0, 0.000000, 0, 0, 0
1750.793616, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
1896.959535, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
2043.125454, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
2189.291373, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
2335.457292, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
2481.623211, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
2627.789130, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
2773.955049, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
2920.120968, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
3066.286887, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
3212.452806, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
3358.618725, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
3504.784644, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
3650.950563, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
3797.116481, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
3943.282400, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
4089.448319, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
4235.614238, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
4381.780157, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
4527.946076, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
4674.111995, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
4820.277914, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
4966.443833, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
5112.609752, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
5258.775671, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
5404.941590, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
5551.107509, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
5697.273428, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
5843.439347, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
5989.605265, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
6135.771184, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
6281.937103, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
6428.103022, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
6574.268941, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
6720.434860, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
6866.600779, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
7012.766698, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
7158.932617, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
7305.098536, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
7451.264455, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
7597.430374, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
7743.596293, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
7889.762212, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
8035.928130, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
8182.094049, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
8328.259968, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
8474.425887, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
8620.591806, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
8766.757725, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
8912.923644, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
9059.089563, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
9205.255482, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
9351.421401, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
9497.587320, 0.023200, 7.130524e-07, 1.001848e-08, 0, 0.000000, 0, 0, 0
