Clock, Solids Loading, Box Size, AAR, Fluid Viscosity, Bins per Dimension, Polymers per Bin
0.000000, 0.023200, 7.121042e-07, 1.000000e-08, 8.900000e-03, 2, 0.000000
145.698759, 0.023200, 7.122229e-07, 1.000231e-08, 8.900000e-03, 2, 0.000000
291.465010, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
437.225947, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
582.986884, 0.023200, 7.123415e-07, 1.000462e-08, 8.900000e-03, 2, 0.000000
728.820628, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
874.649061, 0.023200, 7.124601e-07, 1.000693e-08, 8.900000e-03, 2, 0.000000
1020.550298, 0.023200, 7.125786e-07, 1.000924e-08, 8.900000e-03, 2, 0.000000
1166.519030, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
1312.482456, 0.023200, 7.126971e-07, 1.001155e-08, 8.900000e-03, 2, 0.000000
1458.518681, 0.023200, 7.128156e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
1604.549604, 0.023200, 7.128156e-07, 1.001386e-08, 8.900000e-03, 2, 0.000000
1750.653324, 0.023200, 7.129340e-07, 1.001617e-08, 8.900000e-03, 2, 0.000000
1896.824540, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
2042.990459, 0.023200, 7.130524e-07, 1.001848e-08, 8.900000e-03, 2, 0.000000
2189.229169, 0.023200, 7.131707e-07, 1.002079e-08, 8.900000e-03, 2, 0.000000
2335.535376, 0.023200, 7.132891e-07, 1.002310e-08, 8.900000e-03, 2, 0.000000
2481.909079, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
2628.277495, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
2774.645911, 0.023200, 7.134073e-07, 1.002541e-08, 8.900000e-03, 2, 0.000000
2921.087111, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
3067.523027, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
3213.958943, 0.023200, 7.135256e-07, 1.002772e-08, 8.900000e-03, 2, 0.000000
3360.467640, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
3506.971056, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
3653.474472, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
3799.977889, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
3946.481305, 0.023200, 7.136437e-07, 1.003003e-08, 8.900000e-03, 2, 0.000000
4093.057500, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4239.628417, 0.023200, 7.137619e-07, 1.003234e-08, 8.900000e-03, 2, 0.000000
4386.272111, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
4532.910529, 0.023200, 7.138800e-07, 1.003465e-08, 8.900000e-03, 2, 0.000000
4679.621721, 0.023200, 7.139981e-07, 1.003696e-08, 8.900000e-03, 2, 0.000000
4826.400413, 0.023200, 7.141161e-07, 1.003927e-08, 8.900000e-03, 2, 0.000000
4973.173835, 0.023200, 7.141161e-07, 1.003927e-08, 8.900000e-03, 2, 0.000000
5120.020027, 0.023200, 7.142341e-07, 1.004158e-08, 8.900000e-03, 2, 0.000000
5266.933718, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
5413.842147, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
5560.750577, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
5707.659006, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
5854.567435, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
6001.475864, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
6148.384294, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
6295.292723, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
6442.201152, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
6589.109582, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
6736.018011, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
6882.926440, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
7029.834870, 0.023200, 7.143521e-07, 1.004389e-08, 8.900000e-03, 2, 0.000000
7176.816062, 0.023200, 7.144700e-07, 1.004620e-08, 8.900000e-03, 2, 0.000000
7323.864755, 0.023200, 7.145879e-07, 1.004851e-08, 8.900000e-03, 2, 0.000000
7470.980951, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
7618.091894, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
7765.202837, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
7912.313779, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
8059.424722, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
8206.535665, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
8353.646608, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
8500.757551, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
8647.868493, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
8794.979436, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
8942.090379, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
9089.201322, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
9236.312265, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
9383.423207, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
9530.534150, 0.023200, 7.147057e-07, 1.005082e-08, 8.900000e-03, 2, 0.000000
